N,P,X,Cmap,Parents,Children
65,0.1,2,107496,67392,68944
65,0.1,3,115392,52672,54224
65,0.1,4,103656,51800,53352
65,0.1,5,90416,72328,73880
66,0.1,1,82256,51368,52944
66,0.1,2,122464,67880,69456
66,0.1,3,136504,86728,88304
66,0.1,4,117104,75168,76744
66,0.1,5,97360,56224,57800
67,0.1,1,125256,85888,87488
67,0.1,2,102952,54072,55672
67,0.1,3,98272,53056,54656
67,0.1,4,172216,83624,85224
67,0.1,5,114104,68072,69672
68,0.1,1,126816,62904,64528
68,0.1,2,115304,58552,60176
68,0.1,3,133536,69664,71272
68,0.1,4,105320,53568,55192
68,0.1,5,120848,67528,69152
69,0.1,1,190152,96872,98520
69,0.1,2,82440,48184,49816
69,0.1,3,180760,80896,82544
69,0.1,4,132416,71264,72912
69,0.1,5,114008,62408,64056
70,0.1,1,104752,70520,72192
70,0.1,2,146984,68224,69896
70,0.1,3,87520,48712,50384
70,0.1,4,126168,57368,59040
70,0.1,5,97472,56848,58520
71,0.1,1,104400,65512,67208
71,0.1,2,123920,73776,75472
71,0.1,3,123248,69976,71672
71,0.1,4,112800,71696,73392
71,0.1,5,90872,44416,46112
72,0.1,1,105840,53992,55712
72,0.1,2,129560,70632,72352
72,0.1,3,110512,73304,75024
72,0.1,4,123680,72552,74272
72,0.1,5,127112,65544,67264
73,0.1,1,134896,70776,72520
73,0.1,2,95480,50632,52376
73,0.1,3,113680,52600,54344
73,0.1,4,187424,88760,90504
73,0.1,5,140208,63528,65272
74,0.1,1,168752,78160,79928
74,0.1,2,172968,75208,76976
74,0.1,3,158928,78264,80032
74,0.1,4,137536,62840,64608
74,0.1,5,165088,66496,68264
75,0.1,1,170944,69584,71376
75,0.1,2,134168,68728,70520
75,0.1,3,151784,81992,83784
75,0.1,4,117864,55192,56984
75,0.1,5,135880,76008,77800
76,0.1,1,129360,74768,76584
76,0.1,2,166376,74736,76552
76,0.1,3,126696,69920,71736
76,0.1,4,139168,71352,73168
76,0.1,5,152872,61272,63088
77,0.1,1,147656,66000,67840
77,0.1,2,184680,71504,73344
77,0.1,3,155840,67224,69064
77,0.1,4,166544,81960,83800
77,0.1,5,155872,85128,86968
78,0.1,1,143616,79288,81152
78,0.1,2,108384,75248,77112
78,0.1,3,157872,80048,81912
78,0.1,4,203264,107576,109440
78,0.1,5,151888,81120,82984
79,0.1,1,188344,92328,94216
79,0.1,2,111536,53328,55216
79,0.1,3,137224,64440,66328
79,0.1,4,173192,78096,79984
79,0.1,5,106168,59592,61480
80,0.1,1,139920,69456,71368
80,0.1,2,161064,71144,73056
80,0.1,3,98304,52000,53896
80,0.1,4,159872,77632,79544
80,0.1,5,136376,65056,66968
81,0.1,1,155608,73552,75488
81,0.1,2,212480,95592,97528
81,0.1,3,130384,61440,63376
81,0.1,4,138448,75248,77184
81,0.1,5,121824,65928,67864
82,0.1,1,172952,71936,73896
82,0.1,2,152824,65536,67496
82,0.1,3,149272,75152,77112
82,0.1,4,147264,70320,72280
82,0.1,5,159192,80416,82376
83,0.1,1,134488,75928,77912
83,0.1,2,113640,52592,54560
83,0.1,3,160960,84296,86280
83,0.1,4,155600,80880,82864
83,0.1,5,165840,75896,77880
84,0.1,1,120136,52040,54048
84,0.1,2,136432,64888,66896
84,0.1,3,156656,76448,78456
84,0.1,4,176056,99856,101864
84,0.1,5,135936,74872,76880
85,0.1,1,160368,70984,73016
85,0.1,2,125216,65896,67928
85,0.1,3,156704,90536,92568
85,0.1,4,154368,77816,79848
85,0.1,5,182104,93560,95592
86,0.1,1,153680,80920,82976
86,0.1,2,224776,86320,88376
86,0.1,3,202600,76640,78696
86,0.1,4,116232,59168,61224
86,0.1,5,151704,68752,70808
87,0.1,1,127744,74024,76104
87,0.1,2,139336,66200,68280
87,0.1,3,207136,87600,89680
87,0.1,4,155288,80032,82112
87,0.1,5,227240,95312,97392
88,0.1,1,193072,88536,90640
88,0.1,2,171416,91272,93376
88,0.1,3,191272,89608,91712
88,0.1,4,286256,110560,112664
88,0.1,5,149328,75208,77312
89,0.1,1,188856,82728,84856
89,0.1,2,211272,78680,80808
89,0.1,3,230200,101280,103408
89,0.1,4,162336,81072,83200
89,0.1,5,193408,80064,82192
90,0.1,1,125768,66464,68616
90,0.1,2,195304,75912,78064
90,0.1,3,227864,99200,101352
90,0.1,4,200968,77936,80088
90,0.1,5,154832,68912,71064
91,0.1,1,193976,90720,92896
91,0.1,2,204328,90704,92880
91,0.1,3,182632,91120,93296
91,0.1,4,190696,86168,88344
91,0.1,5,249944,109168,111344
92,0.1,1,211648,96176,98376
92,0.1,2,205520,117008,119208
92,0.1,3,209680,99400,101600
92,0.1,4,211312,95088,97288
92,0.1,5,138952,83040,85240
93,0.1,1,164872,77320,79544
93,0.1,2,169312,67152,69376
93,0.1,3,152888,67800,70024
93,0.1,4,221696,109360,111584
93,0.1,5,156872,72920,75144
94,0.1,1,147608,75552,77800
94,0.1,2,241952,94608,96856
94,0.1,3,194632,83616,85864
94,0.1,4,229328,91112,93360
94,0.1,5,188736,85832,88080
95,0.1,1,226512,90472,92744
95,0.1,2,168312,76872,79144
95,0.1,3,234112,104056,106328
95,0.1,4,228968,100992,103264
95,0.1,5,143728,72344,74616
96,0.1,1,175880,74096,76392
96,0.1,2,179504,77608,79904
96,0.1,3,204880,75016,77312
96,0.1,4,208208,74280,76576
96,0.1,5,192648,92864,95160
97,0.1,1,281088,109488,111808
97,0.1,2,161816,66072,68392
97,0.1,3,260488,87560,89880
97,0.1,4,282072,106120,108440
97,0.1,5,191088,101952,104272
98,0.1,1,279960,107520,109864
98,0.1,2,247760,93776,96120
98,0.1,3,192288,92472,94816
98,0.1,4,266392,119576,121920
98,0.1,5,262008,107760,110104
99,0.1,1,230192,99488,101856
99,0.1,2,261160,113400,115768
99,0.1,3,267664,91272,93640
99,0.1,4,221352,101480,103848
99,0.1,5,154568,66832,69200
100,0.1,1,239488,97200,99592
100,0.1,2,228232,115712,118104
100,0.1,3,209928,103696,106088
100,0.1,4,256656,102008,104400
100,0.1,5,272440,93856,96248
1,0.2,1,4008,16,16
1,0.2,2,3960,16,16
1,0.2,3,3992,16,16
1,0.2,4,3944,16,16
1,0.2,5,4008,16,16
2,0.2,1,4312,376,400
2,0.2,2,5808,3432,3456
2,0.2,3,4296,632,656
2,0.2,4,5928,3720,3744
2,0.2,5,4304,424,448
3,0.2,1,4480,656,704
3,0.2,2,4600,1088,1152
3,0.2,3,7200,6656,6704
3,0.2,4,8232,8008,8056
3,0.2,5,4384,792,824
4,0.2,1,5000,1568,1640
4,0.2,2,8936,8736,8808
4,0.2,3,6616,5184,5256
4,0.2,4,4840,1272,1344
4,0.2,5,6048,3488,3560
5,0.2,1,7272,7152,7232
5,0.2,2,5768,2880,2976
5,0.2,3,5568,2920,3016
5,0.2,4,4976,6184,6280
5,0.2,5,8392,7112,7208
6,0.2,1,5600,2312,2432
6,0.2,2,5544,2488,2608
6,0.2,3,5536,2088,2208
6,0.2,4,7496,4984,5104
6,0.2,5,8368,8496,8616
7,0.2,1,6000,2424,2568
7,0.2,2,8416,6544,6688
7,0.2,3,5760,2232,2392
7,0.2,4,9768,9840,10000
7,0.2,5,6232,8920,9048
8,0.2,1,6336,3344,3528
8,0.2,2,8416,9840,9992
8,0.2,3,8920,9816,9984
8,0.2,4,7352,4512,4680
8,0.2,5,8680,7560,7712
9,0.2,1,8552,5456,5648
9,0.2,2,13560,13008,13200
9,0.2,3,6752,3696,3888
9,0.2,4,12392,12560,12752
9,0.2,5,9368,15304,15512
10,0.2,1,7080,3872,4088
10,0.2,2,12040,14512,14728
10,0.2,3,7184,9320,9520
10,0.2,4,11368,9040,9256
10,0.2,5,6968,8392,8608
11,0.2,1,11472,16760,17000
11,0.2,2,12752,22488,22728
11,0.2,3,8880,9800,10056
11,0.2,4,9200,7808,8064
11,0.2,5,10544,13440,13680
12,0.2,1,15816,13200,13480
12,0.2,2,18512,18928,19192
12,0.2,3,9432,5856,6120
12,0.2,4,10384,9760,10008
12,0.2,5,14736,13416,13680
13,0.2,1,13424,18192,18480
13,0.2,2,10184,6424,6712
13,0.2,3,15032,13456,13728
13,0.2,4,15240,18760,19048
13,0.2,5,17528,17992,18296
14,0.2,1,14832,13808,14120
14,0.2,2,13824,11440,11752
14,0.2,3,10256,7904,8232
14,0.2,4,9104,6032,6344
14,0.2,5,11528,9016,9328
15,0.2,1,16032,16480,16800
15,0.2,2,13632,11832,12168
15,0.2,3,21368,14608,14944
15,0.2,4,15328,13104,13440
15,0.2,5,10304,7832,8168
16,0.2,1,11696,8168,8512
16,0.2,2,13880,13968,14328
16,0.2,3,11928,10536,10896
16,0.2,4,12624,12496,12840
16,0.2,5,14120,16176,16536
17,0.2,1,12592,13352,13752
17,0.2,2,16104,18144,18544
17,0.2,3,10304,12224,12624
17,0.2,4,16552,16176,16560
17,0.2,5,19256,17256,17656
18,0.2,1,20960,21256,21680
18,0.2,2,17400,15536,15960
18,0.2,3,22816,22144,22552
18,0.2,4,14144,25424,25848
18,0.2,5,13152,17288,17696
19,0.2,1,21680,22136,22584
19,0.2,2,28592,26408,26856
19,0.2,3,11152,7032,7464
19,0.2,4,11456,14600,15032
19,0.2,5,23920,32104,32552
20,0.2,1,21112,16208,16664
20,0.2,2,22248,19968,20440
20,0.2,3,26344,23816,24288
20,0.2,4,23688,18416,18888
20,0.2,5,29936,26664,27136
21,0.2,1,34496,37896,38392
21,0.2,2,19616,18656,19152
21,0.2,3,23736,21888,22384
21,0.2,4,19248,19608,20104
21,0.2,5,13336,11504,12000
22,0.2,1,23048,19856,20376
22,0.2,2,22048,14720,15240
22,0.2,3,14024,8312,8816
22,0.2,4,16144,11984,12488
22,0.2,5,29192,28264,28768
23,0.2,1,28696,33160,33704
23,0.2,2,29120,29688,30216
23,0.2,3,25408,18272,18816
23,0.2,4,22648,22608,23136
23,0.2,5,18248,14784,15328
24,0.2,1,28264,27320,27888
24,0.2,2,19360,23328,23896
24,0.2,3,16992,16616,17184
24,0.2,4,17592,17416,17984
24,0.2,5,20696,23632,24200
25,0.2,1,37864,31776,32368
25,0.2,2,22584,19416,20008
25,0.2,3,32528,27824,28416
25,0.2,4,37864,39104,39696
25,0.2,5,23992,28480,29072
26,0.2,1,53080,53904,54520
26,0.2,2,22824,19848,20464
26,0.2,3,31048,27696,28296
26,0.2,4,31592,25000,25616
26,0.2,5,16080,16464,17064
27,0.2,1,22584,21736,22376
27,0.2,2,30768,19888,20512
27,0.2,3,38920,41248,41888
27,0.2,4,33048,38104,38728
27,0.2,5,22576,15544,16184
28,0.2,1,45752,30096,30760
28,0.2,2,35264,32200,32864
28,0.2,3,26424,18616,19264
28,0.2,4,27816,29624,30288
28,0.2,5,16176,9728,10392
29,0.2,1,30584,20776,21448
29,0.2,2,28176,31384,32072
29,0.2,3,42144,28768,29440
29,0.2,4,25056,23248,23936
29,0.2,5,37472,37624,38312
30,0.2,1,26720,31592,32304
30,0.2,2,32648,27144,27840
30,0.2,3,28920,20680,21392
30,0.2,4,29064,20152,20864
30,0.2,5,22296,17504,18200
31,0.2,1,33760,25832,26568
31,0.2,2,49344,37976,38712
31,0.2,3,36584,29032,29768
31,0.2,4,31640,20408,21144
31,0.2,5,50248,31944,32680
32,0.2,1,35856,29416,30176
32,0.2,2,45976,43632,44392
32,0.2,3,59872,38408,39168
32,0.2,4,23216,25640,26400
32,0.2,5,30144,21720,22480
33,0.2,1,41976,34064,34848
33,0.2,2,28160,22072,22840
33,0.2,3,40560,31456,32240
33,0.2,4,28656,27464,28248
33,0.2,5,52552,41544,42328
34,0.2,1,60136,50288,51096
34,0.2,2,44800,27680,28488
34,0.2,3,48224,33400,34208
34,0.2,4,42432,31248,32056
34,0.2,5,29664,26688,27496
35,0.2,1,29032,20920,21736
35,0.2,2,36240,27888,28720
35,0.2,3,44504,27976,28808
35,0.2,4,60600,52640,53472
35,0.2,5,29400,23072,23904
36,0.2,1,36768,31536,32392
36,0.2,2,43616,35640,36496
36,0.2,3,54904,54240,55096
36,0.2,4,51112,33704,34560
36,0.2,5,42608,39824,40680
37,0.2,1,44712,33272,34152
37,0.2,2,31720,24088,24952
37,0.2,3,26952,27520,28400
37,0.2,4,37664,31688,32568
37,0.2,5,38976,40672,41552
38,0.2,1,49656,38912,39816
38,0.2,2,46208,35528,36432
38,0.2,3,45328,38424,39328
38,0.2,4,52832,45280,46184
38,0.2,5,66768,41640,42544
39,0.2,1,61680,51576,52504
39,0.2,2,66096,42832,43760
39,0.2,3,48856,40720,41648
39,0.2,4,52304,34832,35760
39,0.2,5,39760,36832,37760
40,0.2,1,38904,31992,32944
40,0.2,2,39520,33480,34432
40,0.2,3,32760,24968,25920
40,0.2,4,34200,26536,27488
40,0.2,5,63752,53496,54448
41,0.2,1,65344,38992,39968
41,0.2,2,51368,44328,45304
41,0.2,3,70200,44552,45512
41,0.2,4,47784,31616,32592
41,0.2,5,47672,40672,41648
42,0.2,1,66040,69392,70392
42,0.2,2,27920,22112,23096
42,0.2,3,58384,46024,47024
42,0.2,4,55216,40936,41936
42,0.2,5,45208,41456,42456
43,0.2,1,53832,36096,37120
43,0.2,2,61728,39960,40984
43,0.2,3,46600,35808,36832
43,0.2,4,47040,37448,38472
43,0.2,5,37896,31120,32144
44,0.2,1,57528,37408,38456
44,0.2,2,74752,48496,49544
44,0.2,3,64728,41992,43040
44,0.2,4,66104,50112,51160
44,0.2,5,58656,41696,42744
45,0.2,1,43688,29768,30840
45,0.2,2,72976,51744,52816
45,0.2,3,43656,32344,33416
45,0.2,4,55984,43192,44264
45,0.2,5,51704,34664,35736
46,0.2,1,56808,46992,48088
46,0.2,2,60640,32888,33968
46,0.2,3,34792,24320,25400
46,0.2,4,42144,28424,29520
46,0.2,5,47288,33656,34752
47,0.2,1,87344,58408,59528
47,0.2,2,48416,33376,34496
47,0.2,3,60280,47936,49056
47,0.2,4,42920,35032,36152
47,0.2,5,79032,58552,59672
48,0.2,1,50016,30648,31792
48,0.2,2,56448,51424,52568
48,0.2,3,84344,45664,46808
48,0.2,4,67608,53760,54888
48,0.2,5,54128,39280,40424
49,0.2,1,64200,38088,39256
49,0.2,2,63608,38712,39880
49,0.2,3,78640,42048,43216
49,0.2,4,87096,55904,57072
49,0.2,5,58728,44224,45392
50,0.2,1,66584,36600,37792
50,0.2,2,52408,33568,34760
50,0.2,3,61536,32240,33432
50,0.2,4,65552,48920,50112
50,0.2,5,109592,62160,63352
51,0.2,1,62520,41824,43040
51,0.2,2,78888,46240,47456
51,0.2,3,87632,46512,47728
51,0.2,4,98800,66928,68144
51,0.2,5,56184,37152,38368
52,0.2,1,55008,37752,38992
52,0.2,2,65176,43464,44704
52,0.2,3,82384,44936,46176
52,0.2,4,59512,50064,51304
52,0.2,5,88728,58520,59760
53,0.2,1,74760,55280,56544
53,0.2,2,94144,62680,63944
53,0.2,3,89792,54200,55448
53,0.2,4,73368,44576,45840
53,0.2,5,61696,46064,47328
54,0.2,1,93696,51264,52552
54,0.2,2,79856,44696,45984
54,0.2,3,104392,54664,55952
54,0.2,4,62480,44704,45992
54,0.2,5,101720,57816,59104
55,0.2,1,51936,33848,35160
55,0.2,2,73680,39016,40328
55,0.2,3,72040,47472,48784
55,0.2,4,57952,42600,43912
55,0.2,5,56048,40944,42256
56,0.2,1,53880,37648,38984
56,0.2,2,100656,56176,57512
56,0.2,3,85048,48784,50120
56,0.2,4,95864,50216,51552
56,0.2,5,73720,43944,45280
57,0.2,1,105840,69192,70552
57,0.2,2,85832,48072,49432
57,0.2,3,79296,53888,55248
57,0.2,4,103200,43240,44600
57,0.2,5,75472,56488,57848
58,0.2,1,58016,34536,35920
58,0.2,2,60488,45456,46840
58,0.2,3,118344,68464,69848
58,0.2,4,117864,65304,66688
58,0.2,5,103096,70568,71952
59,0.2,1,63496,59920,61328
59,0.2,2,133176,75032,76440
59,0.2,3,86448,69736,71144
59,0.2,4,68856,54056,55464
59,0.2,5,63432,47512,48920
60,0.2,1,130056,63264,64696
60,0.2,2,110944,72600,74032
60,0.2,3,122704,80872,82304
60,0.2,4,113136,57072,58504
60,0.2,5,84208,51224,52656
61,0.2,1,56624,49888,51344
61,0.2,2,96008,52288,53744
61,0.2,3,72176,55624,57080
61,0.2,4,103512,53288,54744
61,0.2,5,108440,63360,64816
62,0.2,1,109936,56392,57872
62,0.2,2,95968,60896,62376
62,0.2,3,96408,48312,49792
62,0.2,4,62184,41000,42480
62,0.2,5,132352,71496,72976
63,0.2,1,99840,70768,72272
63,0.2,2,133296,69344,70848
63,0.2,3,93912,59568,61072
63,0.2,4,96760,57296,58800
63,0.2,5,78184,39664,41168
64,0.2,1,74608,44800,46328
64,0.2,2,74040,47728,49256
64,0.2,3,83256,61920,63448
64,0.2,4,82352,58336,59864
64,0.2,5,134824,74944,76472
65,0.2,1,103976,48568,50120
65,0.2,2,116592,61440,62992
65,0.2,3,82304,49136,50688
65,0.2,4,104512,70096,71648
65,0.2,5,148552,82040,83592
66,0.2,1,113880,57024,58600
66,0.2,2,79896,62344,63920
66,0.2,3,126920,63752,65328
66,0.2,4,111064,60008,61584
66,0.2,5,118080,58984,60560
67,0.2,1,128616,58640,60240
67,0.2,2,165312,74424,76024
67,0.2,3,125200,76712,78296
67,0.2,4,108224,60744,62344
67,0.2,5,76616,48784,50384
68,0.2,1,129384,71416,73040
68,0.2,2,104960,55976,57600
68,0.2,3,140048,73696,75320
68,0.2,4,168896,81336,82960
68,0.2,5,135704,81552,83176
69,0.2,1,122120,57392,59040
69,0.2,2,157944,82648,84296
69,0.2,3,133432,69008,70656
69,0.2,4,109248,54888,56536
69,0.2,5,131208,63592,65240
70,0.2,1,148480,71560,73232
70,0.2,2,90232,60224,61896
70,0.2,3,92936,65560,67232
70,0.2,4,88232,39280,40952
70,0.2,5,149560,86864,88536
71,0.2,1,124864,75200,76896
71,0.2,2,102512,61488,63184
71,0.2,3,92848,52904,54600
71,0.2,4,154736,70032,71728
71,0.2,5,163144,67352,69048
72,0.2,1,93120,58528,60248
72,0.2,2,155056,85208,86928
72,0.2,3,99280,42184,43904
72,0.2,4,110920,61520,63240
72,0.2,5,128672,81400,83120
73,0.2,1,150512,71320,73064
73,0.2,2,143176,64168,65912
73,0.2,3,115232,66576,68320
73,0.2,4,96096,56096,57840
73,0.2,5,126400,72904,74648
74,0.2,1,165296,69728,71496
74,0.2,2,108736,68856,70624
74,0.2,3,155296,75920,77688
74,0.2,4,106680,45312,47080
74,0.2,5,119936,63944,65712
75,0.2,1,141808,72168,73960
75,0.2,2,129184,61984,63776
75,0.2,3,156512,78184,79976
75,0.2,4,153168,71560,73352
75,0.2,5,130088,52816,54608
76,0.2,1,147464,78984,80800
76,0.2,2,141760,76744,78560
76,0.2,3,139008,64160,65976
76,0.2,4,94032,59664,61480
76,0.2,5,198056,84256,86072
77,0.2,1,154048,82952,84792
77,0.2,2,134088,80064,81904
77,0.2,3,150992,67880,69720
77,0.2,4,173888,64600,66440
77,0.2,5,94280,70472,72312
78,0.2,1,184984,101680,103544
78,0.2,2,138624,57736,59600
78,0.2,3,134056,70792,72656
78,0.2,4,167440,86128,87992
78,0.2,5,82264,50240,52104
79,0.2,1,171872,76872,78760
79,0.2,2,134216,70632,72520
79,0.2,3,166856,84920,86808
79,0.2,4,147112,76352,78240
79,0.2,5,235952,85472,87360
80,0.2,1,137176,76488,78400
80,0.2,2,159488,66112,68024
80,0.2,3,160056,74440,76352
80,0.2,4,141536,71096,73008
80,0.2,5,199304,75864,77776
81,0.2,1,165408,61664,63600
81,0.2,2,142408,65848,67784
81,0.2,3,152920,84152,86088
81,0.2,4,176472,95136,97072
81,0.2,5,164920,71192,73128
82,0.2,1,139720,69128,71088
82,0.2,2,181672,85256,87216
82,0.2,3,171848,92904,94864
82,0.2,4,138672,67160,69120
82,0.2,5,169224,83504,85464
83,0.2,1,106816,57864,59848
83,0.2,2,174696,82960,84944
83,0.2,3,204536,78432,80416
83,0.2,4,174488,75216,77200
83,0.2,5,147448,79472,81456
84,0.2,1,188248,82456,84464
84,0.2,2,159624,80456,82464
84,0.2,3,227528,83640,85648
84,0.2,4,179376,81088,83096
84,0.2,5,159240,78408,80416
85,0.2,1,213824,91160,93192
85,0.2,2,196288,89576,91608
85,0.2,3,164280,72792,74824
85,0.2,4,192552,88960,90992
85,0.2,5,193200,82184,84216
86,0.2,1,141424,80064,82120
86,0.2,2,135080,72600,74656
86,0.2,3,226208,96664,98720
86,0.2,4,153280,66800,68856
86,0.2,5,174016,81752,83808
87,0.2,1,147136,74608,76688
87,0.2,2,211056,94224,96304
87,0.2,3,240344,94296,96376
87,0.2,4,228296,108680,110760
87,0.2,5,148712,62320,64400
88,0.2,1,166584,75680,77784
88,0.2,2,144072,66896,69000
88,0.2,3,251680,113688,115792
88,0.2,4,109152,55264,57368
88,0.2,5,148448,73344,75448
89,0.2,1,159856,80840,82968
89,0.2,2,187304,90248,92376
89,0.2,3,162512,83880,86008
89,0.2,4,178696,77824,79952
89,0.2,5,188048,108184,110312
90,0.2,1,132912,69480,71632
90,0.2,2,205432,97024,99176
90,0.2,3,222536,92816,94968
90,0.2,4,233736,102840,104992
90,0.2,5,281472,106872,109024
91,0.2,1,282416,124592,126768
91,0.2,2,140824,80016,82192
91,0.2,3,162080,85304,87480
91,0.2,4,243376,96808,98984
91,0.2,5,192992,85024,87200
92,0.2,1,209552,80880,83080
92,0.2,2,222168,102256,104456
92,0.2,3,130048,54880,57080
92,0.2,4,242760,82416,84616
92,0.2,5,192984,80296,82496
93,0.2,1,179560,75888,78112
93,0.2,2,192480,95560,97784
93,0.2,3,186000,82904,85128
93,0.2,4,216848,98104,100328
93,0.2,5,164712,73040,75264
94,0.2,1,178856,97864,100112
94,0.2,2,259464,131168,133416
94,0.2,3,147544,78640,80888
94,0.2,4,183896,75248,77496
94,0.2,5,146824,74552,76800
95,0.2,1,191744,97392,99664
95,0.2,2,220576,92736,95008
95,0.2,3,245584,99912,102184
95,0.2,4,186216,77680,79952
95,0.2,5,253592,110944,113216
96,0.2,1,160856,68928,71224
96,0.2,2,136168,58248,60544
96,0.2,3,284152,107248,109544
96,0.2,4,177688,75048,77344
96,0.2,5,251960,95688,97984
97,0.2,1,234160,87128,89448
97,0.2,2,222504,84632,86952
97,0.2,3,270976,123344,125664
97,0.2,4,230608,94568,96888
97,0.2,5,150976,74632,76952
98,0.2,1,187056,87280,89624
98,0.2,2,198336,76408,78752
98,0.2,3,239544,113136,115480
98,0.2,4,220120,118920,121264
98,0.2,5,248808,94808,97152
99,0.2,1,301200,110160,112528
99,0.2,2,227672,84752,87120
99,0.2,3,297176,100704,103072
99,0.2,4,246968,89872,92240
99,0.2,5,256760,93728,96096
100,0.2,1,228496,94928,97320
100,0.2,2,187040,88872,91264
100,0.2,3,195088,67640,70032
100,0.2,4,256176,104104,106496
100,0.2,5,239848,91304,93696
1,0.3,1,4008,16,16
1,0.3,2,4008,16,16
1,0.3,3,3992,16,16
1,0.3,4,4008,16,16
1,0.3,5,3992,16,16
2,0.3,1,4344,592,616
2,0.3,2,4296,376,400
2,0.3,3,6216,4544,4568
2,0.3,4,4256,424,448
2,0.3,5,4280,416,440
3,0.3,1,4608,760,808
3,0.3,2,4776,1248,1296
3,0.3,3,4552,1056,1104
3,0.3,4,4504,1016,1064
3,0.3,5,4648,872,920
4,0.3,1,4816,1272,1344
4,0.3,2,4960,1656,1712
4,0.3,3,4928,1688,1760
4,0.3,4,6000,3744,3816
4,0.3,5,4896,1072,1144
5,0.3,1,5928,2464,2560
5,0.3,2,6832,4888,4984
5,0.3,3,5784,3928,4024
5,0.3,4,6968,4840,4936
5,0.3,5,5376,1824,1920
6,0.3,1,5632,2808,2928
6,0.3,2,5536,2376,2496
6,0.3,3,7688,7288,7408
6,0.3,4,5568,1744,1864
6,0.3,5,5432,2064,2184
7,0.3,1,5816,1968,2112
7,0.3,2,6824,3512,3656
7,0.3,3,6520,4040,4200
7,0.3,4,8624,10576,10720
7,0.3,5,9368,7760,7904
8,0.3,1,9488,7632,7800
8,0.3,2,9080,8032,8216
8,0.3,3,6368,3440,3608
8,0.3,4,9248,10976,11128
8,0.3,5,10264,12184,12352
9,0.3,1,9560,12024,12216
9,0.3,2,9192,10208,10400
9,0.3,3,6872,3680,3872
9,0.3,4,10880,11856,12048
9,0.3,5,6608,3424,3616
10,0.3,1,8376,5720,5936
10,0.3,2,9400,7216,7432
10,0.3,3,11336,11920,12152
10,0.3,4,14032,15712,15912
10,0.3,5,11400,8992,9208
11,0.3,1,12352,19464,19704
11,0.3,2,7280,8304,8528
11,0.3,3,11664,10536,10792
11,0.3,4,9336,15208,15464
11,0.3,5,12720,11736,11976
12,0.3,1,13840,14248,14512
12,0.3,2,8872,9344,9608
12,0.3,3,13096,11408,11672
12,0.3,4,9808,7600,7880
12,0.3,5,7320,4952,5216
13,0.3,1,15496,16208,16496
13,0.3,2,8688,8720,9008
13,0.3,3,15272,14688,14992
13,0.3,4,12696,14208,14496
13,0.3,5,22960,28672,28960
14,0.3,1,13856,12816,13144
14,0.3,2,15864,17400,17712
14,0.3,3,12328,14392,14704
14,0.3,4,16664,14336,14648
14,0.3,5,16872,20496,20808
15,0.3,1,13144,12184,12520
15,0.3,2,24376,23488,23824
15,0.3,3,17496,24320,24656
15,0.3,4,12368,13208,13544
15,0.3,5,9464,5688,6024
16,0.3,1,17448,16104,16448
16,0.3,2,11880,9296,9640
16,0.3,3,16432,13840,14200
16,0.3,4,18536,24224,24584
16,0.3,5,22056,23336,23696
17,0.3,1,21616,20088,20488
17,0.3,2,10064,10128,10512
17,0.3,3,15472,16648,17048
17,0.3,4,18360,17856,18240
17,0.3,5,21952,19016,19416
18,0.3,1,16400,12256,12664
18,0.3,2,12840,12672,13096
18,0.3,3,13504,16304,16728
18,0.3,4,10632,7232,7640
18,0.3,5,16080,22456,22880
19,0.3,1,13160,10304,10736
19,0.3,2,14328,11240,11688
19,0.3,3,31168,26440,26888
19,0.3,4,26336,26440,26888
19,0.3,5,14504,10216,10648
20,0.3,1,20056,22328,22800
20,0.3,2,13552,10824,11296
20,0.3,3,28816,26752,27224
20,0.3,4,18944,20352,20824
20,0.3,5,14792,13208,13680
21,0.3,1,32840,26336,26832
21,0.3,2,19408,15696,16192
21,0.3,3,16232,19648,20144
21,0.3,4,24216,17808,18304
21,0.3,5,14032,9920,10416
22,0.3,1,22920,35432,35952
22,0.3,2,29864,25080,25600
22,0.3,3,25744,32720,33240
22,0.3,4,16312,14432,14952
22,0.3,5,25512,27912,28432
23,0.3,1,20504,16184,16712
23,0.3,2,21752,14848,15376
23,0.3,3,26008,20032,20576
23,0.3,4,20120,16688,17232
23,0.3,5,21464,17984,18528
24,0.3,1,20160,17560,18128
24,0.3,2,30824,28784,29352
24,0.3,3,21432,23136,23688
24,0.3,4,27880,30800,31368
24,0.3,5,29360,35936,36504
25,0.3,1,32536,24152,24744
25,0.3,2,26120,22264,22856
25,0.3,3,18248,20216,20792
25,0.3,4,25056,23296,23888
25,0.3,5,24256,20088,20680
26,0.3,1,23288,22896,23512
26,0.3,2,25800,24752,25352
26,0.3,3,32912,23728,24344
26,0.3,4,36376,25904,26520
26,0.3,5,27888,32304,32920
27,0.3,1,27448,25720,26360
27,0.3,2,26208,27864,28504
27,0.3,3,37416,53416,54056
27,0.3,4,33776,29336,29976
27,0.3,5,18824,19944,20584
28,0.3,1,36808,29208,29872
28,0.3,2,27680,18344,18992
28,0.3,3,34816,34528,35192
28,0.3,4,37384,32136,32800
28,0.3,5,25720,20376,21040
29,0.3,1,24480,23168,23856
29,0.3,2,21184,23008,23696
29,0.3,3,27512,24856,25544
29,0.3,4,29688,21768,22456
29,0.3,5,28816,33768,34456
