N,P,X,Cmap,ExecEnv
35,0.0,2,48744,37984
35,0.0,3,39248,31384
35,0.0,4,43704,35280
35,0.0,5,34384,28472
36,0.0,1,29952,24944
36,0.0,2,33168,21808
36,0.0,3,46264,38232
36,0.0,4,38016,32016
36,0.0,5,52448,41952
37,0.0,1,27544,24808
37,0.0,2,63008,55264
37,0.0,3,77240,54392
37,0.0,4,39368,26512
37,0.0,5,60560,43608
38,0.0,1,29776,25552
38,0.0,2,54928,47088
38,0.0,3,33944,24136
38,0.0,4,42088,32824
38,0.0,5,40816,27000
39,0.0,1,52392,38504
39,0.0,2,60160,47360
39,0.0,3,34704,29272
39,0.0,4,58424,45552
39,0.0,5,55616,42848
40,0.0,1,38488,31400
40,0.0,2,48872,41672
40,0.0,3,29288,30376
40,0.0,4,85744,65168
40,0.0,5,51720,36304
41,0.0,1,50440,51368
41,0.0,2,47544,35288
41,0.0,3,32112,24208
41,0.0,4,58624,37648
41,0.0,5,58688,51592
42,0.0,1,46056,47560
42,0.0,2,47544,33040
42,0.0,3,58376,44568
42,0.0,4,39544,31112
42,0.0,5,36320,35960
43,0.0,1,44056,36704
43,0.0,2,54576,38296
43,0.0,3,51448,46984
43,0.0,4,61264,46096
43,0.0,5,30768,28208
44,0.0,1,43112,33088
44,0.0,2,58312,43584
44,0.0,3,59072,39256
44,0.0,4,50400,47096
44,0.0,5,52544,48064
45,0.0,1,47536,37312
45,0.0,2,42568,30688
45,0.0,3,65128,51760
45,0.0,4,63216,44944
45,0.0,5,57016,40864
46,0.0,1,45320,27728
46,0.0,2,64344,49736
46,0.0,3,55944,46736
46,0.0,4,41728,36504
46,0.0,5,67472,46640
47,0.0,1,36336,32272
47,0.0,2,69152,61616
47,0.0,3,67400,49776
47,0.0,4,64528,51696
47,0.0,5,46800,50624
48,0.0,1,65640,56200
48,0.0,2,46232,40328
48,0.0,3,68120,55216
48,0.0,4,34088,34624
48,0.0,5,80424,71592
49,0.0,1,63136,45048
49,0.0,2,83800,60344
49,0.0,3,72288,60608
49,0.0,4,80640,55448
49,0.0,5,58760,38824
50,0.0,1,54952,54896
50,0.0,2,51888,41688
50,0.0,3,63752,57744
50,0.0,4,55320,46368
50,0.0,5,69888,58744
51,0.0,1,59168,45176
51,0.0,2,41496,34208
51,0.0,3,60272,45472
51,0.0,4,72048,59584
51,0.0,5,76920,67336
52,0.0,1,57576,50176
52,0.0,2,68984,49920
52,0.0,3,67352,56912
52,0.0,4,61264,51736
52,0.0,5,59304,46664
53,0.0,1,48336,35248
53,0.0,2,68880,49240
53,0.0,3,91792,69880
53,0.0,4,80328,61608
53,0.0,5,63832,55384
54,0.0,1,50992,33480
54,0.0,2,56808,53112
54,0.0,3,68632,48088
54,0.0,4,101144,77520
54,0.0,5,72968,67784
55,0.0,1,80248,53480
55,0.0,2,88832,64368
55,0.0,3,61544,54552
55,0.0,4,86432,56848
55,0.0,5,63544,57616
56,0.0,1,62248,46904
56,0.0,2,65424,58088
56,0.0,3,71688,57856
56,0.0,4,70360,46648
56,0.0,5,64680,53288
57,0.0,1,82304,66344
57,0.0,2,81880,66784
57,0.0,3,48176,43552
57,0.0,4,59456,49888
57,0.0,5,67200,52512
58,0.0,1,73536,68736
58,0.0,2,60072,48624
58,0.0,3,78000,65024
58,0.0,4,73408,55568
58,0.0,5,108528,85536
59,0.0,1,67656,63184
59,0.0,2,73008,60480
59,0.0,3,52840,36992
59,0.0,4,47104,37832
59,0.0,5,105288,73296
60,0.0,1,79760,56880
60,0.0,2,48584,35056
60,0.0,3,76176,52160
60,0.0,4,78584,63760
60,0.0,5,66232,51400
61,0.0,1,117128,86248
61,0.0,2,49296,37504
61,0.0,3,71464,57560
61,0.0,4,73720,60592
61,0.0,5,93752,71120
62,0.0,1,73104,62384
62,0.0,2,103152,73328
62,0.0,3,91424,68632
62,0.0,4,91776,69720
62,0.0,5,87304,64856
63,0.0,1,84560,59552
63,0.0,2,76736,52920
63,0.0,3,90480,78496
63,0.0,4,87736,70688
63,0.0,5,95024,67560
64,0.0,1,96072,68232
64,0.0,2,70240,52728
64,0.0,3,77160,53496
64,0.0,4,81240,58544
64,0.0,5,76928,59584
65,0.0,1,95536,71440
65,0.0,2,120952,84616
65,0.0,3,86304,67560
65,0.0,4,87472,62568
65,0.0,5,92968,69032
66,0.0,1,85072,63688
66,0.0,2,86976,64112
66,0.0,3,79072,62552
66,0.0,4,118136,75968
66,0.0,5,85736,78512
67,0.0,1,56712,44256
67,0.0,2,112408,76736
67,0.0,3,82736,71536
67,0.0,4,97968,77296
67,0.0,5,100440,69488
68,0.0,1,60536,41992
68,0.0,2,95896,70304
68,0.0,3,83176,60504
68,0.0,4,109000,75008
68,0.0,5,64552,58848
69,0.0,1,128256,84408
69,0.0,2,133208,100024
69,0.0,3,77352,66856
69,0.0,4,90280,66976
69,0.0,5,100192,73696
70,0.0,1,106480,71376
70,0.0,2,112912,72336
70,0.0,3,90632,59432
70,0.0,4,94960,61160
70,0.0,5,136440,96560
71,0.0,1,85152,65064
71,0.0,2,100864,69752
71,0.0,3,84768,66016
71,0.0,4,77104,55456
71,0.0,5,119616,93648
72,0.0,1,112800,80064
72,0.0,2,74040,61664
72,0.0,3,63968,54744
72,0.0,4,102360,69936
72,0.0,5,114224,73032
73,0.0,1,113464,74712
73,0.0,2,103280,72696
73,0.0,3,97608,71672
73,0.0,4,103296,71984
73,0.0,5,122744,76816
74,0.0,1,132856,86200
74,0.0,2,96728,75600
74,0.0,3,77864,59592
74,0.0,4,84400,67248
74,0.0,5,128280,91144
75,0.0,1,133176,110800
75,0.0,2,103208,70176
75,0.0,3,124056,107088
75,0.0,4,97640,71080
75,0.0,5,98048,72136
76,0.0,1,95672,72048
76,0.0,2,85112,65224
76,0.0,3,102800,75456
76,0.0,4,112672,80944
76,0.0,5,112456,90288
77,0.0,1,105888,71504
77,0.0,2,120768,83848
77,0.0,3,98120,76576
77,0.0,4,95264,74944
77,0.0,5,142672,94064
78,0.0,1,92160,68928
78,0.0,2,74272,60928
78,0.0,3,101008,68328
78,0.0,4,129320,93496
78,0.0,5,107584,76320
79,0.0,1,96600,72776
79,0.0,2,99232,75048
79,0.0,3,98864,84328
79,0.0,4,76808,58192
79,0.0,5,134456,83032
80,0.0,1,95512,78296
80,0.0,2,89376,65776
80,0.0,3,125488,79720
80,0.0,4,81160,67792
80,0.0,5,145072,96176
81,0.0,1,111048,91280
81,0.0,2,134064,101392
81,0.0,3,124352,92816
81,0.0,4,113552,75736
81,0.0,5,118152,89432
82,0.0,1,127152,98224
82,0.0,2,113240,84080
82,0.0,3,101432,72776
82,0.0,4,118784,81920
82,0.0,5,157072,109816
83,0.0,1,114456,76880
83,0.0,2,100712,66824
83,0.0,3,128872,98232
83,0.0,4,90592,66552
83,0.0,5,106744,74816
84,0.0,1,120880,88696
84,0.0,2,154296,114328
84,0.0,3,114776,77784
84,0.0,4,120784,103040
84,0.0,5,93184,79752
85,0.0,1,88912,73328
85,0.0,2,123664,83336
85,0.0,3,148344,102616
85,0.0,4,74472,44856
85,0.0,5,136080,97640
86,0.0,1,138328,96184
86,0.0,2,138208,101728
86,0.0,3,95640,88560
86,0.0,4,115096,73904
86,0.0,5,114904,86752
87,0.0,1,133528,103288
87,0.0,2,121656,96040
87,0.0,3,135336,86856
87,0.0,4,123920,95216
87,0.0,5,96056,70832
88,0.0,1,102720,72344
88,0.0,2,137632,90240
88,0.0,3,129968,87560
88,0.0,4,149768,109176
88,0.0,5,133904,96040
89,0.0,1,148248,95896
89,0.0,2,127760,94016
89,0.0,3,105408,76632
89,0.0,4,108280,81304
89,0.0,5,162920,126744
90,0.0,1,122824,90848
90,0.0,2,116456,79456
90,0.0,3,143632,108200
90,0.0,4,124912,97880
90,0.0,5,101704,96888
91,0.0,1,130680,92008
91,0.0,2,111536,83712
91,0.0,3,124568,79240
91,0.0,4,162456,111104
91,0.0,5,123800,101712
92,0.0,1,106688,88032
92,0.0,2,116176,81184
92,0.0,3,127368,88360
92,0.0,4,124960,100336
92,0.0,5,125296,95128
93,0.0,1,157680,111688
93,0.0,2,136520,91584
93,0.0,3,94120,66632
93,0.0,4,130560,98480
93,0.0,5,105072,81880
94,0.0,1,117408,74704
94,0.0,2,125584,88848
94,0.0,3,110944,91768
94,0.0,4,144728,104472
94,0.0,5,140976,108000
95,0.0,1,97984,72672
95,0.0,2,138560,102952
95,0.0,3,125352,90704
95,0.0,4,111320,76104
95,0.0,5,119736,98968
96,0.0,1,144296,97648
96,0.0,2,120352,115952
96,0.0,3,130736,89320
96,0.0,4,152936,129704
96,0.0,5,155688,100112
97,0.0,1,121680,91968
97,0.0,2,136976,86376
97,0.0,3,140608,102040
97,0.0,4,164080,119384
97,0.0,5,123128,91232
98,0.0,1,146160,96088
98,0.0,2,152920,114456
98,0.0,3,150800,104800
98,0.0,4,132000,98672
98,0.0,5,101568,81736
99,0.0,1,121680,80352
99,0.0,2,146872,97648
99,0.0,3,124240,82848
99,0.0,4,153696,104928
99,0.0,5,113152,87944
100,0.0,1,128408,102160
100,0.0,2,192792,127488
100,0.0,3,133952,85648
100,0.0,4,143952,89456
100,0.0,5,164296,115624
1,0.1,1,3960,88
1,0.1,2,3960,88
1,0.1,3,4008,88
1,0.1,4,3976,88
1,0.1,5,4008,88
2,0.1,1,4416,608
2,0.1,2,4464,616
2,0.1,3,4512,400
2,0.1,4,4424,6216
2,0.1,5,4440,2304
3,0.1,1,9120,5136
3,0.1,2,9568,5784
3,0.1,3,4824,1960
3,0.1,4,6512,5344
3,0.1,5,4824,1104
4,0.1,1,5216,1832
4,0.1,2,7536,4040
4,0.1,3,5344,1840
4,0.1,4,7104,3776
4,0.1,5,5256,1752
5,0.1,1,10600,7136
5,0.1,2,6912,2280
5,0.1,3,5648,5952
5,0.1,4,9800,5232
5,0.1,5,5656,1752
6,0.1,1,6736,3408
6,0.1,2,7528,4160
6,0.1,3,10200,8248
6,0.1,4,7280,5024
6,0.1,5,5800,4472
7,0.1,1,7200,2656
7,0.1,2,7424,2712
7,0.1,3,13720,8728
7,0.1,4,6976,2824
7,0.1,5,7256,2824
8,0.1,1,7216,3664
8,0.1,2,7672,2992
8,0.1,3,7576,4160
8,0.1,4,7632,3024
8,0.1,5,15600,9912
9,0.1,1,16832,11400
9,0.1,2,26128,19296
9,0.1,3,14184,12144
9,0.1,4,9288,5200
9,0.1,5,9816,6152
10,0.1,1,13392,7696
10,0.1,2,21520,13416
10,0.1,3,8360,5416
10,0.1,4,10896,6288
10,0.1,5,10872,9296
11,0.1,1,8840,4976
11,0.1,2,10592,6608
11,0.1,3,17368,10856
11,0.1,4,25728,17776
11,0.1,5,10456,8472
12,0.1,1,15952,10176
12,0.1,2,9128,4952
12,0.1,3,15416,14600
12,0.1,4,9296,5264
12,0.1,5,18616,11944
13,0.1,1,10280,5568
13,0.1,2,17688,12704
13,0.1,3,9832,6176
13,0.1,4,22664,19288
13,0.1,5,14424,11152
14,0.1,1,14840,10240
14,0.1,2,12944,14536
14,0.1,3,17168,13920
14,0.1,4,10432,8128
14,0.1,5,13032,9496
15,0.1,1,21016,17912
15,0.1,2,10688,7224
15,0.1,3,29208,19960
15,0.1,4,12832,14368
15,0.1,5,11624,7664
16,0.1,1,20824,14488
16,0.1,2,20144,15272
16,0.1,3,16160,13360
16,0.1,4,21240,20472
16,0.1,5,23672,17168
17,0.1,1,23048,16904
17,0.1,2,22112,18296
17,0.1,3,11464,9296
17,0.1,4,26680,24352
17,0.1,5,18016,16944
18,0.1,1,11288,8184
18,0.1,2,20240,12400
18,0.1,3,25032,20256
18,0.1,4,12968,11496
18,0.1,5,17936,13752
19,0.1,1,29152,23016
19,0.1,2,22736,16176
19,0.1,3,19056,11976
19,0.1,4,30576,23240
19,0.1,5,15848,9656
20,0.1,1,20448,12656
20,0.1,2,33248,28528
20,0.1,3,21960,16592
20,0.1,4,29992,25032
20,0.1,5,14672,16736
21,0.1,1,27528,23968
21,0.1,2,26120,21424
21,0.1,3,24448,17888
21,0.1,4,14072,11752
21,0.1,5,16512,14856
22,0.1,1,46480,31992
22,0.1,2,18112,14632
22,0.1,3,28640,28248
22,0.1,4,25064,18104
22,0.1,5,24688,22960
23,0.1,1,30800,35888
23,0.1,2,23672,17952
23,0.1,3,41992,32960
23,0.1,4,31320,19776
23,0.1,5,20336,19976
24,0.1,1,25880,30360
24,0.1,2,25816,17424
24,0.1,3,39016,29664
24,0.1,4,34048,34544
24,0.1,5,29432,25272
25,0.1,1,22272,16136
25,0.1,2,33008,28696
25,0.1,3,27936,19000
25,0.1,4,29200,23280
25,0.1,5,28536,19304
26,0.1,1,32336,27688
26,0.1,2,36952,31144
26,0.1,3,35896,26424
26,0.1,4,32040,29224
26,0.1,5,28416,17608
27,0.1,1,29936,21648
27,0.1,2,34080,27192
27,0.1,3,38320,22408
27,0.1,4,32480,21920
27,0.1,5,33760,26928
28,0.1,1,51496,36352
28,0.1,2,52328,37776
28,0.1,3,48824,40080
28,0.1,4,23768,21480
28,0.1,5,22336,24480
29,0.1,1,30560,26488
29,0.1,2,26920,21120
29,0.1,3,43312,27848
29,0.1,4,45064,30040
29,0.1,5,36904,36808
30,0.1,1,25368,24240
30,0.1,2,31096,34720
30,0.1,3,46800,33488
30,0.1,4,27624,25096
30,0.1,5,31232,25152
31,0.1,1,36856,29200
31,0.1,2,46464,36168
31,0.1,3,55152,44832
31,0.1,4,44408,31608
31,0.1,5,30992,21624
32,0.1,1,26664,18936
32,0.1,2,44992,35352
32,0.1,3,26248,21208
32,0.1,4,23816,23448
32,0.1,5,29712,28792
33,0.1,1,46640,39560
33,0.1,2,43992,35288
33,0.1,3,40736,34072
33,0.1,4,45408,33984
33,0.1,5,56752,56848
34,0.1,1,46408,30168
34,0.1,2,45344,35168
34,0.1,3,39672,40064
34,0.1,4,41160,39240
34,0.1,5,36248,31232
35,0.1,1,35912,34792
35,0.1,2,49592,40952
35,0.1,3,40472,34792
35,0.1,4,28592,24456
35,0.1,5,52832,45256
36,0.1,1,41592,38808
36,0.1,2,50024,47632
36,0.1,3,39896,43552
36,0.1,4,45920,33832
36,0.1,5,31120,30256
37,0.1,1,40048,37080
37,0.1,2,44912,39032
37,0.1,3,43416,34456
37,0.1,4,39504,27688
37,0.1,5,42224,29880
38,0.1,1,42880,30400
38,0.1,2,49440,45552
38,0.1,3,53496,50248
38,0.1,4,47424,38432
38,0.1,5,57008,41272
39,0.1,1,51952,42992
39,0.1,2,71320,57752
39,0.1,3,63912,55304
39,0.1,4,39840,33464
39,0.1,5,63072,45224
40,0.1,1,51000,41752
40,0.1,2,55128,47192
40,0.1,3,50000,45608
40,0.1,4,55184,48304
40,0.1,5,62696,43416
41,0.1,1,41104,38664
41,0.1,2,54432,38872
41,0.1,3,57488,60160
41,0.1,4,46528,44768
41,0.1,5,58672,50312
42,0.1,1,55648,50960
42,0.1,2,60528,34976
42,0.1,3,45320,36072
42,0.1,4,50952,40032
42,0.1,5,55440,42968
43,0.1,1,57440,37960
43,0.1,2,44352,40344
43,0.1,3,49464,40648
43,0.1,4,40000,34928
43,0.1,5,50000,44048
44,0.1,1,59904,44024
44,0.1,2,51760,46000
44,0.1,3,68408,50008
44,0.1,4,65488,49464
44,0.1,5,61344,44632
45,0.1,1,42136,28832
45,0.1,2,33304,23520
45,0.1,3,48552,38504
45,0.1,4,38160,33704
45,0.1,5,31064,23848
46,0.1,1,41952,33032
46,0.1,2,49776,46088
46,0.1,3,60296,42160
46,0.1,4,64352,56728
46,0.1,5,69744,52376
47,0.1,1,72568,53752
47,0.1,2,80784,56856
47,0.1,3,50104,36320
47,0.1,4,74000,69728
47,0.1,5,57352,46512
48,0.1,1,90360,67696
48,0.1,2,66096,53784
48,0.1,3,66648,56776
48,0.1,4,47288,38752
48,0.1,5,49424,43048
49,0.1,1,85208,58120
49,0.1,2,79032,58904
49,0.1,3,75208,49544
49,0.1,4,64248,45064
49,0.1,5,52448,47184
50,0.1,1,54656,36080
50,0.1,2,55664,36672
50,0.1,3,56472,45336
50,0.1,4,80384,64168
50,0.1,5,56544,46088
51,0.1,1,88680,71232
51,0.1,2,62640,48136
51,0.1,3,64272,47736
51,0.1,4,58888,50848
51,0.1,5,50240,39616
52,0.1,1,59744,49312
52,0.1,2,83208,79064
52,0.1,3,50032,38312
52,0.1,4,79696,62920
52,0.1,5,79280,57656
53,0.1,1,79504,61656
53,0.1,2,79984,70376
53,0.1,3,76952,67784
53,0.1,4,61616,45296
53,0.1,5,60800,49320
54,0.1,1,48528,42248
54,0.1,2,60184,44088
54,0.1,3,58896,55416
54,0.1,4,85552,69800
54,0.1,5,105480,73280
55,0.1,1,68584,49432
55,0.1,2,77608,63800
55,0.1,3,98992,67752
55,0.1,4,53896,44840
55,0.1,5,54912,42560
56,0.1,1,52392,43376
56,0.1,2,62024,52192
56,0.1,3,68112,54144
56,0.1,4,61360,57536
56,0.1,5,45368,48728
57,0.1,1,90512,80424
57,0.1,2,67224,50216
57,0.1,3,67536,47496
57,0.1,4,50248,46080
57,0.1,5,60696,45200
58,0.1,1,89432,64256
58,0.1,2,93216,68216
58,0.1,3,91616,61848
58,0.1,4,66840,50392
58,0.1,5,85512,59624
59,0.1,1,59056,44688
59,0.1,2,89544,54320
59,0.1,3,70096,58256
59,0.1,4,97568,72376
59,0.1,5,70424,55736
60,0.1,1,56472,46600
60,0.1,2,83424,65584
60,0.1,3,89744,77352
60,0.1,4,89616,60872
60,0.1,5,64224,49848
61,0.1,1,69432,63944
61,0.1,2,89128,63872
61,0.1,3,91664,60912
61,0.1,4,63056,41680
61,0.1,5,62352,52104
62,0.1,1,87664,63552
62,0.1,2,65136,55056
62,0.1,3,56840,46120
62,0.1,4,68120,61168
62,0.1,5,77856,49296
63,0.1,1,115416,83560
63,0.1,2,69152,48216
63,0.1,3,96088,65216
63,0.1,4,90344,66728
63,0.1,5,116136,83792
64,0.1,1,63400,48168
64,0.1,2,85312,66200
64,0.1,3,96496,83448
64,0.1,4,91976,66800
64,0.1,5,109496,87096
65,0.1,1,80320,68568
65,0.1,2,83160,71120
65,0.1,3,73960,56400
65,0.1,4,75808,55528
65,0.1,5,83248,76056
66,0.1,1,72440,55152
66,0.1,2,95608,71664
66,0.1,3,115080,90512
66,0.1,4,92704,78952
66,0.1,5,77544,60008
67,0.1,1,93936,89728
67,0.1,2,87464,57912
67,0.1,3,82208,56896
67,0.1,4,121584,87464
67,0.1,5,82856,71912
68,0.1,1,88624,66800
68,0.1,2,86192,62448
68,0.1,3,107760,73544
68,0.1,4,74912,57464
68,0.1,5,88480,71424
69,0.1,1,139336,100824
69,0.1,2,69528,52120
69,0.1,3,112768,84848
69,0.1,4,100952,75216
69,0.1,5,89816,66360
70,0.1,1,90528,74528
70,0.1,2,107856,72232
70,0.1,3,66016,52720
70,0.1,4,91080,61376
70,0.1,5,79472,60856
71,0.1,1,96128,69576
71,0.1,2,89232,77840
71,0.1,3,93320,74040
71,0.1,4,88240,75760
71,0.1,5,73344,48480
72,0.1,1,76864,58112
72,0.1,2,89864,74752
72,0.1,3,85720,77424
72,0.1,4,102992,76672
72,0.1,5,83352,69664
73,0.1,1,102376,74952
73,0.1,2,71416,54808
73,0.1,3,86072,56776
73,0.1,4,121576,92936
73,0.1,5,101016,67704
74,0.1,1,114128,82392
74,0.1,2,115424,79440
74,0.1,3,112576,82496
74,0.1,4,101656,67072
74,0.1,5,112072,70728
75,0.1,1,111448,73872
75,0.1,2,92176,73016
75,0.1,3,112464,86280
75,0.1,4,85232,59480
75,0.1,5,100152,80296
76,0.1,1,104016,79112
76,0.1,2,116680,79080
76,0.1,3,90592,74264
76,0.1,4,99400,75696
76,0.1,5,97768,65616
77,0.1,1,98128,70400
77,0.1,2,104432,75904
77,0.1,3,94088,71624
77,0.1,4,114648,86360
77,0.1,5,117152,89528
78,0.1,1,90432,83744
78,0.1,2,84640,79704
78,0.1,3,101848,84504
78,0.1,4,136520,112032
78,0.1,5,117864,85576
79,0.1,1,129288,96840
79,0.1,2,77912,57840
79,0.1,3,101160,68952
79,0.1,4,116184,82608
79,0.1,5,69296,64104
80,0.1,1,121440,74024
80,0.1,2,113264,75712
80,0.1,3,82704,56552
80,0.1,4,112208,82200
80,0.1,5,87240,69624
81,0.1,1,103384,78176
81,0.1,2,149904,100216
81,0.1,3,92520,66064
81,0.1,4,91184,79872
81,0.1,5,89336,70552
82,0.1,1,101480,76616
82,0.1,2,96768,70216
82,0.1,3,110880,79832
82,0.1,4,111568,75000
82,0.1,5,96392,85096
83,0.1,1,108888,80664
83,0.1,2,81464,57312
83,0.1,3,109488,89032
83,0.1,4,105632,85616
83,0.1,5,113688,80632
84,0.1,1,78184,56832
84,0.1,2,94376,69680
84,0.1,3,103512,81240
84,0.1,4,122752,104648
84,0.1,5,112552,79664
85,0.1,1,98608,75832
85,0.1,2,100624,70744
85,0.1,3,120272,95384
85,0.1,4,119304,82664
85,0.1,5,121464,98408
86,0.1,1,113288,85824
86,0.1,2,149184,91224
86,0.1,3,127840,81544
86,0.1,4,92888,64072
86,0.1,5,110464,73656
87,0.1,1,100936,78984
87,0.1,2,89992,71160
87,0.1,3,134048,92560
87,0.1,4,117656,84992
87,0.1,5,146072,100272
88,0.1,1,124816,93552
88,0.1,2,129304,96288
88,0.1,3,126784,94624
88,0.1,4,194376,115576
88,0.1,5,107576,80224
89,0.1,1,120904,87800
89,0.1,2,134792,83752
89,0.1,3,161136,106352
89,0.1,4,111104,86144
89,0.1,5,125112,85136
90,0.1,1,95264,71592
90,0.1,2,111368,81040
90,0.1,3,155600,104328
90,0.1,4,112160,83064
90,0.1,5,109464,74040
91,0.1,1,133392,95904
91,0.1,2,140816,95888
91,0.1,3,125856,96304
91,0.1,4,134408,91352
91,0.1,5,158272,114352
92,0.1,1,132504,101416
92,0.1,2,153672,122248
92,0.1,3,147648,104640
92,0.1,4,134792,100328
92,0.1,5,113416,88280
93,0.1,1,115712,82616
93,0.1,2,107552,72448
93,0.1,3,104304,73096
93,0.1,4,148344,114656
93,0.1,5,115312,78216
94,0.1,1,117488,80904
94,0.1,2,148064,99960
94,0.1,3,122696,88968
94,0.1,4,135096,96464
94,0.1,5,125568,91184
95,0.1,1,141208,95880
95,0.1,2,104520,82280
95,0.1,3,145416,109464
95,0.1,4,141160,106400
95,0.1,5,93584,77752
96,0.1,1,106808,79560
96,0.1,2,117216,83072
96,0.1,3,113912,80480
96,0.1,4,117856,79744
96,0.1,5,114832,98328
97,0.1,1,171744,115008
97,0.1,2,112408,71592
97,0.1,3,154384,93080
97,0.1,4,158264,111640
97,0.1,5,117072,107472
98,0.1,1,157648,113096
98,0.1,2,155776,99352
98,0.1,3,120696,98048
98,0.1,4,173032,125152
98,0.1,5,160320,113336
99,0.1,1,153000,105120
99,0.1,2,165248,119032
99,0.1,3,147792,96904
99,0.1,4,151280,107112
99,0.1,5,99128,72464
100,0.1,1,144176,102888
100,0.1,2,147464,121400
100,0.1,3,146512,109384
