N,P,X,Cmap,ExecEnv
19,0.0,2,17768,12760
19,0.0,3,12488,13696
19,0.0,4,8576,12272
19,0.0,5,15680,16480
20,0.0,1,12024,15416
20,0.0,2,18560,18776
20,0.0,3,17592,18112
20,0.0,4,5088,15712
20,0.0,5,11512,12768
21,0.0,1,31048,16960
21,0.0,2,12248,12768
21,0.0,3,15744,12944
21,0.0,4,15712,18416
21,0.0,5,27368,19352
22,0.0,1,29368,20840
22,0.0,2,21088,16800
22,0.0,3,16688,18144
22,0.0,4,12016,11880
22,0.0,5,22096,20656
23,0.0,1,13352,20008
23,0.0,2,11264,18456
23,0.0,3,24416,18224
23,0.0,4,11096,18208
23,0.0,5,22512,18696
24,0.0,1,26048,21168
24,0.0,2,23920,17024
24,0.0,3,11784,14720
24,0.0,4,17776,18840
24,0.0,5,18352,14592
25,0.0,1,9288,14592
25,0.0,2,34328,20528
25,0.0,3,23664,20672
25,0.0,4,41976,22552
25,0.0,5,25712,21888
26,0.0,1,17440,13264
26,0.0,2,26032,16976
26,0.0,3,13152,18000
26,0.0,4,37456,19416
26,0.0,5,25904,18944
27,0.0,1,17152,21456
27,0.0,2,29880,21008
27,0.0,3,21184,20000
27,0.0,4,13360,17776
27,0.0,5,37704,26544
28,0.0,1,14336,20200
28,0.0,2,31672,19400
28,0.0,3,26616,20960
28,0.0,4,35688,21400
28,0.0,5,36600,28240
29,0.0,1,34976,24944
29,0.0,2,28288,23064
29,0.0,3,13648,19488
29,0.0,4,17800,20072
29,0.0,5,24712,25016
30,0.0,1,27816,26520
30,0.0,2,18464,22280
30,0.0,3,13712,19152
30,0.0,4,32600,20840
30,0.0,5,15008,18784
31,0.0,1,26712,22992
31,0.0,2,25264,21992
31,0.0,3,32872,22024
31,0.0,4,28808,23360
31,0.0,5,49840,27664
32,0.0,1,43224,31048
32,0.0,2,30272,24832
32,0.0,3,20632,27048
32,0.0,4,19672,19776
32,0.0,5,34744,26720
33,0.0,1,34400,19488
33,0.0,2,21008,18240
33,0.0,3,33232,25072
33,0.0,4,44176,30336
33,0.0,5,15104,19664
34,0.0,1,36880,27904
34,0.0,2,35544,26072
34,0.0,3,16992,28352
34,0.0,4,28104,24296
34,0.0,5,31736,25304
35,0.0,1,29056,28856
35,0.0,2,12936,25408
35,0.0,3,39368,28912
35,0.0,4,26304,26328
35,0.0,5,25504,26592
36,0.0,1,34296,25280
36,0.0,2,19032,22536
36,0.0,3,43072,30024
36,0.0,4,28024,29896
36,0.0,5,23968,27896
37,0.0,1,25272,26632
37,0.0,2,34744,24688
37,0.0,3,39296,30272
37,0.0,4,28632,27112
37,0.0,5,32864,31232
38,0.0,1,31136,29840
38,0.0,2,23536,25968
38,0.0,3,34504,31768
38,0.0,4,32856,28496
38,0.0,5,29152,25312
39,0.0,1,37816,27720
39,0.0,2,28856,30392
39,0.0,3,41816,36448
39,0.0,4,29856,34928
39,0.0,5,34488,36056
40,0.0,1,26840,34768
40,0.0,2,41520,32208
40,0.0,3,24528,34384
40,0.0,4,31784,31152
40,0.0,5,30248,29016
41,0.0,1,26952,29872
41,0.0,2,38584,33400
41,0.0,3,38360,28304
41,0.0,4,38752,32016
41,0.0,5,57792,33608
42,0.0,1,44872,29032
42,0.0,2,38872,34832
42,0.0,3,38504,35608
42,0.0,4,40280,33424
42,0.0,5,34096,33216
43,0.0,1,21056,26536
43,0.0,2,26232,29144
43,0.0,3,31208,29096
43,0.0,4,29528,30296
43,0.0,5,31888,28232
44,0.0,1,44664,31848
44,0.0,2,30672,34216
44,0.0,3,40512,35408
44,0.0,4,32360,32496
44,0.0,5,26136,29888
45,0.0,1,39072,34568
45,0.0,2,28096,32688
45,0.0,3,52944,37344
45,0.0,4,55640,34160
45,0.0,5,32200,33008
46,0.0,1,33784,35592
46,0.0,2,31784,32256
46,0.0,3,45776,35192
46,0.0,4,47840,33712
46,0.0,5,49544,37896
47,0.0,1,34088,40304
47,0.0,2,16704,32872
47,0.0,3,33632,33128
47,0.0,4,46520,39840
47,0.0,5,35112,36608
48,0.0,1,37776,31688
48,0.0,2,35680,33024
48,0.0,3,45064,33608
48,0.0,4,26552,35632
48,0.0,5,40048,30792
49,0.0,1,49912,36504
49,0.0,2,61568,35416
49,0.0,3,50096,41296
49,0.0,4,22472,34176
49,0.0,5,27256,35784
50,0.0,1,38776,38968
50,0.0,2,31848,44600
50,0.0,3,36824,42240
50,0.0,4,28032,42048
50,0.0,5,47448,38928
51,0.0,1,38784,35832
51,0.0,2,42048,37336
51,0.0,3,25360,40856
51,0.0,4,75288,40544
51,0.0,5,36880,40048
52,0.0,1,42888,42856
52,0.0,2,31656,35304
52,0.0,3,35488,41328
52,0.0,4,48320,35176
52,0.0,5,44680,44096
53,0.0,1,30672,35512
53,0.0,2,30512,32488
53,0.0,3,52520,41928
53,0.0,4,40616,37400
53,0.0,5,37616,40680
54,0.0,1,45888,45472
54,0.0,2,56584,40320
54,0.0,3,43848,41608
54,0.0,4,62840,47312
54,0.0,5,47800,40664
55,0.0,1,34528,37224
55,0.0,2,37552,42248
55,0.0,3,24320,34264
55,0.0,4,45064,42608
55,0.0,5,37432,39480
56,0.0,1,39712,38720
56,0.0,2,54832,50168
56,0.0,3,30208,30928
56,0.0,4,76160,48152
56,0.0,5,54768,38280
57,0.0,1,43920,42440
57,0.0,2,78224,43368
57,0.0,3,54992,44384
57,0.0,4,33056,37952
57,0.0,5,64912,43704
58,0.0,1,66912,45144
58,0.0,2,31952,39520
58,0.0,3,48832,39920
58,0.0,4,53872,48096
58,0.0,5,73304,44872
59,0.0,1,45608,37856
59,0.0,2,43304,46864
59,0.0,3,41288,42656
59,0.0,4,45456,42224
59,0.0,5,69000,45200
60,0.0,1,56176,44512
60,0.0,2,43816,40592
60,0.0,3,41472,42568
60,0.0,4,68576,44640
60,0.0,5,57576,39952
61,0.0,1,44344,51040
61,0.0,2,64280,45888
61,0.0,3,44840,43024
61,0.0,4,67096,51192
61,0.0,5,53504,50640
62,0.0,1,44968,43416
62,0.0,2,40008,44896
62,0.0,3,67864,47328
62,0.0,4,47832,47840
62,0.0,5,32416,49464
63,0.0,1,45024,41888
63,0.0,2,64176,44864
63,0.0,3,51976,46616
63,0.0,4,41136,45856
63,0.0,5,37952,46000
64,0.0,1,62448,51768
64,0.0,2,66712,51384
64,0.0,3,86264,57136
64,0.0,4,51824,42936
64,0.0,5,45944,46552
65,0.0,1,43192,42704
65,0.0,2,42352,48544
65,0.0,3,44760,46544
65,0.0,4,50112,49496
65,0.0,5,47864,47384
66,0.0,1,58216,46360
66,0.0,2,55784,49240
66,0.0,3,40360,51832
66,0.0,4,51112,48824
66,0.0,5,35624,52784
67,0.0,1,63840,58704
67,0.0,2,59512,46960
67,0.0,3,52440,58608
67,0.0,4,45024,49392
67,0.0,5,60832,57320
68,0.0,1,47536,48328
68,0.0,2,52256,45456
68,0.0,3,59608,52968
68,0.0,4,43416,45832
68,0.0,5,54288,49552
69,0.0,1,83000,49800
69,0.0,2,44192,49712
69,0.0,3,76872,56888
69,0.0,4,54744,55784
69,0.0,5,68064,54208
70,0.0,1,75344,58248
70,0.0,2,61880,48392
70,0.0,3,53200,46288
70,0.0,4,70728,53760
70,0.0,5,58736,47208
71,0.0,1,52208,51360
71,0.0,2,62976,54064
71,0.0,3,81632,59912
71,0.0,4,73448,56320
71,0.0,5,51536,51560
72,0.0,1,84584,59872
72,0.0,2,72344,59088
72,0.0,3,52512,53792
72,0.0,4,58984,49376
72,0.0,5,66344,56904
73,0.0,1,89024,58592
73,0.0,2,79224,54608
73,0.0,3,43816,50792
73,0.0,4,42448,44912
73,0.0,5,66664,52352
74,0.0,1,68144,63704
74,0.0,2,74808,52752
74,0.0,3,68056,56728
74,0.0,4,63520,53864
74,0.0,5,74432,65320
75,0.0,1,56192,55880
75,0.0,2,92296,61928
75,0.0,3,78024,61872
75,0.0,4,76976,65344
75,0.0,5,85480,66960
76,0.0,1,58952,50856
76,0.0,2,44256,55480
76,0.0,3,65232,61688
76,0.0,4,45360,55008
76,0.0,5,130016,68080
77,0.0,1,54464,57184
77,0.0,2,68520,57416
77,0.0,3,66944,63536
77,0.0,4,61536,63496
77,0.0,5,77520,57664
78,0.0,1,41440,54776
78,0.0,2,61816,55512
78,0.0,3,40288,52448
78,0.0,4,80576,66144
78,0.0,5,78192,63224
79,0.0,1,110784,68536
79,0.0,2,66184,56544
79,0.0,3,74600,53160
79,0.0,4,54936,54280
79,0.0,5,62488,55456
80,0.0,1,53664,51440
80,0.0,2,37600,45928
80,0.0,3,77568,61624
80,0.0,4,40568,47360
80,0.0,5,52440,56720
81,0.0,1,69800,62960
81,0.0,2,74088,67984
81,0.0,3,53888,56536
81,0.0,4,74144,62920
81,0.0,5,63312,59720
82,0.0,1,78976,66144
82,0.0,2,73472,62816
82,0.0,3,56976,65912
82,0.0,4,67304,64864
82,0.0,5,66328,58664
83,0.0,1,72240,58784
83,0.0,2,62960,56144
83,0.0,3,72472,64704
83,0.0,4,72448,56048
83,0.0,5,97408,66208
84,0.0,1,85160,64264
84,0.0,2,57888,62744
84,0.0,3,67600,64432
84,0.0,4,57536,63392
84,0.0,5,57968,58448
85,0.0,1,68456,62560
85,0.0,2,64752,62872
85,0.0,3,63472,57640
85,0.0,4,74112,62376
85,0.0,5,74408,61472
86,0.0,1,110416,71648
86,0.0,2,73392,62248
86,0.0,3,73160,59216
86,0.0,4,50360,61976
86,0.0,5,69824,62768
87,0.0,1,81696,57912
87,0.0,2,69120,58920
87,0.0,3,75320,66784
87,0.0,4,61152,61632
87,0.0,5,54664,64952
88,0.0,1,85208,68848
88,0.0,2,47136,63456
88,0.0,3,56152,66384
88,0.0,4,84840,64464
88,0.0,5,50224,58368
89,0.0,1,56488,60248
89,0.0,2,76168,72328
89,0.0,3,57936,63528
89,0.0,4,64496,66072
89,0.0,5,83296,74000
90,0.0,1,63816,72496
90,0.0,2,66648,66528
90,0.0,3,78496,74192
90,0.0,4,85872,69264
90,0.0,5,81064,74144
91,0.0,1,67000,62208
91,0.0,2,73480,64896
91,0.0,3,43744,57816
91,0.0,4,50632,64456
91,0.0,5,80192,75840
92,0.0,1,97160,75432
92,0.0,2,62704,62712
92,0.0,3,85320,71496
92,0.0,4,50200,59344
92,0.0,5,57048,64344
93,0.0,1,105432,76560
93,0.0,2,94112,83712
93,0.0,3,75176,63848
93,0.0,4,67160,65736
93,0.0,5,87208,68136
94,0.0,1,95864,72336
94,0.0,2,68096,63808
94,0.0,3,55936,65312
94,0.0,4,102984,79592
94,0.0,5,86048,72384
95,0.0,1,75056,68152
95,0.0,2,119880,76616
95,0.0,3,84120,76952
95,0.0,4,65064,69368
95,0.0,5,61096,68672
96,0.0,1,80168,74680
96,0.0,2,87688,73568
96,0.0,3,78440,64968
96,0.0,4,88080,66784
96,0.0,5,83480,72344
97,0.0,1,106040,73256
97,0.0,2,91248,78712
97,0.0,3,83576,72992
97,0.0,4,86168,80848
97,0.0,5,78168,74424
98,0.0,1,93808,74088
98,0.0,2,67504,73328
98,0.0,3,66240,69160
98,0.0,4,69984,73488
98,0.0,5,81672,82920
99,0.0,1,67584,73504
99,0.0,2,85096,69288
99,0.0,3,63592,73824
99,0.0,4,95736,78248
99,0.0,5,102192,77840
100,0.0,1,74768,74728
100,0.0,2,94560,75624
100,0.0,3,92160,70560
100,0.0,4,82520,73256
100,0.0,5,118160,84000
1,0.1,1,2216,88
1,0.1,2,2216,88
1,0.1,3,2216,88
1,0.1,4,2216,88
1,0.1,5,2216,88
2,0.1,1,2584,1160
2,0.1,2,6840,2592
2,0.1,3,13936,2616
2,0.1,4,2944,912
2,0.1,5,2296,640
3,0.1,1,3960,2808
3,0.1,2,4960,2424
3,0.1,3,3808,1760
3,0.1,4,2392,920
3,0.1,5,8568,2880
4,0.1,1,2776,3616
4,0.1,2,3800,2888
4,0.1,3,5872,3688
4,0.1,4,3136,4160
4,0.1,5,6744,4096
5,0.1,1,2608,2712
5,0.1,2,9016,5456
5,0.1,3,3992,3808
5,0.1,4,3256,2296
5,0.1,5,5144,2960
6,0.1,1,15072,8600
6,0.1,2,7176,5104
6,0.1,3,6256,5144
6,0.1,4,4184,3808
6,0.1,5,4200,3008
7,0.1,1,7400,3840
7,0.1,2,2808,3760
7,0.1,3,4888,4504
7,0.1,4,7864,6472
7,0.1,5,5080,4624
8,0.1,1,3296,4288
8,0.1,2,16352,7208
8,0.1,3,5392,9304
8,0.1,4,9888,6936
8,0.1,5,4400,5736
9,0.1,1,18696,8920
9,0.1,2,6184,5056
9,0.1,3,7496,9000
9,0.1,4,10760,11504
9,0.1,5,4832,5288
10,0.1,1,12688,8744
10,0.1,2,8248,8936
10,0.1,3,6120,7176
10,0.1,4,6576,5488
10,0.1,5,6696,7208
11,0.1,1,8120,8184
11,0.1,2,4576,7400
11,0.1,3,14752,7088
11,0.1,4,11504,9496
11,0.1,5,6848,7320
12,0.1,1,6272,7264
12,0.1,2,5336,8928
12,0.1,3,22624,9744
12,0.1,4,11416,11944
12,0.1,5,15864,14776
13,0.1,1,11728,9072
13,0.1,2,8792,9960
13,0.1,3,5736,11104
13,0.1,4,6656,8072
13,0.1,5,10072,10608
14,0.1,1,6984,9400
14,0.1,2,6136,6160
14,0.1,3,10216,9120
14,0.1,4,17432,14056
14,0.1,5,39048,18008
15,0.1,1,12928,12584
15,0.1,2,5528,7384
15,0.1,3,8720,8800
15,0.1,4,8496,8248
15,0.1,5,10784,10224
16,0.1,1,18816,12600
16,0.1,2,13176,15168
16,0.1,3,35960,16544
16,0.1,4,12552,11320
16,0.1,5,5024,11016
17,0.1,1,17552,13240
17,0.1,2,32816,17416
17,0.1,3,6688,12680
17,0.1,4,26000,13688
17,0.1,5,10928,11408
18,0.1,1,15288,13680
18,0.1,2,9296,13544
18,0.1,3,9016,14664
18,0.1,4,24848,12624
18,0.1,5,14216,18352
19,0.1,1,16488,21808
19,0.1,2,9664,10192
19,0.1,3,12792,14792
19,0.1,4,13584,11536
19,0.1,5,16656,13304
20,0.1,1,40864,18968
20,0.1,2,8776,18288
20,0.1,3,18016,14640
20,0.1,4,26304,19656
20,0.1,5,13416,11784
21,0.1,1,39144,19712
21,0.1,2,19056,12720
21,0.1,3,13208,17128
21,0.1,4,18568,14672
21,0.1,5,10912,14520
22,0.1,1,16536,18576
22,0.1,2,21648,16512
22,0.1,3,32496,16896
22,0.1,4,30688,19776
22,0.1,5,22416,19016
23,0.1,1,13928,14744
23,0.1,2,17296,16792
23,0.1,3,16808,16392
23,0.1,4,25184,20216
23,0.1,5,38424,16848
24,0.1,1,20456,24000
24,0.1,2,15336,18296
24,0.1,3,19888,16728
24,0.1,4,25080,16808
24,0.1,5,14144,17832
25,0.1,1,26280,21528
25,0.1,2,21640,16352
25,0.1,3,25048,21584
25,0.1,4,42488,21136
25,0.1,5,9288,14224
26,0.1,1,22600,17848
26,0.1,2,26336,21232
26,0.1,3,21584,17648
26,0.1,4,42456,18952
26,0.1,5,20128,19616
27,0.1,1,18960,20888
27,0.1,2,19688,19632
27,0.1,3,36616,20352
27,0.1,4,28216,19984
27,0.1,5,29256,23976
28,0.1,1,24808,23624
28,0.1,2,44600,23096
28,0.1,3,19368,23800
28,0.1,4,23360,22000
28,0.1,5,24856,24088
29,0.1,1,18904,19296
29,0.1,2,21136,24592
29,0.1,3,33352,27120
29,0.1,4,23712,22080
29,0.1,5,18272,18424
30,0.1,1,38616,25640
30,0.1,2,10248,19216
30,0.1,3,25688,20624
30,0.1,4,15144,18568
30,0.1,5,27344,21376
31,0.1,1,33944,23256
31,0.1,2,19264,21112
31,0.1,3,48776,27224
31,0.1,4,15488,23544
31,0.1,5,33016,25832
32,0.1,1,20720,24680
32,0.1,2,20168,21776
32,0.1,3,33744,21440
32,0.1,4,34728,27584
32,0.1,5,25336,22904
33,0.1,1,10352,19968
33,0.1,2,24024,22944
33,0.1,3,20152,23520
33,0.1,4,27064,25464
33,0.1,5,33592,25880
34,0.1,1,25840,21104
34,0.1,2,36128,30008
34,0.1,3,15816,22776
34,0.1,4,17448,24288
34,0.1,5,34992,31568
35,0.1,1,32328,31976
35,0.1,2,20224,23000
35,0.1,3,26800,23912
35,0.1,4,26000,23944
35,0.1,5,55616,27512
36,0.1,1,29624,32400
36,0.1,2,36328,27664
36,0.1,3,28224,26456
36,0.1,4,35328,29176
36,0.1,5,14192,23096
37,0.1,1,44248,33856
37,0.1,2,44904,34432
37,0.1,3,27528,27456
37,0.1,4,29784,29984
37,0.1,5,30632,29496
38,0.1,1,24224,28152
38,0.1,2,16224,27016
38,0.1,3,23832,29648
38,0.1,4,39960,34336
38,0.1,5,17016,32064
39,0.1,1,30592,31992
39,0.1,2,17952,29280
39,0.1,3,50704,31912
39,0.1,4,32192,31728
39,0.1,5,39688,32328
40,0.1,1,42712,41696
40,0.1,2,21760,24496
40,0.1,3,27264,30280
40,0.1,4,23096,29448
40,0.1,5,20512,26464
41,0.1,1,21128,25576
41,0.1,2,44776,36680
41,0.1,3,29064,40880
41,0.1,4,44328,37824
41,0.1,5,26640,35976
42,0.1,1,16288,32936
42,0.1,2,34384,30384
42,0.1,3,49144,31960
42,0.1,4,21008,26296
42,0.1,5,25032,30704
43,0.1,1,29272,24032
43,0.1,2,31240,31848
43,0.1,3,29496,29672
43,0.1,4,32424,30600
43,0.1,5,31544,33648
44,0.1,1,33968,25488
44,0.1,2,48528,32936
44,0.1,3,34672,35312
44,0.1,4,44304,39056
44,0.1,5,32088,29344
45,0.1,1,26408,33912
45,0.1,2,70352,34304
45,0.1,3,39224,33088
45,0.1,4,44928,38960
45,0.1,5,23336,32936
46,0.1,1,50528,45144
46,0.1,2,40120,36448
46,0.1,3,33912,31088
46,0.1,4,42992,38816
46,0.1,5,30664,33536
47,0.1,1,33624,39616
47,0.1,2,32120,33248
47,0.1,3,36256,34744
47,0.1,4,49976,39032
47,0.1,5,34992,29264
48,0.1,1,45432,40160
48,0.1,2,24528,31296
48,0.1,3,29664,33208
48,0.1,4,51832,39448
48,0.1,5,32640,38192
49,0.1,1,45496,38672
49,0.1,2,27064,33448
49,0.1,3,53928,38536
49,0.1,4,42216,34936
49,0.1,5,86536,43200
50,0.1,1,39264,32896
50,0.1,2,25632,33224
50,0.1,3,34472,41392
50,0.1,4,47032,34128
50,0.1,5,43264,36872
51,0.1,1,40472,39408
51,0.1,2,43136,40680
51,0.1,3,27616,31512
51,0.1,4,44792,32576
51,0.1,5,30864,40992
52,0.1,1,51936,38064
52,0.1,2,47536,33672
52,0.1,3,47064,41112
52,0.1,4,26792,38208
52,0.1,5,36872,36408
53,0.1,1,44048,35880
53,0.1,2,24144,31008
53,0.1,3,49904,36416
53,0.1,4,37568,43368
53,0.1,5,36072,39616
54,0.1,1,43904,39160
54,0.1,2,36808,38056
54,0.1,3,67064,45392
54,0.1,4,29152,40464
54,0.1,5,41560,34280
55,0.1,1,35168,39064
55,0.1,2,56856,40240
55,0.1,3,71448,45056
55,0.1,4,21272,34856
55,0.1,5,41120,45088
56,0.1,1,81000,50296
56,0.1,2,60200,41264
56,0.1,3,53784,34456
56,0.1,4,42424,38984
56,0.1,5,32832,35728
57,0.1,1,46368,48592
57,0.1,2,43440,38128
57,0.1,3,43488,38104
57,0.1,4,40184,42104
57,0.1,5,47024,42416
58,0.1,1,44784,42408
58,0.1,2,42288,47312
58,0.1,3,33920,36880
58,0.1,4,64352,45792
58,0.1,5,48912,47768
59,0.1,1,62320,41328
59,0.1,2,25816,40920
59,0.1,3,66200,51624
59,0.1,4,44736,35456
59,0.1,5,76056,43576
60,0.1,1,39456,45888
60,0.1,2,39840,42704
60,0.1,3,57624,46928
60,0.1,4,39592,42504
60,0.1,5,70032,50016
61,0.1,1,42112,47528
61,0.1,2,58176,52520
61,0.1,3,54200,50664
61,0.1,4,47688,50232
61,0.1,5,36808,39112
62,0.1,1,50280,37856
62,0.1,2,33480,40648
62,0.1,3,55240,40312
62,0.1,4,53224,55096
62,0.1,5,42016,44120
63,0.1,1,56080,47776
63,0.1,2,66488,55392
63,0.1,3,45456,48952
63,0.1,4,61952,45912
63,0.1,5,53912,42576
64,0.1,1,53216,43464
64,0.1,2,40104,44768
64,0.1,3,62160,49176
64,0.1,4,73552,50608
64,0.1,5,27480,48368
65,0.1,1,67760,53808
65,0.1,2,37776,45176
65,0.1,3,78440,54344
65,0.1,4,47088,57576
65,0.1,5,65240,51664
66,0.1,1,56336,50880
66,0.1,2,37336,44384
66,0.1,3,66312,50136
66,0.1,4,60952,43424
66,0.1,5,51608,45072
67,0.1,1,57896,56072
67,0.1,2,41112,53832
67,0.1,3,38272,47872
67,0.1,4,85248,54544
67,0.1,5,46072,45128
68,0.1,1,53944,48264
68,0.1,2,62496,45896
68,0.1,3,62056,55088
68,0.1,4,70336,55560
68,0.1,5,50216,47400
69,0.1,1,45832,55648
69,0.1,2,44984,48800
69,0.1,3,65496,58824
69,0.1,4,57952,55080
69,0.1,5,50872,46560
70,0.1,1,70400,59376
70,0.1,2,70440,49840
70,0.1,3,50448,56592
70,0.1,4,47168,55544
70,0.1,5,52928,58640
71,0.1,1,45552,51592
71,0.1,2,62536,54704
71,0.1,3,29048,50592
71,0.1,4,52496,56616
71,0.1,5,56656,60944
72,0.1,1,47336,49360
72,0.1,2,64968,52312
72,0.1,3,54392,54552
72,0.1,4,55512,60208
72,0.1,5,52272,58728
73,0.1,1,82720,63736
73,0.1,2,41744,46032
73,0.1,3,58944,58912
73,0.1,4,71368,47672
73,0.1,5,69864,60848
74,0.1,1,42968,50168
74,0.1,2,48152,48272
74,0.1,3,51080,50720
74,0.1,4,42264,47624
74,0.1,5,65992,50688
75,0.1,1,57336,63216
75,0.1,2,65880,61520
75,0.1,3,40992,49552
75,0.1,4,41408,48160
75,0.1,5,53376,53552
76,0.1,1,58568,57048
76,0.1,2,96072,64112
76,0.1,3,85288,60808
76,0.1,4,46432,49752
76,0.1,5,85848,56232
77,0.1,1,59152,49016
77,0.1,2,65600,52528
77,0.1,3,56712,57272
77,0.1,4,64632,59128
77,0.1,5,43808,55624
78,0.1,1,46432,50216
78,0.1,2,42728,55144
78,0.1,3,56912,69088
78,0.1,4,60248,58656
78,0.1,5,53632,64840
79,0.1,1,52360,60328
79,0.1,2,59608,56904
79,0.1,3,67848,59800
79,0.1,4,47184,51448
79,0.1,5,83112,61712
80,0.1,1,64432,60240
80,0.1,2,61976,65456
80,0.1,3,73328,61112
80,0.1,4,76336,60560
80,0.1,5,93688,65704
81,0.1,1,52096,61424
81,0.1,2,80216,61400
81,0.1,3,76976,64984
81,0.1,4,114632,64328
81,0.1,5,54600,54664
82,0.1,1,132520,68992
82,0.1,2,70312,64720
82,0.1,3,82048,62016
82,0.1,4,45936,52672
82,0.1,5,65384,55360
83,0.1,1,66960,55880
83,0.1,2,85168,67752
83,0.1,3,50520,57568
83,0.1,4,74648,60048
83,0.1,5,62528,62296
84,0.1,1,72504,59128
84,0.1,2,97416,61272
84,0.1,3,80888,64352
84,0.1,4,77144,60944
84,0.1,5,80800,66816
85,0.1,1,39928,52896
85,0.1,2,48232,60832
85,0.1,3,88128,62176
85,0.1,4,46736,63768
85,0.1,5,59600,56440
86,0.1,1,80512,73592
86,0.1,2,67944,59480
86,0.1,3,68456,70072
86,0.1,4,93440,69680
86,0.1,5,90064,69352
87,0.1,1,67544,68752
87,0.1,2,71184,71552
87,0.1,3,91688,69064
87,0.1,4,76928,64480
87,0.1,5,68920,59128
88,0.1,1,90000,58520
88,0.1,2,67280,68176
88,0.1,3,52448,62864
88,0.1,4,59696,63376
88,0.1,5,69792,71600
89,0.1,1,71400,68336
89,0.1,2,80888,74352
89,0.1,3,80048,74232
89,0.1,4,108848,72280
89,0.1,5,69184,60920
90,0.1,1,61120,73232
90,0.1,2,91960,72520
90,0.1,3,108008,78464
90,0.1,4,54472,62744
90,0.1,5,85128,68352
91,0.1,1,111520,82000
91,0.1,2,71696,68728
91,0.1,3,51840,62864
91,0.1,4,63936,66568
91,0.1,5,130576,72704
92,0.1,1,76744,74272
92,0.1,2,111296,64536
92,0.1,3,71320,69672
92,0.1,4,89344,68280
92,0.1,5,41864,64680
93,0.1,1,81640,66736
93,0.1,2,90000,72840
93,0.1,3,55424,65832
93,0.1,4,56104,72664
93,0.1,5,67072,70888
94,0.1,1,95016,73688
94,0.1,2,84984,66672
94,0.1,3,77728,70944
94,0.1,4,73712,68600
94,0.1,5,112600,79968
95,0.1,1,47664,59656
95,0.1,2,116368,82088
95,0.1,3,84912,74096
95,0.1,4,72216,71088
95,0.1,5,64416,67744
96,0.1,1,93280,78560
96,0.1,2,69552,73608
96,0.1,3,52120,68848
96,0.1,4,51880,65184
96,0.1,5,90288,71072
97,0.1,1,72912,74664
97,0.1,2,108728,75304
97,0.1,3,86584,73032
97,0.1,4,73120,63680
97,0.1,5,80056,76160
98,0.1,1,80672,73304
98,0.1,2,72864,58368
98,0.1,3,86744,81784
98,0.1,4,82984,77312
98,0.1,5,65248,65632
99,0.1,1,97712,76088
99,0.1,2,87920,74824
99,0.1,3,77072,70800
99,0.1,4,88192,72608
99,0.1,5,78880,76992
100,0.1,1,98224,73688
100,0.1,2,76408,72672
100,0.1,3,51160,63392
