N,P,X,Cmap,Parents,Children
64,0.1,5,92048,57864,59392
65,0.1,1,185008,87112,88664
65,0.1,2,122664,58888,60440
65,0.1,3,134960,67704,69256
65,0.1,4,133136,70600,72152
65,0.1,5,116608,65872,67424
66,0.1,1,106760,63456,65032
66,0.1,2,87096,45104,46680
66,0.1,3,119400,64672,66248
66,0.1,4,100280,44072,45648
66,0.1,5,109768,60328,61904
67,0.1,1,114912,54056,55656
67,0.1,2,113016,64328,65928
67,0.1,3,107264,73936,75536
67,0.1,4,113792,61416,63016
67,0.1,5,85872,66376,67976
68,0.1,1,114832,57512,59136
68,0.1,2,103112,55496,57120
68,0.1,3,120728,61112,62736
68,0.1,4,95072,64552,66176
68,0.1,5,93328,47840,49464
69,0.1,1,114272,69744,71392
69,0.1,2,123976,59504,61152
69,0.1,3,87800,57584,59232
69,0.1,4,165792,71552,73200
69,0.1,5,121624,70032,71680
70,0.1,1,89632,40296,41968
70,0.1,2,132536,63000,64672
70,0.1,3,173528,78816,80488
70,0.1,4,105224,75568,77240
70,0.1,5,88472,75408,77080
71,0.1,1,126080,65392,67088
71,0.1,2,113264,63824,65520
71,0.1,3,109144,56920,58616
71,0.1,4,150576,69600,71296
71,0.1,5,97896,56168,57864
72,0.1,1,116304,71208,72928
72,0.1,2,137816,81776,83496
72,0.1,3,137912,84144,85864
72,0.1,4,148648,71040,72760
72,0.1,5,169416,87160,88880
73,0.1,1,198144,79336,81080
73,0.1,2,144480,68448,70192
73,0.1,3,152504,66424,68168
73,0.1,4,103944,68496,70240
73,0.1,5,121592,68688,70432
74,0.1,1,158664,75312,77080
74,0.1,2,98824,59672,61440
74,0.1,3,143016,74368,76136
74,0.1,4,200424,91440,93208
74,0.1,5,69592,47352,49120
75,0.1,1,141136,75552,77344
75,0.1,2,104248,60088,61880
75,0.1,3,144232,84600,86392
75,0.1,4,100640,49672,51448
75,0.1,5,129720,68512,70304
76,0.1,1,89488,64712,66528
76,0.1,2,104160,47952,49768
76,0.1,3,157696,81048,82864
76,0.1,4,128744,76184,78000
76,0.1,5,131352,61376,63192
77,0.1,1,147560,79856,81696
77,0.1,2,188720,93272,95112
77,0.1,3,191656,80280,82120
77,0.1,4,132840,83536,85376
77,0.1,5,96296,54200,56040
78,0.1,1,179480,93992,95856
78,0.1,2,159304,70496,72360
78,0.1,3,88272,56088,57952
78,0.1,4,126208,61672,63536
78,0.1,5,137384,66744,68608
79,0.1,1,106280,60480,62368
79,0.1,2,88936,43312,45200
79,0.1,3,159336,86688,88576
79,0.1,4,110936,64408,66296
79,0.1,5,133784,64136,66024
80,0.1,1,173400,77424,79336
80,0.1,2,143992,77064,78976
80,0.1,3,151848,72432,74344
80,0.1,4,162328,78440,80352
80,0.1,5,194240,90408,92320
81,0.1,1,150592,65952,67888
81,0.1,2,130080,72640,74576
81,0.1,3,158368,71520,73456
81,0.1,4,139280,92616,94552
81,0.1,5,134760,72080,74016
82,0.1,1,188256,77608,79568
82,0.1,2,150696,72632,74592
82,0.1,3,170552,82352,84312
82,0.1,4,135096,67184,69144
82,0.1,5,115296,61640,63600
83,0.1,1,141952,71680,73664
83,0.1,2,127312,58024,60008
83,0.1,3,156504,75592,77576
83,0.1,4,194288,71344,73328
83,0.1,5,208472,92568,94552
84,0.1,1,188832,83112,85120
84,0.1,2,220176,111208,113216
84,0.1,3,135888,71152,73160
84,0.1,4,121840,64128,66136
84,0.1,5,112280,61936,63944
85,0.1,1,153768,69696,71728
85,0.1,2,184832,75272,77304
85,0.1,3,166920,86560,88592
85,0.1,4,137368,51216,53248
85,0.1,5,161048,72216,74248
86,0.1,1,116112,58992,61048
86,0.1,2,248992,91600,93656
86,0.1,3,205040,82416,84472
86,0.1,4,147040,74256,76312
86,0.1,5,146664,70144,72200
87,0.1,1,161520,74736,76816
87,0.1,2,190712,83728,85808
87,0.1,3,165824,80840,82920
87,0.1,4,198968,85664,87744
87,0.1,5,179104,88168,90248
88,0.1,1,198352,79752,81856
88,0.1,2,227472,93296,95400
88,0.1,3,164256,74104,76208
88,0.1,4,209760,83808,85912
88,0.1,5,154824,63632,65736
89,0.1,1,146256,67936,70064
89,0.1,2,159688,78184,80312
89,0.1,3,246152,94536,96664
89,0.1,4,139392,70784,72912
89,0.1,5,222240,98664,100792
90,0.1,1,207088,93048,95200
90,0.1,2,200464,105168,107320
90,0.1,3,201328,69688,71840
90,0.1,4,170960,80584,82736
90,0.1,5,237104,94864,97016
91,0.1,1,209632,93328,95504
91,0.1,2,156400,72072,74248
91,0.1,3,248464,108448,110624
91,0.1,4,122128,65608,67784
91,0.1,5,200008,82816,84992
92,0.1,1,182696,83896,86096
92,0.1,2,160304,68600,70800
92,0.1,3,184320,82032,84232
92,0.1,4,229704,86144,88344
92,0.1,5,283072,104280,106480
93,0.1,1,144768,86496,88720
93,0.1,2,235864,92000,94224
93,0.1,3,226984,89728,91952
93,0.1,4,209816,90664,92888
93,0.1,5,174272,70232,72456
94,0.1,1,203192,91952,94200
94,0.1,2,182640,81880,84128
94,0.1,3,211408,90400,92648
94,0.1,4,195520,87576,89824
94,0.1,5,215920,98800,101048
95,0.1,1,213128,91864,94136
95,0.1,2,239064,89408,91680
95,0.1,3,258192,91232,93504
95,0.1,4,210128,80128,82400
95,0.1,5,210064,92520,94792
96,0.1,1,154856,64608,66904
96,0.1,2,214928,93160,95456
96,0.1,3,196864,96568,98864
96,0.1,4,277904,109272,111552
96,0.1,5,227624,87168,89464
97,0.1,1,264344,100400,102720
97,0.1,2,237352,93944,96264
97,0.1,3,171976,76912,79232
97,0.1,4,248552,95720,98040
97,0.1,5,276232,100040,102360
98,0.1,1,214336,85136,87480
98,0.1,2,198352,91424,93768
98,0.1,3,233568,78800,81144
98,0.1,4,282536,116080,118424
98,0.1,5,224776,89448,91792
99,0.1,1,193192,83896,86264
99,0.1,2,217064,93584,95952
99,0.1,3,242664,94408,96776
99,0.1,4,222672,90552,92920
99,0.1,5,197824,104472,106840
100,0.1,1,245440,99032,101424
100,0.1,2,204400,88768,91160
100,0.1,3,298592,128184,130576
100,0.1,4,182288,71208,73600
100,0.1,5,193344,90184,92576
1,0.2,1,3976,16,16
1,0.2,2,3960,16,16
1,0.2,3,4008,16,16
1,0.2,4,3912,16,16
1,0.2,5,4008,16,16
2,0.2,1,4272,432,456
2,0.2,2,4280,320,344
2,0.2,3,4288,560,584
2,0.2,4,4224,432,456
2,0.2,5,4384,848,872
3,0.2,1,4664,1152,1200
3,0.2,2,4608,1144,1192
3,0.2,3,6664,5024,5072
3,0.2,4,4624,3584,3632
3,0.2,5,4568,808,856
4,0.2,1,4928,1080,1152
4,0.2,2,8152,7232,7304
4,0.2,3,4888,1112,1184
4,0.2,4,4880,1648,1736
4,0.2,5,4888,1352,1424
5,0.2,1,5216,4824,4920
5,0.2,2,5280,2896,2992
5,0.2,3,5344,9424,9536
5,0.2,4,7144,5880,5976
5,0.2,5,5592,2104,2200
6,0.2,1,6880,5320,5440
6,0.2,2,7200,5624,5728
6,0.2,3,5568,2224,2344
6,0.2,4,5592,2440,2560
6,0.2,5,6176,3192,3312
7,0.2,1,8064,6488,6616
7,0.2,2,5896,7384,7512
7,0.2,3,8128,11200,11328
7,0.2,4,5968,3040,3184
7,0.2,5,9384,8840,8984
8,0.2,1,11464,9600,9784
8,0.2,2,6264,3072,3240
8,0.2,3,11816,11000,11168
8,0.2,4,6128,2752,2920
8,0.2,5,8232,8440,8624
9,0.2,1,10296,10888,11096
9,0.2,2,10088,8240,8448
9,0.2,3,12216,13000,13176
9,0.2,4,16152,19336,19544
9,0.2,5,11880,11392,11600
10,0.2,1,10424,9272,9488
10,0.2,2,11680,11528,11728
10,0.2,3,10312,9352,9552
10,0.2,4,7112,3848,4064
10,0.2,5,14368,14920,15136
11,0.2,1,12928,15744,16000
11,0.2,2,7600,4488,4728
11,0.2,3,7048,3416,3672
11,0.2,4,13728,17536,17792
11,0.2,5,7608,4632,4872
12,0.2,1,9056,8704,8984
12,0.2,2,8584,4624,4888
12,0.2,3,14744,18800,19064
12,0.2,4,7624,12520,12800
12,0.2,5,9440,11368,11648
13,0.2,1,8568,4392,4696
13,0.2,2,12544,11344,11632
13,0.2,3,12584,11704,11992
13,0.2,4,12992,13040,13344
13,0.2,5,15888,17896,18200
14,0.2,1,13448,11648,11960
14,0.2,2,11544,10352,10664
14,0.2,3,10936,14336,14632
14,0.2,4,18592,25488,25784
14,0.2,5,15432,14088,14400
15,0.2,1,11120,12656,12976
15,0.2,2,19552,16224,16560
15,0.2,3,16472,13584,13936
15,0.2,4,17560,19048,19368
15,0.2,5,17080,19456,19792
16,0.2,1,9184,4792,5152
16,0.2,2,10624,19056,19400
16,0.2,3,10648,8056,8432
16,0.2,4,9264,13528,13888
16,0.2,5,14368,20704,21064
17,0.2,1,15832,17728,18128
17,0.2,2,20104,22088,22488
17,0.2,3,10032,7400,7800
17,0.2,4,10640,8904,9288
17,0.2,5,11496,8696,9096
18,0.2,1,22096,17528,17952
18,0.2,2,22752,25512,25920
18,0.2,3,16544,13480,13888
18,0.2,4,17080,12728,13152
18,0.2,5,16576,12952,13360
19,0.2,1,12096,8392,8824
19,0.2,2,27320,22352,22784
19,0.2,3,15488,19184,19632
19,0.2,4,26568,26688,27136
19,0.2,5,16984,23536,23968
20,0.2,1,17336,13376,13832
20,0.2,2,18592,19024,19496
20,0.2,3,17840,14288,14744
20,0.2,4,12912,10216,10688
20,0.2,5,30824,30664,31136
21,0.2,1,27528,26032,26528
21,0.2,2,14240,17248,17744
21,0.2,3,25192,20832,21328
21,0.2,4,14928,14776,15272
21,0.2,5,13200,9504,9984
22,0.2,1,37712,31216,31736
22,0.2,2,13080,12808,13328
22,0.2,3,17576,16600,17120
22,0.2,4,20136,19304,19824
22,0.2,5,18864,21872,22392
23,0.2,1,33584,33344,33888
23,0.2,2,20256,23592,24136
23,0.2,3,13648,14240,14784
23,0.2,4,38984,31496,32040
23,0.2,5,23384,18928,19472
24,0.2,1,17264,19176,19744
24,0.2,2,24392,20192,20744
24,0.2,3,31680,24640,25208
24,0.2,4,28992,27152,27720
24,0.2,5,32792,26824,27392
25,0.2,1,18712,16560,17136
25,0.2,2,27568,23944,24536
25,0.2,3,17360,14472,15064
25,0.2,4,24400,35632,36208
25,0.2,5,30744,30208,30800
26,0.2,1,19016,16312,16928
26,0.2,2,20792,22944,23560
26,0.2,3,26720,21496,22112
26,0.2,4,24952,16720,17320
26,0.2,5,28128,28064,28680
27,0.2,1,17728,19384,20008
27,0.2,2,20944,17680,18320
27,0.2,3,27080,19600,20240
27,0.2,4,35728,36576,37216
27,0.2,5,20856,23264,23904
28,0.2,1,35952,33952,34616
28,0.2,2,18000,13088,13736
28,0.2,3,27720,23576,24240
28,0.2,4,18856,19000,19664
28,0.2,5,24776,18576,19240
29,0.2,1,40120,29088,29776
29,0.2,2,19528,17896,18584
29,0.2,3,37784,36440,37128
29,0.2,4,38504,34960,35632
29,0.2,5,45640,36672,37360
30,0.2,1,31528,24288,25000
30,0.2,2,40848,37552,38264
30,0.2,3,37080,25456,26168
30,0.2,4,25968,24784,25496
30,0.2,5,34224,32560,33272
31,0.2,1,32184,24264,25000
31,0.2,2,37120,37744,38480
31,0.2,3,28288,23616,24352
31,0.2,4,34864,28536,29272
31,0.2,5,33640,29352,30088
32,0.2,1,26352,26640,27400
32,0.2,2,25600,27544,28288
32,0.2,3,31416,21768,22528
32,0.2,4,38744,25384,26128
32,0.2,5,49552,36768,37512
33,0.2,1,27008,23072,23856
33,0.2,2,36376,35416,36200
33,0.2,3,51232,31736,32520
33,0.2,4,40160,34184,34968
33,0.2,5,35448,28640,29424
34,0.2,1,31544,21816,22608
34,0.2,2,29488,25160,25968
34,0.2,3,32008,26024,26832
34,0.2,4,41280,24520,25328
34,0.2,5,28504,26608,27416
35,0.2,1,34488,26896,27728
35,0.2,2,32464,24656,25488
35,0.2,3,48328,38672,39504
35,0.2,4,29152,29352,30184
35,0.2,5,49336,36536,37352
36,0.2,1,40568,28192,29048
36,0.2,2,61984,40656,41512
36,0.2,3,36352,27536,28392
36,0.2,4,49032,28128,28984
36,0.2,5,41536,34448,35304
37,0.2,1,51688,37208,38088
37,0.2,2,62984,49568,50448
37,0.2,3,32712,25048,25928
37,0.2,4,48040,34488,35368
37,0.2,5,47744,46104,46984
38,0.2,1,43408,35152,36040
38,0.2,2,45512,31976,32880
38,0.2,3,41656,27416,28320
38,0.2,4,44224,28376,29280
38,0.2,5,43960,39496,40400
39,0.2,1,64152,51496,52424
39,0.2,2,39840,29776,30704
39,0.2,3,67728,38160,39088
39,0.2,4,38216,24216,25144
39,0.2,5,44952,50096,51024
40,0.2,1,40800,24568,25520
40,0.2,2,73696,64112,65064
40,0.2,3,49800,39208,40144
40,0.2,4,44976,28144,29080
40,0.2,5,55680,32224,33176
41,0.2,1,64816,40528,41504
41,0.2,2,57688,38456,39432
41,0.2,3,73736,56344,57320
41,0.2,4,50968,46360,47336
41,0.2,5,47744,35120,36096
42,0.2,1,43384,31680,32664
42,0.2,2,58440,34664,35664
42,0.2,3,44744,37472,38472
42,0.2,4,59744,44736,45736
42,0.2,5,63848,47112,48112
43,0.2,1,54984,41280,42304
43,0.2,2,56560,43040,44064
43,0.2,3,61352,46464,47488
43,0.2,4,60424,47992,49016
43,0.2,5,78952,51720,52744
44,0.2,1,90040,83000,84048
44,0.2,2,32504,45664,46712
44,0.2,3,56592,33944,34992
44,0.2,4,36880,32408,33456
44,0.2,5,61752,36904,37952
45,0.2,1,58400,43584,44656
45,0.2,2,50496,31856,32928
45,0.2,3,53848,35896,36968
45,0.2,4,46480,30256,31328
45,0.2,5,77488,55424,56496
46,0.2,1,82040,49232,50328
46,0.2,2,61184,42728,43824
46,0.2,3,61784,33240,34320
46,0.2,4,81760,60216,61312
46,0.2,5,67936,50736,51832
47,0.2,1,55184,35328,36448
47,0.2,2,63800,50592,51712
47,0.2,3,71208,56904,58024
47,0.2,4,75856,44344,45464
47,0.2,5,93512,75672,76792
48,0.2,1,92032,47808,48952
48,0.2,2,64328,48280,49424
48,0.2,3,50488,44688,45832
48,0.2,4,77368,55824,56968
48,0.2,5,100928,54200,55344
49,0.2,1,86792,51808,52960
49,0.2,2,78248,50416,51584
49,0.2,3,65384,55464,56632
49,0.2,4,64136,37544,38712
49,0.2,5,59704,37888,39056
50,0.2,1,67656,47288,48480
50,0.2,2,43368,25296,26488
50,0.2,3,93392,52312,53504
50,0.2,4,68168,47384,48576
50,0.2,5,61616,41200,42392
51,0.2,1,52152,42096,43312
51,0.2,2,44576,43256,44472
51,0.2,3,80128,44512,45728
51,0.2,4,50128,29752,30952
51,0.2,5,70000,41184,42400
52,0.2,1,53768,32168,33408
52,0.2,2,63960,42808,44048
52,0.2,3,51656,30304,31544
52,0.2,4,73208,42112,43352
52,0.2,5,73424,58672,59912
53,0.2,1,56184,43816,45080
53,0.2,2,90088,57808,59072
53,0.2,3,62168,39984,41248
53,0.2,4,71784,47904,49168
53,0.2,5,92432,56600,57864
54,0.2,1,80616,49896,51184
54,0.2,2,108488,61064,62352
54,0.2,3,72104,49008,50296
54,0.2,4,55672,41960,43248
54,0.2,5,107776,56904,58192
55,0.2,1,68080,46600,47896
55,0.2,2,95248,57312,58624
55,0.2,3,56992,48560,49872
55,0.2,4,113512,65792,67104
55,0.2,5,80440,47104,48416
56,0.2,1,105800,58872,60208
56,0.2,2,76128,48960,50296
56,0.2,3,58408,48880,50216
56,0.2,4,70288,42328,43664
56,0.2,5,58792,45600,46936
57,0.2,1,104176,58944,60304
57,0.2,2,111224,51648,53008
57,0.2,3,60144,37392,38752
57,0.2,4,96136,53752,55112
57,0.2,5,83008,51616,52976
58,0.2,1,80872,50288,51672
58,0.2,2,136112,65904,67288
58,0.2,3,86128,57376,58760
58,0.2,4,81112,46760,48144
58,0.2,5,91000,53416,54800
59,0.2,1,86904,49680,51088
59,0.2,2,64672,50504,51912
59,0.2,3,142112,84104,85512
59,0.2,4,112528,60616,62024
59,0.2,5,102480,61192,62600
60,0.2,1,113816,60200,61632
60,0.2,2,62544,39472,40904
60,0.2,3,103640,68016,69448
60,0.2,4,110224,73616,75048
60,0.2,5,70384,42848,44280
61,0.2,1,100768,44040,45496
61,0.2,2,95280,64000,65456
61,0.2,3,81792,53376,54832
61,0.2,4,93784,49416,50872
61,0.2,5,88288,48168,49624
62,0.2,1,105064,69888,71368
62,0.2,2,76696,53816,55296
62,0.2,3,103104,61312,62792
62,0.2,4,120920,56152,57632
62,0.2,5,110624,60984,62464
63,0.2,1,70304,45920,47424
63,0.2,2,102808,46872,48360
63,0.2,3,119752,66344,67848
63,0.2,4,147712,71104,72608
63,0.2,5,101240,57424,58928
64,0.2,1,124208,54968,56496
64,0.2,2,103184,65080,66608
64,0.2,3,127896,62824,64352
64,0.2,4,116864,67160,68688
64,0.2,5,117360,63960,65488
65,0.2,1,118360,71344,72896
65,0.2,2,93320,79264,80816
65,0.2,3,93120,52728,54280
65,0.2,4,129360,71560,73112
65,0.2,5,131664,63312,64864
66,0.2,1,121464,61864,63440
66,0.2,2,98640,54256,55832
66,0.2,3,101048,56616,58192
66,0.2,4,92648,55672,57248
66,0.2,5,100504,43816,45392
67,0.2,1,108104,67776,69376
67,0.2,2,107512,52496,54096
67,0.2,3,175360,86464,88064
67,0.2,4,102344,60304,61904
67,0.2,5,108480,63448,65048
68,0.2,1,90432,49896,51520
68,0.2,2,163176,84536,86160
68,0.2,3,109904,68744,70368
68,0.2,4,99152,59528,61152
68,0.2,5,146472,73352,74976
69,0.2,1,87024,57128,58776
69,0.2,2,118040,61120,62768
69,0.2,3,206584,90256,91904
69,0.2,4,122904,70816,72464
69,0.2,5,103080,59240,60888
70,0.2,1,124208,67432,69104
70,0.2,2,96968,54392,56064
70,0.2,3,155344,76080,77752
70,0.2,4,86872,46592,48264
70,0.2,5,168000,78768,80440
71,0.2,1,122640,77696,79392
71,0.2,2,88224,43552,45248
71,0.2,3,138088,80672,82368
71,0.2,4,126240,64456,66152
71,0.2,5,118472,72184,73880
72,0.2,1,123760,69064,70784
72,0.2,2,122696,63944,65664
72,0.2,3,107568,60520,62240
72,0.2,4,105048,61272,62992
72,0.2,5,176864,90800,92520
73,0.2,1,174640,66992,68736
73,0.2,2,91280,54176,55920
73,0.2,3,99776,70224,71968
73,0.2,4,155416,63152,64896
73,0.2,5,179488,88680,90424
74,0.2,1,99576,61976,63744
74,0.2,2,105752,61864,63632
74,0.2,3,140448,82616,84384
74,0.2,4,117736,67376,69144
74,0.2,5,191120,96272,98040
75,0.2,1,211520,86096,87888
75,0.2,2,111304,71096,72888
75,0.2,3,103784,56032,57824
75,0.2,4,121728,67400,69192
75,0.2,5,138528,64384,66176
76,0.2,1,144032,64384,66200
76,0.2,2,133256,62872,64688
76,0.2,3,150480,71216,73032
76,0.2,4,136048,70080,71896
76,0.2,5,118720,61728,63544
77,0.2,1,118904,69432,71272
77,0.2,2,126384,62992,64832
77,0.2,3,153528,76840,78680
77,0.2,4,178552,74696,76536
77,0.2,5,168592,75232,77072
78,0.2,1,157608,72984,74848
78,0.2,2,138536,96600,98464
78,0.2,3,144360,73856,75720
78,0.2,4,134848,92656,94520
78,0.2,5,129504,64848,66712
79,0.2,1,125936,71440,73328
79,0.2,2,129736,57008,58896
79,0.2,3,180392,79560,81448
79,0.2,4,200984,79248,81136
79,0.2,5,113744,59120,61008
80,0.2,1,163776,74760,76672
80,0.2,2,129648,62664,64576
80,0.2,3,166808,85016,86928
80,0.2,4,121056,62368,64280
80,0.2,5,143552,65328,67240
81,0.2,1,162328,85304,87240
81,0.2,2,209312,91776,93712
81,0.2,3,182384,84680,86616
81,0.2,4,141400,67544,69480
81,0.2,5,217336,87240,89176
82,0.2,1,124528,63696,65656
82,0.2,2,190992,81936,83896
82,0.2,3,163336,70120,72080
82,0.2,4,135528,66696,68656
82,0.2,5,168776,70624,72584
83,0.2,1,177784,80064,82048
83,0.2,2,135912,68968,70952
83,0.2,3,117984,59552,61536
83,0.2,4,169712,89336,91320
83,0.2,5,150032,82104,84088
84,0.2,1,149192,61968,63976
84,0.2,2,202384,90024,92032
84,0.2,3,127096,64888,66896
84,0.2,4,273104,99168,101176
84,0.2,5,192056,89440,91448
85,0.2,1,166752,77136,79168
85,0.2,2,180552,70656,72688
85,0.2,3,131816,70384,72416
85,0.2,4,151976,64480,66512
85,0.2,5,152152,74312,76344
86,0.2,1,176600,79632,81688
86,0.2,2,209248,85408,87464
86,0.2,3,153568,80936,82992
86,0.2,4,161600,74016,76072
86,0.2,5,163288,71016,73072
87,0.2,1,200800,93400,95480
87,0.2,2,168352,79744,81824
87,0.2,3,200328,118928,121008
87,0.2,4,198824,77808,79888
87,0.2,5,161016,77840,79920
88,0.2,1,143504,80328,82432
88,0.2,2,158488,85896,88000
88,0.2,3,233512,86392,88496
88,0.2,4,151640,70424,72528
88,0.2,5,176368,93352,95456
89,0.2,1,184184,74864,76992
89,0.2,2,253800,97128,99256
89,0.2,3,155232,72192,74320
89,0.2,4,248744,105688,107816
89,0.2,5,292800,111936,114064
90,0.2,1,140672,65680,67832
90,0.2,2,259352,100112,102264
90,0.2,3,244080,95080,97232
90,0.2,4,175520,77008,79160
90,0.2,5,230672,85392,87544
91,0.2,1,247576,102720,104896
91,0.2,2,227608,102664,104840
91,0.2,3,220824,84200,86376
91,0.2,4,205816,76408,78584
91,0.2,5,176704,81528,83704
92,0.2,1,252576,98640,100840
92,0.2,2,176824,82744,84944
92,0.2,3,196456,84800,87000
92,0.2,4,147984,89384,91584
92,0.2,5,242944,92624,94824
93,0.2,1,189640,92320,94544
93,0.2,2,183928,77392,79616
93,0.2,3,203744,92856,95080
93,0.2,4,198352,75520,77744
93,0.2,5,175584,64552,66776
94,0.2,1,148808,88720,90968
94,0.2,2,214408,91464,93712
94,0.2,3,273648,100376,102624
94,0.2,4,161432,93176,95424
94,0.2,5,228208,97064,99312
95,0.2,1,190872,98704,100976
95,0.2,2,183192,102344,104616
95,0.2,3,205584,69728,72000
95,0.2,4,191360,93112,95384
95,0.2,5,170552,66824,69096
96,0.2,1,180080,82560,84856
96,0.2,2,295456,127560,129856
96,0.2,3,324744,136296,138592
96,0.2,4,206992,92704,95000
96,0.2,5,157288,73264,75560
97,0.2,1,249888,104896,107216
97,0.2,2,276168,98216,100536
97,0.2,3,235592,90704,93024
97,0.2,4,261680,95704,98024
97,0.2,5,272248,96360,98680
98,0.2,1,223544,79504,81848
98,0.2,2,192808,89952,92296
98,0.2,3,229672,95304,97648
98,0.2,4,221424,102104,104448
98,0.2,5,237736,98448,100792
99,0.2,1,178392,78640,81008
99,0.2,2,147704,67624,69992
99,0.2,3,218424,85120,87488
99,0.2,4,244376,103376,105744
99,0.2,5,235952,92856,95224
100,0.2,1,213376,88704,91096
100,0.2,2,193472,96304,98696
100,0.2,3,275168,104656,107048
100,0.2,4,154784,61224,63616
100,0.2,5,197568,84512,86904
1,0.3,1,3976,16,16
1,0.3,2,3992,16,16
1,0.3,3,3992,16,16
1,0.3,4,4008,16,16
1,0.3,5,4008,16,16
2,0.3,1,4344,728,752
2,0.3,2,4296,216,240
2,0.3,3,4376,216,240
2,0.3,4,4296,672,696
2,0.3,5,4328,696,720
3,0.3,1,4600,456,504
3,0.3,2,4520,1024,1072
3,0.3,3,4576,1296,1344
3,0.3,4,4544,624,672
3,0.3,5,4584,736,784
4,0.3,1,4984,1624,1696
4,0.3,2,4920,1104,1176
4,0.3,3,4776,1328,1400
4,0.3,4,4904,1232,1304
4,0.3,5,4720,1248,1320
5,0.3,1,5272,2000,2096
5,0.3,2,8512,6152,6248
5,0.3,3,5200,1616,1712
5,0.3,4,5240,1408,1504
5,0.3,5,5224,6704,6784
6,0.3,1,5536,6168,6288
6,0.3,2,5520,3096,3216
6,0.3,3,11352,11928,12032
6,0.3,4,7760,8048,8168
6,0.3,5,10888,12240,12376
7,0.3,1,11096,13336,13464
7,0.3,2,6016,2640,2784
7,0.3,3,8720,8248,8408
7,0.3,4,7872,6280,6408
7,0.3,5,9152,8976,9136
8,0.3,1,9288,7720,7888
8,0.3,2,6200,2816,3000
8,0.3,3,9008,7432,7584
8,0.3,4,9856,10432,10600
8,0.3,5,11976,16280,16448
9,0.3,1,6672,4024,4232
9,0.3,2,6792,4192,4400
9,0.3,3,10408,9408,9584
9,0.3,4,6744,3544,3736
9,0.3,5,8640,7304,7512
10,0.3,1,9904,9504,9704
10,0.3,2,9504,12256,12488
10,0.3,3,9920,11320,11536
10,0.3,4,9696,13760,13976
10,0.3,5,8544,14488,14704
11,0.3,1,8824,6616,6872
11,0.3,2,9216,7112,7352
11,0.3,3,12496,12656,12896
11,0.3,4,8616,10584,10824
11,0.3,5,9160,5816,6056
12,0.3,1,10784,8832,9096
12,0.3,2,12000,9744,10008
12,0.3,3,22304,23224,23488
12,0.3,4,11896,11840,12104
12,0.3,5,12640,15744,15992
13,0.3,1,8160,4768,5056
13,0.3,2,14304,15736,16024
13,0.3,3,10992,8936,9224
13,0.3,4,20648,29944,30232
13,0.3,5,12712,12680,12968
14,0.3,1,10848,9512,9808
14,0.3,2,10768,9056,9352
14,0.3,3,16032,16248,16544
14,0.3,4,11680,12128,12424
14,0.3,5,17880,20280,20592
15,0.3,1,9672,14360,14696
15,0.3,2,11576,12568,12904
15,0.3,3,11056,11160,11496
15,0.3,4,12672,10192,10512
15,0.3,5,11384,12056,12392
16,0.3,1,15512,13312,13656
16,0.3,2,19920,18528,18888
16,0.3,3,12072,11736,12096
16,0.3,4,12368,10936,11296
16,0.3,5,24512,31632,31992
17,0.3,1,16320,17720,18120
17,0.3,2,14144,11704,12088
17,0.3,3,14296,20248,20648
17,0.3,4,28616,28944,29344
17,0.3,5,20632,32224,32624
18,0.3,1,11200,8512,8920
18,0.3,2,14008,9504,9912
18,0.3,3,17000,17016,17424
18,0.3,4,10544,11592,12016
18,0.3,5,16712,21480,21888
19,0.3,1,14304,11520,11952
19,0.3,2,20480,17240,17688
19,0.3,3,12408,9152,9600
19,0.3,4,16840,19800,20248
19,0.3,5,12304,17496,17944
20,0.3,1,20376,13104,13560
20,0.3,2,26672,31560,32032
20,0.3,3,25360,20608,21080
20,0.3,4,19264,18992,19464
20,0.3,5,17000,10888,11344
21,0.3,1,27080,23360,23856
21,0.3,2,32768,28584,29080
21,0.3,3,21240,14512,15008
21,0.3,4,11816,9472,9968
21,0.3,5,17128,14440,14920
22,0.3,1,22872,19296,19816
22,0.3,2,23440,19232,19752
22,0.3,3,21384,15984,16504
22,0.3,4,21744,22824,23328
22,0.3,5,20744,20448,20968
23,0.3,1,16560,14912,15440
23,0.3,2,18600,17040,17584
23,0.3,3,24376,26176,26720
23,0.3,4,22232,22016,22544
23,0.3,5,29408,37112,37656
24,0.3,1,16344,10992,11560
24,0.3,2,28184,25616,26168
24,0.3,3,19584,20312,20880
24,0.3,4,21080,25920,26488
24,0.3,5,34304,32800,33368
25,0.3,1,24240,19720,20312
25,0.3,2,23568,25768,26360
25,0.3,3,34872,33624,34216
25,0.3,4,30000,22768,23360
25,0.3,5,17144,13224,13816
26,0.3,1,20824,19080,19680
26,0.3,2,16552,12424,13040
26,0.3,3,20312,19192,19808
26,0.3,4,36392,33432,34048
26,0.3,5,35960,27632,28248
27,0.3,1,25664,18296,18936
27,0.3,2,33488,29416,30056
27,0.3,3,27360,22040,22680
27,0.3,4,23064,26168,26808
27,0.3,5,30056,22736,23376
28,0.3,1,20952,16776,17424
28,0.3,2,15400,13512,14160
28,0.3,3,15816,11176,11824
28,0.3,4,31592,23176,23824
28,0.3,5,31088,24176,24824
29,0.3,1,25216,25928,26616
29,0.3,2,34920,30480,31168
29,0.3,3,41600,37504,38192
29,0.3,4,25880,30504,31192
