N,P,X,Cmap,ExecEnv
17,0.0,2,16184,17280
17,0.0,3,20920,19136
17,0.0,4,15752,14200
17,0.0,5,31584,30536
18,0.0,1,23880,19016
18,0.0,2,24288,16584
18,0.0,3,16536,13272
18,0.0,4,28248,28584
18,0.0,5,19896,15544
19,0.0,1,23128,14416
19,0.0,2,14848,14320
19,0.0,3,19936,16912
19,0.0,4,24936,18088
19,0.0,5,17608,16344
20,0.0,1,22800,16976
20,0.0,2,27720,21264
20,0.0,3,32936,26304
20,0.0,4,24016,22968
20,0.0,5,19512,13600
21,0.0,1,30880,22744
21,0.0,2,21200,14992
21,0.0,3,39224,27016
21,0.0,4,25992,20944
21,0.0,5,26120,17520
22,0.0,1,27168,20448
22,0.0,2,32744,22712
22,0.0,3,25152,23904
22,0.0,4,16464,13416
22,0.0,5,19648,16904
23,0.0,1,41376,28832
23,0.0,2,29128,19920
23,0.0,3,31264,24056
23,0.0,4,29544,26184
23,0.0,5,34960,26560
24,0.0,1,23008,18424
24,0.0,2,54504,36272
24,0.0,3,18544,19560
24,0.0,4,16944,18816
24,0.0,5,17664,20984
25,0.0,1,36152,30776
25,0.0,2,26864,19880
25,0.0,3,42304,28816
25,0.0,4,18656,13648
25,0.0,5,29136,23040
26,0.0,1,30440,19776
26,0.0,2,28864,19528
26,0.0,3,45200,37496
26,0.0,4,33784,31456
26,0.0,5,32176,24800
27,0.0,1,47568,38944
27,0.0,2,23944,16736
27,0.0,3,37528,34248
27,0.0,4,51288,32024
27,0.0,5,27768,19952
28,0.0,1,43936,44992
28,0.0,2,32416,32936
28,0.0,3,44664,33904
28,0.0,4,43392,30880
28,0.0,5,59696,43640
29,0.0,1,42112,31024
29,0.0,2,31792,26456
29,0.0,3,19928,15536
29,0.0,4,25168,17952
29,0.0,5,45328,31832
30,0.0,1,31072,21432
30,0.0,2,29856,25792
30,0.0,3,33880,28480
30,0.0,4,50264,42808
30,0.0,5,31440,22776
31,0.0,1,51024,35208
31,0.0,2,39768,34128
31,0.0,3,54744,40616
31,0.0,4,20784,26568
31,0.0,5,22008,19096
32,0.0,1,36912,28520
32,0.0,2,34704,35472
32,0.0,3,46720,35168
32,0.0,4,26376,19656
32,0.0,5,33944,35432
33,0.0,1,48896,38288
33,0.0,2,53048,42448
33,0.0,3,29728,29056
33,0.0,4,47616,36976
33,0.0,5,63896,52400
34,0.0,1,51688,40472
34,0.0,2,42264,27888
34,0.0,3,54264,49704
34,0.0,4,50280,40592
34,0.0,5,38304,24880
35,0.0,1,50456,46088
35,0.0,2,37656,35048
35,0.0,3,21488,18400
35,0.0,4,41624,38896
35,0.0,5,50840,37184
36,0.0,1,39960,29304
36,0.0,2,28912,21760
36,0.0,3,27144,23456
36,0.0,4,39552,35160
36,0.0,5,51696,39768
37,0.0,1,37360,28968
37,0.0,2,39984,28064
37,0.0,3,33280,25016
37,0.0,4,68656,52760
37,0.0,5,48224,41192
38,0.0,1,41600,37880
38,0.0,2,36648,24288
38,0.0,3,60640,52768
38,0.0,4,38864,31696
38,0.0,5,50256,43624
39,0.0,1,48768,37128
39,0.0,2,54728,41296
39,0.0,3,44144,31192
39,0.0,4,44744,44376
39,0.0,5,49976,30568
40,0.0,1,41152,33688
40,0.0,2,66016,53616
40,0.0,3,41160,30088
40,0.0,4,50336,43784
40,0.0,5,82144,60840
41,0.0,1,46504,42576
41,0.0,2,61016,50008
41,0.0,3,46992,36096
41,0.0,4,59512,43560
41,0.0,5,85048,69400
42,0.0,1,56600,42808
42,0.0,2,46184,44192
42,0.0,3,48392,39824
42,0.0,4,53208,42128
42,0.0,5,45784,42504
43,0.0,1,61128,39896
43,0.0,2,41648,34792
43,0.0,3,63544,57776
43,0.0,4,51752,32200
43,0.0,5,60592,54384
44,0.0,1,62112,57320
44,0.0,2,59104,41008
44,0.0,3,51200,45968
44,0.0,4,57024,41464
44,0.0,5,48912,39872
45,0.0,1,53320,34200
45,0.0,2,38000,29880
45,0.0,3,59496,46552
45,0.0,4,49296,40664
45,0.0,5,44344,34376
46,0.0,1,41232,36304
46,0.0,2,69312,57480
46,0.0,3,39320,28176
46,0.0,4,55488,47008
46,0.0,5,54640,43288
47,0.0,1,43008,39456
47,0.0,2,46856,37808
47,0.0,3,64040,43520
47,0.0,4,62592,56928
47,0.0,5,55696,45104
48,0.0,1,60624,54832
48,0.0,2,79912,65384
48,0.0,3,49112,39784
48,0.0,4,41872,35992
48,0.0,5,75904,58368
49,0.0,1,73960,56088
49,0.0,2,80160,67184
49,0.0,3,62960,43520
49,0.0,4,65704,47736
49,0.0,5,55560,39984
50,0.0,1,86176,66376
50,0.0,2,98312,69392
50,0.0,3,61472,53568
50,0.0,4,59240,48568
50,0.0,5,74616,56648
51,0.0,1,53112,45664
51,0.0,2,57120,41288
51,0.0,3,73576,53928
51,0.0,4,86288,73168
51,0.0,5,47648,46736
52,0.0,1,55744,48040
52,0.0,2,63568,47976
52,0.0,3,67232,50544
52,0.0,4,59992,57016
52,0.0,5,57408,48616
53,0.0,1,76496,56792
53,0.0,2,56248,47512
53,0.0,3,68192,48312
53,0.0,4,77808,66208
53,0.0,5,91640,73688
54,0.0,1,67760,48072
54,0.0,2,44704,34352
54,0.0,3,70000,51536
54,0.0,4,75952,51360
54,0.0,5,56952,45280
55,0.0,1,85680,64112
55,0.0,2,57632,39792
55,0.0,3,66360,48032
55,0.0,4,92024,77152
55,0.0,5,73648,52144
56,0.0,1,51168,52336
56,0.0,2,54240,45224
56,0.0,3,71840,51416
56,0.0,4,81840,59544
56,0.0,5,77224,57848
57,0.0,1,68576,49904
57,0.0,2,90160,65184
57,0.0,3,61208,50040
57,0.0,4,86968,67608
57,0.0,5,96064,63720
58,0.0,1,91584,83208
58,0.0,2,59232,50712
58,0.0,3,65136,57496
58,0.0,4,92984,63720
58,0.0,5,75104,56432
59,0.0,1,92224,63624
59,0.0,2,64984,43368
59,0.0,3,73240,53600
59,0.0,4,53672,44912
59,0.0,5,68896,61096
60,0.0,1,92696,71056
60,0.0,2,74344,55632
60,0.0,3,83384,71096
60,0.0,4,97072,70288
60,0.0,5,74960,62040
61,0.0,1,84056,59432
61,0.0,2,112944,71080
61,0.0,3,78392,64560
61,0.0,4,85592,67264
61,0.0,5,50984,40000
62,0.0,1,81128,54624
62,0.0,2,62896,50408
62,0.0,3,98040,86240
62,0.0,4,81832,52824
62,0.0,5,79080,62128
63,0.0,1,75736,48120
63,0.0,2,106856,72952
63,0.0,3,77592,64720
63,0.0,4,73440,61376
63,0.0,5,66448,53384
64,0.0,1,100872,79624
64,0.0,2,66968,52656
64,0.0,3,68656,44128
64,0.0,4,64824,51360
64,0.0,5,84792,74192
65,0.0,1,62400,48416
65,0.0,2,65920,50144
65,0.0,3,112688,89112
65,0.0,4,109528,69712
65,0.0,5,73416,58304
66,0.0,1,66584,50536
66,0.0,2,72600,57024
66,0.0,3,60872,56760
66,0.0,4,89320,62120
66,0.0,5,79984,64088
67,0.0,1,83384,62608
67,0.0,2,55944,35912
67,0.0,3,88456,74752
67,0.0,4,115880,79272
67,0.0,5,76512,56304
68,0.0,1,69512,56648
68,0.0,2,86136,61424
68,0.0,3,91832,74880
68,0.0,4,101072,69680
68,0.0,5,84456,65480
69,0.0,1,77624,53608
69,0.0,2,100176,75880
69,0.0,3,86144,81472
69,0.0,4,123320,84536
69,0.0,5,72216,60824
70,0.0,1,66776,54016
70,0.0,2,82952,75296
70,0.0,3,70456,55192
70,0.0,4,99592,69976
70,0.0,5,95216,80344
71,0.0,1,77336,64888
71,0.0,2,81256,69104
71,0.0,3,99240,69816
71,0.0,4,76888,64056
71,0.0,5,112736,84776
72,0.0,1,93456,66368
72,0.0,2,114176,80912
72,0.0,3,92808,74032
72,0.0,4,97800,62904
72,0.0,5,68040,60416
73,0.0,1,94384,61240
73,0.0,2,93960,69120
73,0.0,3,97592,72616
73,0.0,4,115656,86704
73,0.0,5,86416,58432
74,0.0,1,81720,62008
74,0.0,2,95600,70968
74,0.0,3,106008,88376
74,0.0,4,94808,75744
74,0.0,5,101160,73096
75,0.0,1,113376,96328
75,0.0,2,127232,87680
75,0.0,3,109776,83088
75,0.0,4,99384,71752
75,0.0,5,81936,68040
76,0.0,1,125568,90056
76,0.0,2,121192,90624
76,0.0,3,117904,76096
76,0.0,4,105736,79048
76,0.0,5,112696,81224
77,0.0,1,124312,76928
77,0.0,2,91816,65088
77,0.0,3,122672,101360
77,0.0,4,118776,87304
77,0.0,5,74464,51344
78,0.0,1,105320,81040
78,0.0,2,106208,76792
78,0.0,3,96976,68232
78,0.0,4,101760,85728
78,0.0,5,82096,65104
79,0.0,1,108864,81544
79,0.0,2,81320,51040
79,0.0,3,127688,75904
79,0.0,4,115296,78336
79,0.0,5,117448,79544
80,0.0,1,108000,79256
80,0.0,2,113576,80488
80,0.0,3,87952,69128
80,0.0,4,116576,78976
80,0.0,5,129976,86592
81,0.0,1,92712,66016
81,0.0,2,114120,93440
81,0.0,3,102040,69144
81,0.0,4,93808,65736
81,0.0,5,117000,74928
82,0.0,1,112600,83040
82,0.0,2,137896,82128
82,0.0,3,127968,95352
82,0.0,4,91744,75328
82,0.0,5,96008,73008
83,0.0,1,113016,93360
83,0.0,2,147296,115608
83,0.0,3,137728,95112
83,0.0,4,97664,84840
83,0.0,5,120968,97336
84,0.0,1,80920,78944
84,0.0,2,112672,73288
84,0.0,3,109792,78640
84,0.0,4,126448,95944
84,0.0,5,138888,106240
85,0.0,1,103888,85824
85,0.0,2,122000,81864
85,0.0,3,101104,69464
85,0.0,4,86624,66216
85,0.0,5,104472,78944
86,0.0,1,114944,103000
86,0.0,2,117336,74584
86,0.0,3,126256,84968
86,0.0,4,121208,94256
86,0.0,5,161888,114688
87,0.0,1,106000,73016
87,0.0,2,139544,105640
87,0.0,3,126888,86872
87,0.0,4,123032,81824
87,0.0,5,117264,88048
88,0.0,1,111408,77240
88,0.0,2,131440,104608
88,0.0,3,128760,103824
88,0.0,4,85096,54408
88,0.0,5,102128,96624
89,0.0,1,136800,93992
89,0.0,2,92768,83088
89,0.0,3,106640,73744
89,0.0,4,130056,96496
89,0.0,5,124248,83192
90,0.0,1,113296,83136
90,0.0,2,124760,86000
90,0.0,3,104128,74392
90,0.0,4,120600,82936
90,0.0,5,111576,82584
91,0.0,1,124688,86528
91,0.0,2,119016,86736
91,0.0,3,99624,78928
91,0.0,4,159056,103160
91,0.0,5,132408,86288
92,0.0,1,141848,95168
92,0.0,2,145032,92160
92,0.0,3,124224,81704
92,0.0,4,135464,85208
92,0.0,5,144368,106280
93,0.0,1,106648,88160
93,0.0,2,186904,105752
93,0.0,3,130872,96712
93,0.0,4,124400,88752
93,0.0,5,164528,113264
94,0.0,1,156336,93456
94,0.0,2,93680,74784
94,0.0,3,94520,74192
94,0.0,4,133640,100640
94,0.0,5,101096,84304
95,0.0,1,166432,106304
95,0.0,2,119824,90664
95,0.0,3,123656,94960
95,0.0,4,150080,108248
95,0.0,5,131776,91576
96,0.0,1,152336,100536
96,0.0,2,135816,96208
96,0.0,3,102624,79920
96,0.0,4,150392,110776
96,0.0,5,138048,104048
97,0.0,1,140520,93336
97,0.0,2,120544,94944
97,0.0,3,152288,101576
97,0.0,4,160704,125672
97,0.0,5,124680,88152
98,0.0,1,146168,103448
98,0.0,2,177664,121112
98,0.0,3,149784,106944
98,0.0,4,143936,104168
98,0.0,5,151016,105680
99,0.0,1,128096,88872
99,0.0,2,151432,111448
99,0.0,3,115304,94064
99,0.0,4,162504,109472
99,0.0,5,131824,101576
100,0.0,1,93432,68744
100,0.0,2,160368,116048
100,0.0,3,145264,104632
100,0.0,4,144008,95752
100,0.0,5,141472,92888
1,0.1,1,4024,88
1,0.1,2,3992,88
1,0.1,3,3992,88
1,0.1,4,4024,88
1,0.1,5,3976,88
2,0.1,1,4504,400
2,0.1,2,4432,776
2,0.1,3,4464,640
2,0.1,4,4432,672
2,0.1,5,4456,504
3,0.1,1,4824,4600
3,0.1,2,4832,1072
3,0.1,3,4824,1224
3,0.1,4,6032,3080
3,0.1,5,7936,4440
4,0.1,1,8600,9320
4,0.1,2,9536,5408
4,0.1,3,5200,1504
4,0.1,4,8008,5544
4,0.1,5,9664,10600
5,0.1,1,5656,1936
5,0.1,2,9648,9832
5,0.1,3,6656,7736
5,0.1,4,5328,2160
5,0.1,5,5776,4504
6,0.1,1,8168,4136
6,0.1,2,12688,7968
6,0.1,3,6144,5184
6,0.1,4,10768,8232
6,0.1,5,6144,2616
7,0.1,1,9568,5928
7,0.1,2,11936,5600
7,0.1,3,28728,18296
7,0.1,4,6688,11424
7,0.1,5,6944,2888
8,0.1,1,8992,9240
8,0.1,2,7944,4664
8,0.1,3,14056,9408
8,0.1,4,7704,3464
8,0.1,5,7616,3880
9,0.1,1,13648,9480
9,0.1,2,15728,8176
9,0.1,3,13880,9432
9,0.1,4,20584,20568
9,0.1,5,13872,10984
10,0.1,1,8448,5528
10,0.1,2,8128,3568
10,0.1,3,14048,8680
10,0.1,4,8504,7392
10,0.1,5,7944,5296
11,0.1,1,10784,11392
11,0.1,2,11360,13184
11,0.1,3,11112,10192
11,0.1,4,9720,5608
11,0.1,5,13192,14720
12,0.1,1,16584,13896
12,0.1,2,19080,10912
12,0.1,3,23344,16720
12,0.1,4,22608,16232
12,0.1,5,8968,7056
13,0.1,1,16824,13816
13,0.1,2,11880,6640
13,0.1,3,24672,18952
13,0.1,4,17656,11720
13,0.1,5,16008,14912
14,0.1,1,12648,6672
14,0.1,2,19840,11688
14,0.1,3,19072,15072
14,0.1,4,19800,18200
14,0.1,5,23040,15240
15,0.1,1,27976,20736
15,0.1,2,27992,25064
15,0.1,3,17136,14024
15,0.1,4,24824,18008
15,0.1,5,16592,10688
16,0.1,1,16176,16048
16,0.1,2,19608,20920
16,0.1,3,16352,16088
16,0.1,4,11064,7264
16,0.1,5,23392,22976
17,0.1,1,19184,13056
17,0.1,2,25400,20792
17,0.1,3,20672,28784
17,0.1,4,22952,20360
17,0.1,5,37504,23352
18,0.1,1,18792,19920
18,0.1,2,24544,16720
18,0.1,3,12400,11056
18,0.1,4,14328,8848
18,0.1,5,16608,12056
19,0.1,1,32040,19136
19,0.1,2,17752,18776
19,0.1,3,20400,19616
19,0.1,4,28144,23192
19,0.1,5,40816,30024
20,0.1,1,30456,25648
20,0.1,2,27064,17816
20,0.1,3,19560,15272
20,0.1,4,21720,26576
20,0.1,5,37896,24392
21,0.1,1,29048,25528
21,0.1,2,19480,16192
21,0.1,3,18136,14392
21,0.1,4,37576,36208
21,0.1,5,43528,43616
22,0.1,1,33744,24976
22,0.1,2,28280,26896
22,0.1,3,35336,24344
22,0.1,4,39104,33064
22,0.1,5,39232,26528
23,0.1,1,28208,19520
23,0.1,2,33688,27776
23,0.1,3,35128,29184
23,0.1,4,14544,10152
23,0.1,5,23224,16648
24,0.1,1,18096,10896
24,0.1,2,40816,35840
24,0.1,3,39768,28024
24,0.1,4,36416,29128
24,0.1,5,20504,15536
25,0.1,1,31112,24504
25,0.1,2,23952,27448
25,0.1,3,24488,18312
25,0.1,4,33296,24344
25,0.1,5,38664,28040
26,0.1,1,36320,26808
26,0.1,2,24472,19352
26,0.1,3,37608,32192
26,0.1,4,47616,37592
26,0.1,5,41936,34968
27,0.1,1,34448,27048
27,0.1,2,30008,25584
27,0.1,3,32128,19224
27,0.1,4,40792,27512
27,0.1,5,37760,28168
28,0.1,1,45896,44200
28,0.1,2,24144,25552
28,0.1,3,21936,15744
28,0.1,4,31792,20504
28,0.1,5,38672,26768
29,0.1,1,45776,38024
29,0.1,2,28128,26688
29,0.1,3,39464,29696
29,0.1,4,52384,44288
29,0.1,5,25624,19832
30,0.1,1,39680,31680
30,0.1,2,40072,34984
30,0.1,3,34912,24600
30,0.1,4,34216,31848
30,0.1,5,25896,24368
31,0.1,1,55128,38128
31,0.1,2,34248,28280
31,0.1,3,25352,20040
31,0.1,4,34400,22552
31,0.1,5,42032,40632
32,0.1,1,37008,35152
32,0.1,2,63128,48656
32,0.1,3,39528,32576
32,0.1,4,42592,26512
32,0.1,5,43680,31696
33,0.1,1,36432,34872
33,0.1,2,45592,39864
33,0.1,3,45504,33256
33,0.1,4,45080,28208
33,0.1,5,36440,34376
34,0.1,1,52216,40464
34,0.1,2,53640,45376
34,0.1,3,49632,38328
34,0.1,4,76672,54200
34,0.1,5,35744,32080
35,0.1,1,62088,49608
35,0.1,2,32736,24944
35,0.1,3,50872,44720
35,0.1,4,30048,27240
35,0.1,5,26296,18920
36,0.1,1,50536,32736
36,0.1,2,36592,39320
36,0.1,3,34656,34312
36,0.1,4,83680,57800
36,0.1,5,53896,42688
37,0.1,1,56120,45104
37,0.1,2,46616,34672
37,0.1,3,35776,37984
37,0.1,4,43712,38248
37,0.1,5,42952,27608
38,0.1,1,73896,55584
38,0.1,2,49112,41248
38,0.1,3,36168,28312
38,0.1,4,48344,34384
38,0.1,5,46792,45280
39,0.1,1,57064,47576
39,0.1,2,47712,39056
39,0.1,3,49584,32784
39,0.1,4,64024,49904
39,0.1,5,49936,38744
40,0.1,1,48440,48056
40,0.1,2,53680,50432
40,0.1,3,47888,46272
40,0.1,4,61456,44608
40,0.1,5,31520,25280
41,0.1,1,64440,54328
41,0.1,2,58144,48424
41,0.1,3,42952,33656
41,0.1,4,58008,44888
41,0.1,5,46336,45768
42,0.1,1,48208,35272
42,0.1,2,57000,39352
42,0.1,3,88600,68176
42,0.1,4,57088,48192
42,0.1,5,43096,30328
43,0.1,1,43912,33216
43,0.1,2,57216,44848
43,0.1,3,43032,30248
43,0.1,4,39376,36336
43,0.1,5,52968,41904
44,0.1,1,54208,44488
44,0.1,2,41800,27144
44,0.1,3,86992,54472
44,0.1,4,48496,34768
44,0.1,5,48992,37768
45,0.1,1,76696,60768
45,0.1,2,68320,46288
45,0.1,3,47320,44904
45,0.1,4,40008,32480
45,0.1,5,72816,53168
46,0.1,1,48856,32456
46,0.1,2,61624,47832
46,0.1,3,69288,48144
46,0.1,4,55624,40264
46,0.1,5,49208,40688
47,0.1,1,64448,49744
47,0.1,2,61032,51136
47,0.1,3,62648,55632
47,0.1,4,68216,46320
47,0.1,5,49656,53528
48,0.1,1,53760,45104
48,0.1,2,71952,60568
48,0.1,3,45368,31848
48,0.1,4,70248,45472
48,0.1,5,70096,50888
49,0.1,1,48872,37976
49,0.1,2,51528,45480
49,0.1,3,50096,42240
49,0.1,4,68648,51128
49,0.1,5,60832,51056
50,0.1,1,53304,43640
50,0.1,2,99752,68608
50,0.1,3,79056,55080
50,0.1,4,71264,58488
50,0.1,5,60400,47840
51,0.1,1,70744,50320
51,0.1,2,74584,66832
51,0.1,3,71768,73080
51,0.1,4,73672,56336
51,0.1,5,62520,46432
52,0.1,1,56296,43200
52,0.1,2,88152,60976
52,0.1,3,61112,52480
52,0.1,4,62480,42720
52,0.1,5,72728,50304
53,0.1,1,56928,43632
53,0.1,2,58896,57728
53,0.1,3,65912,43976
53,0.1,4,55176,42080
53,0.1,5,81488,54336
54,0.1,1,59416,45416
54,0.1,2,65864,56072
54,0.1,3,63888,45776
54,0.1,4,40128,29160
54,0.1,5,59800,54080
55,0.1,1,61064,47120
55,0.1,2,64184,59408
55,0.1,3,50872,44536
55,0.1,4,91792,67248
55,0.1,5,76064,59848
56,0.1,1,83944,64504
56,0.1,2,70440,54864
56,0.1,3,48328,38792
56,0.1,4,95608,75184
56,0.1,5,48024,41728
57,0.1,1,72704,47488
57,0.1,2,64648,46392
57,0.1,3,64240,49360
57,0.1,4,75528,69120
57,0.1,5,71384,58376
58,0.1,1,110440,69872
58,0.1,2,65480,51744
58,0.1,3,84288,61904
58,0.1,4,58288,51288
58,0.1,5,66776,44776
59,0.1,1,51736,37136
59,0.1,2,56536,45504
59,0.1,3,63728,52936
59,0.1,4,105448,74928
59,0.1,5,69896,62792
60,0.1,1,106544,73176
60,0.1,2,81688,66664
60,0.1,3,73312,61288
60,0.1,4,88896,64176
60,0.1,5,73592,59376
61,0.1,1,83176,52920
61,0.1,2,84032,62600
61,0.1,3,83216,54256
61,0.1,4,106760,77928
61,0.1,5,75312,63776
62,0.1,1,77528,57088
62,0.1,2,106088,68744
62,0.1,3,78608,59048
62,0.1,4,73584,67584
62,0.1,5,64960,58288
63,0.1,1,105880,84880
63,0.1,2,102544,68768
63,0.1,3,58936,47136
63,0.1,4,104952,78056
63,0.1,5,73872,64208
64,0.1,1,88792,71728
64,0.1,2,101776,72064
64,0.1,3,104312,74344
64,0.1,4,63632,55288
64,0.1,5,79216,61536
65,0.1,1,123616,90840
65,0.1,2,93224,62616
65,0.1,3,88616,71432
65,0.1,4,101880,74328
65,0.1,5,89336,69600
66,0.1,1,92440,67240
66,0.1,2,68888,48888
66,0.1,3,96464,68456
66,0.1,4,68648,47856
66,0.1,5,82088,64112
67,0.1,1,90400,57896
67,0.1,2,99136,68168
67,0.1,3,103816,77776
67,0.1,4,102176,65256
67,0.1,5,79640,70216
68,0.1,1,97248,61408
68,0.1,2,83920,59392
68,0.1,3,86208,65008
68,0.1,4,79304,68448
68,0.1,5,68200,51736
69,0.1,1,92752,73696
69,0.1,2,93216,63456
69,0.1,3,57200,61536
69,0.1,4,110872,75504
69,0.1,5,91520,73984
70,0.1,1,71576,44304
70,0.1,2,84360,67008
70,0.1,3,123592,82824
70,0.1,4,91256,79576
70,0.1,5,86472,79416
71,0.1,1,86616,69456
71,0.1,2,95264,67888
71,0.1,3,83712,60984
71,0.1,4,107616,73664
71,0.1,5,62624,60232
72,0.1,1,82584,75328
72,0.1,2,112800,85896
72,0.1,3,108408,88264
72,0.1,4,98280,75160
72,0.1,5,119240,91280
73,0.1,1,141632,83512
73,0.1,2,112272,72624
73,0.1,3,94776,70600
73,0.1,4,96984,72672
73,0.1,5,87352,72864
74,0.1,1,104336,79544
74,0.1,2,83512,63904
74,0.1,3,110024,78600
74,0.1,4,140336,95672
74,0.1,5,61992,51584
75,0.1,1,100664,79840
75,0.1,2,84408,64376
75,0.1,3,109072,88888
75,0.1,4,76840,53944
75,0.1,5,101440,72800
76,0.1,1,81232,69056
76,0.1,2,66728,52296
76,0.1,3,102232,85392
76,0.1,4,96680,80528
76,0.1,5,85448,65720
77,0.1,1,113816,84256
77,0.1,2,132312,97672
77,0.1,3,124160,84680
77,0.1,4,110000,87936
77,0.1,5,69512,58600
78,0.1,1,130160,98448
78,0.1,2,115760,74952
78,0.1,3,68848,60544
78,0.1,4,84288,66128
78,0.1,5,95152,71200
79,0.1,1,87072,64992
79,0.1,2,64488,47824
79,0.1,3,117880,91200
79,0.1,4,86856,68920
79,0.1,5,103432,68648
80,0.1,1,112184,81992
80,0.1,2,104224,81632
80,0.1,3,110216,77000
80,0.1,4,111096,83008
80,0.1,5,122832,94976
81,0.1,1,109960,70576
81,0.1,2,113952,77264
81,0.1,3,109648,76144
81,0.1,4,113976,97240
81,0.1,5,105928,76704
82,0.1,1,112248,82288
82,0.1,2,110744,77312
82,0.1,3,120008,87032
82,0.1,4,101616,71864
82,0.1,5,81000,66320
83,0.1,1,109072,76416
83,0.1,2,78496,62760
83,0.1,3,107976,80328
83,0.1,4,117760,76080
83,0.1,5,154736,97304
84,0.1,1,123016,87904
84,0.1,2,150464,116000
84,0.1,3,109520,75944
84,0.1,4,82800,68920
84,0.1,5,81864,66728
85,0.1,1,114248,74544
85,0.1,2,111392,80120
85,0.1,3,131464,91408
85,0.1,4,96520,56064
85,0.1,5,103504,77064
86,0.1,1,84848,63896
86,0.1,2,137840,96504
86,0.1,3,121104,87320
86,0.1,4,96656,79160
86,0.1,5,107136,75048
87,0.1,1,114328,79696
87,0.1,2,121952,88688
87,0.1,3,108816,85800
87,0.1,4,125304,90624
87,0.1,5,126408,93128
88,0.1,1,118248,84768
88,0.1,2,149432,98312
88,0.1,3,105000,79120
88,0.1,4,131160,88824
88,0.1,5,98600,68648
89,0.1,1,97472,73008
89,0.1,2,110936,83256
89,0.1,3,163808,99608
89,0.1,4,104232,75856
89,0.1,5,126920,103736
90,0.1,1,138416,98176
90,0.1,2,135744,110296
90,0.1,3,117320,74816
90,0.1,4,116280,85712
90,0.1,5,132592,99992
91,0.1,1,128840,98512
91,0.1,2,110408,77256
91,0.1,3,164816,113632
91,0.1,4,88248,70792
91,0.1,5,129504,88000
92,0.1,1,128776,89136
92,0.1,2,101088,73840
92,0.1,3,134360,87272
92,0.1,4,137120,91384
92,0.1,5,180464,109520
93,0.1,1,103600,91792
93,0.1,2,135880,97296
93,0.1,3,155408,95024
93,0.1,4,127400,95960
93,0.1,5,106872,75528
94,0.1,1,118416,97304
94,0.1,2,131288,87232
94,0.1,3,136064,95752
94,0.1,4,130136,92928
94,0.1,5,133848,104152
95,0.1,1,131000,97272
95,0.1,2,129600,94816
95,0.1,3,154336,96640
95,0.1,4,121048,85536
95,0.1,5,122088,97928
96,0.1,1,95080,70072
96,0.1,2,144592,98624
96,0.1,3,127400,102032
96,0.1,4,163720,114720
96,0.1,5,140696,92632
97,0.1,1,173120,105920
97,0.1,2,153976,99464
97,0.1,3,110616,82432
97,0.1,4,142488,101240
97,0.1,5,154648,105560
98,0.1,1,137912,90712
98,0.1,2,133024,97000
98,0.1,3,121536,84376
98,0.1,4,189872,121656
98,0.1,5,143760,95024
99,0.1,1,140872,89528
99,0.1,2,131096,99216
99,0.1,3,148424,100040
99,0.1,4,128080,96184
99,0.1,5,134568,110104
100,0.1,1,158168,104720
100,0.1,2,133648,94456
100,0.1,3,184496,133872
100,0.1,4,104768,76896
