N,P,X,Cmap,ExecEnv
40,0.0,5,82440,60840
41,0.0,1,45656,42576
41,0.0,2,62480,50008
41,0.0,3,49744,36096
41,0.0,4,51184,43560
41,0.0,5,83248,69400
42,0.0,1,71216,42808
42,0.0,2,51528,44192
42,0.0,3,50784,39824
42,0.0,4,51856,42128
42,0.0,5,51536,42504
43,0.0,1,58432,39896
43,0.0,2,44256,34792
43,0.0,3,66104,57776
43,0.0,4,48768,32200
43,0.0,5,61064,54384
44,0.0,1,85880,57320
44,0.0,2,64504,41008
44,0.0,3,51624,45968
44,0.0,4,58928,41464
44,0.0,5,49312,39872
45,0.0,1,52824,34200
45,0.0,2,42320,29880
45,0.0,3,57600,46552
45,0.0,4,51504,40664
45,0.0,5,52936,34376
46,0.0,1,43168,36304
46,0.0,2,67384,57480
46,0.0,3,41912,28176
46,0.0,4,61016,47008
46,0.0,5,62720,43288
47,0.0,1,57656,39456
47,0.0,2,49704,37808
47,0.0,3,68680,43520
47,0.0,4,70752,56928
47,0.0,5,59600,45104
48,0.0,1,70256,54832
48,0.0,2,84696,65384
48,0.0,3,53944,39784
48,0.0,4,40336,35992
48,0.0,5,91400,58368
49,0.0,1,79296,56088
49,0.0,2,74416,67184
49,0.0,3,66128,43520
49,0.0,4,72400,47736
49,0.0,5,56816,39984
50,0.0,1,89208,66376
50,0.0,2,106120,69392
50,0.0,3,61952,53568
50,0.0,4,64016,48568
50,0.0,5,79976,56648
51,0.0,1,59568,45664
51,0.0,2,64768,41288
51,0.0,3,90224,53928
51,0.0,4,85976,73168
51,0.0,5,47016,46736
52,0.0,1,56800,48040
52,0.0,2,64592,47976
52,0.0,3,73712,50544
52,0.0,4,59208,57016
52,0.0,5,75344,48616
53,0.0,1,90968,56792
53,0.0,2,72976,47512
53,0.0,3,67872,48312
53,0.0,4,100408,66208
53,0.0,5,91448,73688
54,0.0,1,89536,48072
54,0.0,2,51736,34352
54,0.0,3,70424,51536
54,0.0,4,101400,51360
54,0.0,5,70216,45280
55,0.0,1,111624,64112
55,0.0,2,56184,39792
55,0.0,3,81592,48032
55,0.0,4,112888,77152
55,0.0,5,70640,52144
56,0.0,1,59872,52336
56,0.0,2,57896,45224
56,0.0,3,88504,51416
56,0.0,4,88424,59544
56,0.0,5,84352,57848
57,0.0,1,84536,49904
57,0.0,2,95064,65184
57,0.0,3,77544,50040
57,0.0,4,100496,67608
57,0.0,5,106000,63720
58,0.0,1,108320,83208
58,0.0,2,72784,50712
58,0.0,3,64048,57496
58,0.0,4,107776,63720
58,0.0,5,75120,56432
59,0.0,1,124256,63624
59,0.0,2,78816,43368
59,0.0,3,86648,53600
59,0.0,4,66920,44912
59,0.0,5,85680,61096
60,0.0,1,114656,71056
60,0.0,2,83776,55632
60,0.0,3,93112,71096
60,0.0,4,115088,70288
60,0.0,5,78088,62040
61,0.0,1,99024,59432
61,0.0,2,146584,71080
61,0.0,3,95552,64560
61,0.0,4,115520,67264
61,0.0,5,56992,40000
62,0.0,1,105200,54624
62,0.0,2,79832,50408
62,0.0,3,101064,86240
62,0.0,4,101216,52824
62,0.0,5,109008,62128
63,0.0,1,99544,48120
63,0.0,2,116312,72952
63,0.0,3,89920,64720
63,0.0,4,84920,61376
63,0.0,5,98024,53384
64,0.0,1,134648,79624
64,0.0,2,74536,52656
64,0.0,3,77960,44128
64,0.0,4,77424,51360
64,0.0,5,101928,74192
65,0.0,1,73800,48416
65,0.0,2,85528,50144
65,0.0,3,135536,89112
65,0.0,4,125800,69712
65,0.0,5,109040,58304
66,0.0,1,81680,50536
66,0.0,2,82576,57024
66,0.0,3,69568,56760
66,0.0,4,107064,62120
66,0.0,5,108992,64088
67,0.0,1,109952,62608
67,0.0,2,77800,35912
67,0.0,3,128976,74752
67,0.0,4,146184,79272
67,0.0,5,96968,56304
68,0.0,1,83944,56648
68,0.0,2,113456,61424
68,0.0,3,133000,74880
68,0.0,4,140584,69680
68,0.0,5,92320,65480
69,0.0,1,111072,53608
69,0.0,2,134592,75880
69,0.0,3,83840,81472
69,0.0,4,161152,84536
69,0.0,5,82824,60824
70,0.0,1,87608,54016
70,0.0,2,120328,75296
70,0.0,3,96936,55192
70,0.0,4,154576,69976
70,0.0,5,112120,80344
71,0.0,1,111896,64888
71,0.0,2,104784,69104
71,0.0,3,138656,69816
71,0.0,4,97520,64056
71,0.0,5,149104,84776
72,0.0,1,111784,66368
72,0.0,2,160448,80912
72,0.0,3,134696,74032
72,0.0,4,126456,62904
72,0.0,5,83832,60416
73,0.0,1,122328,61240
73,0.0,2,129896,69120
73,0.0,3,114872,72616
73,0.0,4,148704,86704
73,0.0,5,106496,58432
74,0.0,1,100880,62008
74,0.0,2,108120,70968
74,0.0,3,168056,88376
74,0.0,4,112952,75744
74,0.0,5,143192,73096
75,0.0,1,141152,96328
75,0.0,2,153984,87680
75,0.0,3,153184,83088
75,0.0,4,123032,71752
75,0.0,5,114224,68040
76,0.0,1,166672,90056
76,0.0,2,191312,90624
76,0.0,3,176680,76096
76,0.0,4,145488,79048
76,0.0,5,166984,81224
77,0.0,1,190784,76928
77,0.0,2,124128,65088
77,0.0,3,160152,101360
77,0.0,4,149000,87304
77,0.0,5,98576,51344
78,0.0,1,166808,81040
78,0.0,2,164480,76792
78,0.0,3,131248,68232
78,0.0,4,138624,85728
78,0.0,5,107904,65104
79,0.0,1,137520,81544
79,0.0,2,106224,51040
79,0.0,3,156264,75904
79,0.0,4,192584,78336
79,0.0,5,167616,79544
80,0.0,1,172528,79256
80,0.0,2,186448,80488
80,0.0,3,101800,69128
80,0.0,4,169928,78976
80,0.0,5,170424,86592
81,0.0,1,129512,66016
81,0.0,2,169136,93440
81,0.0,3,160144,69144
81,0.0,4,129864,65736
81,0.0,5,160360,74928
82,0.0,1,185112,83040
82,0.0,2,210704,82128
82,0.0,3,177304,95352
82,0.0,4,127168,75328
82,0.0,5,132120,73008
83,0.0,1,152192,93360
83,0.0,2,248120,115608
83,0.0,3,213104,95112
83,0.0,4,146304,84840
83,0.0,5,192400,97336
84,0.0,1,110064,78944
84,0.0,2,152744,73288
84,0.0,3,165208,78640
84,0.0,4,195016,95944
84,0.0,5,230008,106240
85,0.0,1,148704,85824
85,0.0,2,163304,81864
85,0.0,3,146600,69464
85,0.0,4,117368,66216
85,0.0,5,153632,78944
86,0.0,1,147784,103000
86,0.0,2,167824,74584
86,0.0,3,158992,84968
86,0.0,4,171336,94256
86,0.0,5,213392,114688
87,0.0,1,142672,73016
87,0.0,2,208800,105640
87,0.0,3,180176,86872
87,0.0,4,174696,81824
87,0.0,5,135032,88048
88,0.0,1,167184,77240
88,0.0,2,191680,104608
