N,P,X,Cmap,ExecEnv
200,0.5,2,97664,142648
200,0.5,3,103240,153096
200,0.5,4,84248,142720
200,0.5,5,108192,163744
300,0.5,1,170392,224032
300,0.5,2,156664,227784
300,0.5,3,139544,215976
300,0.5,4,163264,231280
300,0.5,5,178216,214488
400,0.5,1,292688,324888
400,0.5,2,251320,295728
400,0.5,3,262128,294096
400,0.5,4,228208,304744
400,0.5,5,264408,317496
500,0.5,1,374536,363968
500,0.5,2,319064,372896
500,0.5,3,299000,371448
500,0.5,4,395216,360384
500,0.5,5,316744,380488
100,0.6,1,34896,74672
100,0.6,2,37376,74680
100,0.6,3,47224,86496
100,0.6,4,39424,68584
100,0.6,5,32760,66048
200,0.6,1,103656,156696
200,0.6,2,74816,135504
200,0.6,3,104632,154160
200,0.6,4,86800,143576
200,0.6,5,87368,144104
300,0.6,1,169776,218832
300,0.6,2,200744,233480
300,0.6,3,189456,236568
300,0.6,4,162344,237088
300,0.6,5,176784,222848
400,0.6,1,262728,304680
400,0.6,2,278360,300552
400,0.6,3,219680,292248
400,0.6,4,260720,311928
400,0.6,5,259112,305952
500,0.6,1,313552,369192
500,0.6,2,324824,362312
500,0.6,3,318640,374144
500,0.6,4,365376,360144
500,0.6,5,317856,370592
100,0.7,1,41144,71656
100,0.7,2,40280,75968
100,0.7,3,38136,76088
100,0.7,4,43240,78176
100,0.7,5,51040,80296
200,0.7,1,95328,143120
200,0.7,2,103640,152224
200,0.7,3,104912,150776
200,0.7,4,84840,134344
200,0.7,5,102472,155208
300,0.7,1,184312,218080
300,0.7,2,202496,235104
300,0.7,3,163776,215768
300,0.7,4,177624,234312
300,0.7,5,134616,214032
400,0.7,1,277736,307880
400,0.7,2,239976,304456
400,0.7,3,257624,316192
400,0.7,4,252968,285200
400,0.7,5,239136,302264
500,0.7,1,374024,388272
500,0.7,2,383472,390304
500,0.7,3,347664,356104
500,0.7,4,347744,373592
500,0.7,5,348720,350712
100,0.8,1,38608,70888
100,0.8,2,37152,71616
100,0.8,3,46224,82672
100,0.8,4,39664,74248
100,0.8,5,43424,66240
200,0.8,1,114424,159040
200,0.8,2,95152,162256
200,0.8,3,97560,153568
200,0.8,4,95176,148304
200,0.8,5,94216,156600
300,0.8,1,176528,230224
300,0.8,2,167304,203520
300,0.8,3,157496,204776
300,0.8,4,172680,221608
300,0.8,5,164200,222632
400,0.8,1,232280,289624
400,0.8,2,262144,300832
400,0.8,3,266968,306392
400,0.8,4,260352,284832
400,0.8,5,227904,281928
500,0.8,1,362520,368168
500,0.8,2,349632,372264
500,0.8,3,298064,367848
500,0.8,4,326592,371736
500,0.8,5,373864,366112
100,0.9,1,38952,75864
100,0.9,2,36472,68816
100,0.9,3,51992,80680
100,0.9,4,41288,75680
100,0.9,5,39624,71208
200,0.9,1,93112,152080
200,0.9,2,88744,144232
200,0.9,3,84880,137880
200,0.9,4,93528,157472
200,0.9,5,72080,133160
300,0.9,1,174920,248944
300,0.9,2,145864,213528
300,0.9,3,160656,216544
300,0.9,4,155528,237912
300,0.9,5,167144,224712
400,0.9,1,272608,300712
400,0.9,2,226472,305120
400,0.9,3,225456,287976
400,0.9,4,262168,303304
400,0.9,5,237288,299384
500,0.9,1,334144,368400
500,0.9,2,347848,384648
500,0.9,3,272432,356344
500,0.9,4,350008,373080
500,0.9,5,358040,367624
100,1.0,1,44568,70728
100,1.0,2,48680,79568
100,1.0,3,26480,60056
100,1.0,4,33544,65848
100,1.0,5,36144,67576
200,1.0,1,105400,147432
200,1.0,2,112920,154176
200,1.0,3,75808,135232
200,1.0,4,98328,145752
200,1.0,5,100336,153736
300,1.0,1,142960,233712
300,1.0,2,154776,210136
300,1.0,3,162936,213520
300,1.0,4,154928,208288
300,1.0,5,167664,210592
400,1.0,1,239240,289768
400,1.0,2,260704,285240
400,1.0,3,280872,293064
400,1.0,4,259728,303008
400,1.0,5,274120,316224
500,1.0,1,311304,362768
500,1.0,2,339448,386080
500,1.0,3,320352,361400
500,1.0,4,352848,379216
500,1.0,5,366080,385176
