N,P,X,Cmap,ExecEnv
71,0.0,1,1172344,61896
71,0.0,2,1172344,48128
71,0.0,3,1172344,57376
71,0.0,4,1172344,53872
71,0.0,5,1172344,55032
72,0.0,1,1188856,50544
72,0.0,2,1188856,53688
72,0.0,3,1188856,49768
72,0.0,4,1188856,49152
72,0.0,5,1188856,49672
73,0.0,1,1205368,54192
73,0.0,2,1205368,62168
73,0.0,3,1205368,56224
73,0.0,4,1205368,51936
73,0.0,5,1205368,64936
74,0.0,1,1221880,60240
74,0.0,2,1221880,49720
74,0.0,3,1221880,52040
74,0.0,4,1221880,63264
74,0.0,5,1221880,56032
75,0.0,1,1238392,59888
75,0.0,2,1238392,60192
75,0.0,3,1238392,52632
75,0.0,4,1238392,67744
75,0.0,5,1238392,69408
76,0.0,1,1254904,46504
76,0.0,2,1254904,51608
76,0.0,3,1254904,57736
76,0.0,4,1254904,56920
76,0.0,5,1254904,52152
77,0.0,1,1271416,50984
77,0.0,2,1271416,58240
77,0.0,3,1271416,57000
77,0.0,4,1271416,68688
77,0.0,5,1271416,55616
78,0.0,1,1287928,58208
78,0.0,2,1287928,62304
78,0.0,3,1287928,59584
78,0.0,4,1287928,58160
78,0.0,5,1287928,63712
79,0.0,1,1304440,58288
79,0.0,2,1304440,59792
79,0.0,3,1304440,63128
79,0.0,4,1304440,48832
79,0.0,5,1304440,56360
80,0.0,1,1320952,62520
80,0.0,2,1320952,57320
80,0.0,3,1320952,55752
80,0.0,4,1320952,68024
80,0.0,5,1320952,55832
81,0.0,1,1337464,64112
81,0.0,2,1337464,62856
81,0.0,3,1337464,58848
81,0.0,4,1337464,64168
81,0.0,5,1337464,60624
82,0.0,1,1353976,63880
82,0.0,2,1353976,59856
82,0.0,3,1353976,58888
82,0.0,4,1353976,63200
82,0.0,5,1353976,59160
83,0.0,1,1370488,59328
83,0.0,2,1370488,64048
83,0.0,3,1370488,70856
83,0.0,4,1370488,62808
83,0.0,5,1370488,57248
84,0.0,1,1387000,60104
84,0.0,2,1387000,55272
84,0.0,3,1387000,65928
84,0.0,4,1387000,63024
84,0.0,5,1387000,65728
85,0.0,1,1403512,67928
85,0.0,2,1403512,60688
85,0.0,3,1403512,69816
85,0.0,4,1403512,67728
85,0.0,5,1403512,56960
86,0.0,1,1420024,66472
86,0.0,2,1420024,62128
86,0.0,3,1420024,56728
86,0.0,4,1420024,67584
86,0.0,5,1420024,67464
87,0.0,1,1436536,64520
87,0.0,2,1436536,64816
87,0.0,3,1436536,62568
87,0.0,4,1436536,76848
87,0.0,5,1436536,61432
88,0.0,1,1453048,72296
88,0.0,2,1453048,60504
88,0.0,3,1453048,77312
88,0.0,4,1453048,60520
88,0.0,5,1453048,61616
89,0.0,1,1469560,55624
89,0.0,2,1469560,66936
89,0.0,3,1469560,65440
89,0.0,4,1469560,69840
89,0.0,5,1469560,62768
90,0.0,1,1486072,70440
90,0.0,2,1486072,67592
90,0.0,3,1486072,67168
90,0.0,4,1486072,64472
90,0.0,5,1486072,64792
91,0.0,1,1502584,74512
91,0.0,2,1502584,71784
91,0.0,3,1502584,69760
91,0.0,4,1502584,65592
91,0.0,5,1502584,76960
92,0.0,1,1519096,62456
92,0.0,2,1519096,61408
92,0.0,3,1519096,68528
92,0.0,4,1519096,64256
92,0.0,5,1519096,67864
93,0.0,1,1535608,68624
93,0.0,2,1535608,73504
93,0.0,3,1535608,69632
93,0.0,4,1535608,65896
93,0.0,5,1535608,68264
94,0.0,1,1552120,69968
94,0.0,2,1552120,68992
94,0.0,3,1552120,75512
94,0.0,4,1552120,74720
94,0.0,5,1552120,64576
95,0.0,1,1568632,68848
95,0.0,2,1568632,64048
95,0.0,3,1568632,69640
95,0.0,4,1568632,80168
95,0.0,5,1568632,70176
96,0.0,1,1585144,78736
96,0.0,2,1585144,84456
96,0.0,3,1585144,70904
96,0.0,4,1585144,67552
96,0.0,5,1585144,67944
97,0.0,1,1601656,78080
97,0.0,2,1601656,66336
97,0.0,3,1601656,69688
97,0.0,4,1601656,85920
97,0.0,5,1601656,60368
98,0.0,1,1618168,70320
98,0.0,2,1618168,75976
98,0.0,3,1618168,69536
98,0.0,4,1618168,68504
98,0.0,5,1618168,69368
99,0.0,1,1634680,84128
99,0.0,2,1634680,67384
99,0.0,3,1634680,63936
99,0.0,4,1634680,84624
99,0.0,5,1634680,80840
100,0.0,1,1651192,69368
100,0.0,2,1651192,67240
100,0.0,3,1651192,77184
100,0.0,4,1651192,82200
100,0.0,5,1651192,76440
1,0.1,1,16504,88
1,0.1,2,16504,88
1,0.1,3,16504,88
1,0.1,4,16504,88
1,0.1,5,16504,88
2,0.1,1,33016,848
2,0.1,2,33016,680
2,0.1,3,33016,464
2,0.1,4,33016,2152
2,0.1,5,33016,2480
3,0.1,1,49528,1600
3,0.1,2,49528,808
3,0.1,3,49528,2184
3,0.1,4,49528,1424
3,0.1,5,49528,2616
4,0.1,1,66040,4528
4,0.1,2,66040,3264
4,0.1,3,66040,4512
4,0.1,4,66040,4136
4,0.1,5,66040,3136
5,0.1,1,82552,2800
5,0.1,2,82552,3568
5,0.1,3,82552,4640
5,0.1,4,82552,5328
5,0.1,5,82552,2712
6,0.1,1,99064,5808
6,0.1,2,99064,8328
6,0.1,3,99064,4824
6,0.1,4,99064,3664
6,0.1,5,99064,5176
7,0.1,1,115576,4672
7,0.1,2,115576,7712
7,0.1,3,115576,6640
7,0.1,4,115576,6400
7,0.1,5,115576,5912
8,0.1,1,132088,5360
8,0.1,2,132088,4424
8,0.1,3,132088,5976
8,0.1,4,132088,6520
8,0.1,5,132088,7760
9,0.1,1,148600,6704
9,0.1,2,148600,4536
9,0.1,3,148600,7584
9,0.1,4,148600,7400
9,0.1,5,148600,11240
10,0.1,1,165112,5864
10,0.1,2,165112,9424
10,0.1,3,165112,7616
10,0.1,4,165112,10240
10,0.1,5,165112,10376
11,0.1,1,181624,11752
11,0.1,2,181624,11048
11,0.1,3,181624,9360
11,0.1,4,181624,8400
11,0.1,5,181624,7880
12,0.1,1,198136,7288
12,0.1,2,198136,10024
12,0.1,3,198136,8136
12,0.1,4,198136,13000
12,0.1,5,198136,8992
13,0.1,1,214648,9776
13,0.1,2,214648,9752
13,0.1,3,214648,10776
13,0.1,4,214648,6704
13,0.1,5,214648,10312
14,0.1,1,231160,13456
14,0.1,2,231160,7664
14,0.1,3,231160,9048
14,0.1,4,231160,9232
14,0.1,5,231160,10736
15,0.1,1,247672,11224
15,0.1,2,247672,9360
15,0.1,3,247672,9944
15,0.1,4,247672,7912
15,0.1,5,247672,11352
16,0.1,1,264184,9608
16,0.1,2,264184,9096
16,0.1,3,264184,13680
16,0.1,4,264184,11616
16,0.1,5,264184,11536
17,0.1,1,280696,11168
17,0.1,2,280696,13448
17,0.1,3,280696,14968
17,0.1,4,280696,11520
17,0.1,5,280696,15072
18,0.1,1,297208,16016
18,0.1,2,297208,15264
18,0.1,3,297208,12232
18,0.1,4,297208,15264
18,0.1,5,297208,17304
19,0.1,1,313720,20448
19,0.1,2,313720,19016
19,0.1,3,313720,17032
19,0.1,4,313720,16464
19,0.1,5,313720,14480
20,0.1,1,330232,14440
20,0.1,2,330232,18376
20,0.1,3,330232,14736
20,0.1,4,330232,16848
20,0.1,5,330232,16672
21,0.1,1,346744,14840
21,0.1,2,346744,13712
21,0.1,3,346744,16264
21,0.1,4,346744,17464
21,0.1,5,346744,16360
22,0.1,1,363256,12592
22,0.1,2,363256,19752
22,0.1,3,363256,16424
22,0.1,4,363256,19672
22,0.1,5,363256,17240
23,0.1,1,379768,13400
23,0.1,2,379768,16208
23,0.1,3,379768,16888
23,0.1,4,379768,14000
23,0.1,5,379768,22624
24,0.1,1,396280,20112
24,0.1,2,396280,16800
24,0.1,3,396280,21176
24,0.1,4,396280,13152
24,0.1,5,396280,15968
25,0.1,1,412792,17448
25,0.1,2,412792,20680
25,0.1,3,412792,21896
25,0.1,4,412792,19032
25,0.1,5,412792,22640
26,0.1,1,429304,23536
26,0.1,2,429304,17776
26,0.1,3,429304,17256
26,0.1,4,429304,17496
26,0.1,5,429304,17784
27,0.1,1,445816,21720
27,0.1,2,445816,17216
27,0.1,3,445816,21696
27,0.1,4,445816,24376
27,0.1,5,445816,24488
28,0.1,1,462328,18680
28,0.1,2,462328,17304
28,0.1,3,462328,20192
28,0.1,4,462328,22408
28,0.1,5,462328,17976
29,0.1,1,478840,20952
29,0.1,2,478840,19512
29,0.1,3,478840,21144
29,0.1,4,478840,19376
29,0.1,5,478840,22088
30,0.1,1,495352,20136
30,0.1,2,495352,22064
30,0.1,3,495352,17528
30,0.1,4,495352,21272
30,0.1,5,495352,23024
31,0.1,1,511864,21200
31,0.1,2,511864,19496
31,0.1,3,511864,21824
31,0.1,4,511864,21704
31,0.1,5,511864,18376
32,0.1,1,528376,28952
32,0.1,2,528376,24824
32,0.1,3,528376,27800
32,0.1,4,528376,22864
32,0.1,5,528376,25936
33,0.1,1,544888,23464
33,0.1,2,544888,19112
33,0.1,3,544888,25112
33,0.1,4,544888,24320
33,0.1,5,544888,20976
34,0.1,1,561400,29968
34,0.1,2,561400,31704
34,0.1,3,561400,28200
34,0.1,4,561400,21408
34,0.1,5,561400,25392
35,0.1,1,577912,31824
35,0.1,2,577912,23000
35,0.1,3,577912,30776
35,0.1,4,577912,31592
35,0.1,5,577912,25056
36,0.1,1,594424,31560
36,0.1,2,594424,32912
36,0.1,3,594424,26064
36,0.1,4,594424,30064
36,0.1,5,594424,25696
37,0.1,1,610936,31480
37,0.1,2,610936,24160
37,0.1,3,610936,26456
37,0.1,4,610936,33864
37,0.1,5,610936,21456
38,0.1,1,627448,25496
38,0.1,2,627448,27832
38,0.1,3,627448,30416
38,0.1,4,627448,29912
38,0.1,5,627448,33064
39,0.1,1,643960,30392
39,0.1,2,643960,30696
39,0.1,3,643960,26664
39,0.1,4,643960,27992
39,0.1,5,643960,28016
40,0.1,1,660472,31672
40,0.1,2,660472,34472
40,0.1,3,660472,32272
40,0.1,4,660472,28160
40,0.1,5,660472,36968
41,0.1,1,676984,28992
41,0.1,2,676984,30328
41,0.1,3,676984,28480
41,0.1,4,676984,40584
41,0.1,5,676984,29208
42,0.1,1,693496,24424
42,0.1,2,693496,32312
42,0.1,3,693496,32832
42,0.1,4,693496,29712
42,0.1,5,693496,29312
43,0.1,1,710008,34256
43,0.1,2,710008,31240
43,0.1,3,710008,31496
43,0.1,4,710008,27144
43,0.1,5,710008,30912
44,0.1,1,726520,33528
44,0.1,2,726520,34784
44,0.1,3,726520,39616
44,0.1,4,726520,28504
44,0.1,5,726520,38640
45,0.1,1,743032,26408
45,0.1,2,743032,40168
45,0.1,3,743032,33328
45,0.1,4,743032,33936
45,0.1,5,743032,29840
46,0.1,1,759544,33136
46,0.1,2,759544,33440
46,0.1,3,759544,30344
46,0.1,4,759544,38032
46,0.1,5,759544,36976
47,0.1,1,776056,43264
47,0.1,2,776056,41752
47,0.1,3,776056,36864
47,0.1,4,776056,37784
47,0.1,5,776056,34760
48,0.1,1,792568,34640
48,0.1,2,792568,32768
48,0.1,3,792568,38648
48,0.1,4,792568,32240
48,0.1,5,792568,33592
49,0.1,1,809080,31672
49,0.1,2,809080,36864
49,0.1,3,809080,33480
49,0.1,4,809080,35656
49,0.1,5,809080,40512
50,0.1,1,825592,37752
50,0.1,2,825592,37992
50,0.1,3,825592,45040
50,0.1,4,825592,35632
50,0.1,5,825592,37504
51,0.1,1,842104,37696
51,0.1,2,842104,32944
51,0.1,3,842104,38048
51,0.1,4,842104,38464
51,0.1,5,842104,44944
52,0.1,1,858616,32976
52,0.1,2,858616,38624
52,0.1,3,858616,41008
52,0.1,4,858616,39312
52,0.1,5,858616,42640
53,0.1,1,875128,46520
53,0.1,2,875128,39512
53,0.1,3,875128,39520
53,0.1,4,875128,39528
53,0.1,5,875128,39856
54,0.1,1,891640,49232
54,0.1,2,891640,34888
54,0.1,3,891640,41800
54,0.1,4,891640,47976
54,0.1,5,891640,44296
55,0.1,1,908152,35120
55,0.1,2,908152,49224
55,0.1,3,908152,47064
55,0.1,4,908152,39752
55,0.1,5,908152,40408
56,0.1,1,924664,36880
56,0.1,2,924664,45440
56,0.1,3,924664,49216
56,0.1,4,924664,38688
56,0.1,5,924664,39512
57,0.1,1,941176,39504
57,0.1,2,941176,44032
57,0.1,3,941176,40040
57,0.1,4,941176,46688
57,0.1,5,941176,45576
58,0.1,1,957688,38664
58,0.1,2,957688,36416
58,0.1,3,957688,50776
58,0.1,4,957688,45944
58,0.1,5,957688,37432
59,0.1,1,974200,49432
59,0.1,2,974200,39584
59,0.1,3,974200,45888
59,0.1,4,974200,40720
59,0.1,5,974200,37624
60,0.1,1,990712,38736
60,0.1,2,990712,42408
60,0.1,3,990712,50664
60,0.1,4,990712,42048
60,0.1,5,990712,50760
61,0.1,1,1007224,41488
61,0.1,2,1007224,41808
61,0.1,3,1007224,41512
61,0.1,4,1007224,40944
61,0.1,5,1007224,44912
62,0.1,1,1023736,50024
62,0.1,2,1023736,52608
62,0.1,3,1023736,51352
62,0.1,4,1023736,48280
62,0.1,5,1023736,47072
63,0.1,1,1040248,44016
63,0.1,2,1040248,44768
63,0.1,3,1040248,54664
63,0.1,4,1040248,50352
63,0.1,5,1040248,46432
64,0.1,1,1056760,54568
64,0.1,2,1056760,47280
64,0.1,3,1056760,43304
64,0.1,4,1056760,45632
64,0.1,5,1056760,46352
65,0.1,1,1073272,50224
65,0.1,2,1073272,43760
65,0.1,3,1073272,56808
65,0.1,4,1073272,46288
65,0.1,5,1073272,45704
66,0.1,1,1089784,51520
66,0.1,2,1089784,53864
66,0.1,3,1089784,49256
66,0.1,4,1089784,49688
66,0.1,5,1089784,47880
67,0.1,1,1106296,54656
67,0.1,2,1106296,50864
67,0.1,3,1106296,46392
67,0.1,4,1106296,52032
67,0.1,5,1106296,50944
68,0.1,1,1122808,47904
68,0.1,2,1122808,59560
68,0.1,3,1122808,57248
68,0.1,4,1122808,49032
68,0.1,5,1122808,52760
69,0.1,1,1139320,47824
69,0.1,2,1139320,56712
69,0.1,3,1139320,57288
69,0.1,4,1139320,51696
69,0.1,5,1139320,52400
70,0.1,1,1155832,47072
70,0.1,2,1155832,48872
70,0.1,3,1155832,48432
70,0.1,4,1155832,46488
70,0.1,5,1155832,51984
71,0.1,1,1172344,53472
71,0.1,2,1172344,50432
71,0.1,3,1172344,53016
71,0.1,4,1172344,50440
71,0.1,5,1172344,49888
72,0.1,1,1188856,52528
72,0.1,2,1188856,51784
72,0.1,3,1188856,49224
72,0.1,4,1188856,46544
72,0.1,5,1188856,48584
73,0.1,1,1205368,55232
73,0.1,2,1205368,50080
73,0.1,3,1205368,58072
73,0.1,4,1205368,54976
73,0.1,5,1205368,61216
74,0.1,1,1221880,62024
74,0.1,2,1221880,62056
74,0.1,3,1221880,58808
74,0.1,4,1221880,69496
74,0.1,5,1221880,55584
75,0.1,1,1238392,58872
75,0.1,2,1238392,57512
75,0.1,3,1238392,57816
75,0.1,4,1238392,58456
75,0.1,5,1238392,55568
76,0.1,1,1254904,55952
76,0.1,2,1254904,66064
76,0.1,3,1254904,57880
76,0.1,4,1254904,59488
76,0.1,5,1254904,59656
77,0.1,1,1271416,71448
77,0.1,2,1271416,59032
77,0.1,3,1271416,70072
77,0.1,4,1271416,61928
77,0.1,5,1271416,58824
78,0.1,1,1287928,69528
78,0.1,2,1287928,52784
78,0.1,3,1287928,43008
78,0.1,4,1287928,49928
78,0.1,5,1287928,52640
79,0.1,1,1304440,62224
79,0.1,2,1304440,60272
79,0.1,3,1304440,57888
79,0.1,4,1304440,57152
79,0.1,5,1304440,52728
80,0.1,1,1320952,62856
80,0.1,2,1320952,65592
80,0.1,3,1320952,57216
80,0.1,4,1320952,47120
80,0.1,5,1320952,56232
81,0.1,1,1337464,64720
81,0.1,2,1337464,59112
81,0.1,3,1337464,58904
81,0.1,4,1337464,64952
81,0.1,5,1337464,61872
82,0.1,1,1353976,62896
82,0.1,2,1353976,62056
82,0.1,3,1353976,55832
82,0.1,4,1353976,61016
82,0.1,5,1353976,57568
83,0.1,1,1370488,67048
83,0.1,2,1370488,56200
83,0.1,3,1370488,61328
83,0.1,4,1370488,70136
83,0.1,5,1370488,65592
84,0.1,1,1387000,62448
84,0.1,2,1387000,60184
84,0.1,3,1387000,60848
84,0.1,4,1387000,59392
84,0.1,5,1387000,57808
85,0.1,1,1403512,61232
85,0.1,2,1403512,60984
85,0.1,3,1403512,53024
85,0.1,4,1403512,68056
85,0.1,5,1403512,69048
86,0.1,1,1420024,75936
86,0.1,2,1420024,78968
86,0.1,3,1420024,60680
86,0.1,4,1420024,57024
86,0.1,5,1420024,67016
87,0.1,1,1436536,71352
87,0.1,2,1436536,66072
87,0.1,3,1436536,59136
87,0.1,4,1436536,68848
87,0.1,5,1436536,64320
88,0.1,1,1453048,60896
88,0.1,2,1453048,61576
88,0.1,3,1453048,64272
88,0.1,4,1453048,77192
88,0.1,5,1453048,55128
89,0.1,1,1469560,67952
89,0.1,2,1469560,62176
89,0.1,3,1469560,66072
89,0.1,4,1469560,70400
89,0.1,5,1469560,62216
90,0.1,1,1486072,70448
90,0.1,2,1486072,71704
90,0.1,3,1486072,65080
90,0.1,4,1486072,67832
90,0.1,5,1486072,60000
91,0.1,1,1502584,68152
91,0.1,2,1502584,72608
91,0.1,3,1502584,78072
91,0.1,4,1502584,74728
91,0.1,5,1502584,67352
92,0.1,1,1519096,84720
92,0.1,2,1519096,61872
92,0.1,3,1519096,61664
92,0.1,4,1519096,68608
92,0.1,5,1519096,61952
93,0.1,1,1535608,72472
93,0.1,2,1535608,69496
93,0.1,3,1535608,76040
93,0.1,4,1535608,71760
93,0.1,5,1535608,67240
94,0.1,1,1552120,64456
94,0.1,2,1552120,64968
94,0.1,3,1552120,54056
94,0.1,4,1552120,76208
94,0.1,5,1552120,75680
95,0.1,1,1568632,67736
95,0.1,2,1568632,65560
