N,P,X,Cmap,ExecEnv
300,0.5,5,173096,243792
400,0.5,1,248232,287504
400,0.5,2,318064,296944
400,0.5,3,261728,298728
400,0.5,4,230112,287960
400,0.5,5,226632,300048
500,0.5,1,375664,384528
500,0.5,2,344920,390736
500,0.5,3,351568,386472
500,0.5,4,345408,382880
500,0.5,5,333080,376408
100,0.6,1,28152,75080
100,0.6,2,36576,71840
100,0.6,3,42288,70560
100,0.6,4,43984,85000
100,0.6,5,36552,69112
200,0.6,1,122528,155520
200,0.6,2,94488,145800
200,0.6,3,105656,147824
200,0.6,4,101336,139048
200,0.6,5,102632,144448
300,0.6,1,189944,225080
300,0.6,2,154944,229360
300,0.6,3,145264,206984
300,0.6,4,175832,215872
300,0.6,5,148528,215552
400,0.6,1,266832,296984
400,0.6,2,221888,297360
400,0.6,3,243352,304472
400,0.6,4,236176,278424
400,0.6,5,264896,287464
500,0.6,1,357432,392784
500,0.6,2,370472,376504
500,0.6,3,321224,354456
500,0.6,4,325984,358768
500,0.6,5,316080,375992
100,0.7,1,37232,67176
100,0.7,2,41944,67512
100,0.7,3,41104,75064
100,0.7,4,40272,72632
100,0.7,5,36376,72736
200,0.7,1,87600,139696
200,0.7,2,70448,135632
200,0.7,3,105000,143432
200,0.7,4,97800,155800
200,0.7,5,94688,138672
300,0.7,1,135424,222032
300,0.7,2,164776,225224
300,0.7,3,195552,229400
300,0.7,4,192760,236600
300,0.7,5,163904,208552
400,0.7,1,268552,313280
400,0.7,2,245568,308704
400,0.7,3,216864,273552
400,0.7,4,235384,298592
400,0.7,5,274760,294664
500,0.7,1,350568,357912
500,0.7,2,286872,363944
500,0.7,3,377176,386656
500,0.7,4,362696,384368
500,0.7,5,405712,382296
100,0.8,1,46976,73664
100,0.8,2,41128,75640
100,0.8,3,41728,75608
100,0.8,4,33152,71712
100,0.8,5,38576,79640
200,0.8,1,90176,144216
200,0.8,2,103360,152136
200,0.8,3,89464,141192
200,0.8,4,78792,130008
200,0.8,5,92960,152352
300,0.8,1,192456,232848
300,0.8,2,169712,221912
300,0.8,3,135200,208920
300,0.8,4,150656,220104
300,0.8,5,191720,224808
400,0.8,1,249120,282296
400,0.8,2,255248,311712
400,0.8,3,282064,289336
400,0.8,4,273880,289480
400,0.8,5,243792,316152
500,0.8,1,335688,376184
500,0.8,2,326472,363712
500,0.8,3,312968,374240
500,0.8,4,360056,387376
500,0.8,5,300952,368368
100,0.9,1,42624,74568
100,0.9,2,40408,75704
100,0.9,3,43824,77232
100,0.9,4,44736,75384
100,0.9,5,51144,71744
200,0.9,1,87368,148352
200,0.9,2,90296,146352
200,0.9,3,92128,153904
200,0.9,4,83712,147240
200,0.9,5,84904,129992
300,0.9,1,166592,227936
300,0.9,2,153184,208424
300,0.9,3,146072,221048
300,0.9,4,155880,220872
300,0.9,5,145352,227136
400,0.9,1,269192,310536
400,0.9,2,269552,307240
400,0.9,3,286448,308328
400,0.9,4,214912,280600
400,0.9,5,278096,307232
500,0.9,1,343216,367032
500,0.9,2,381720,388400
500,0.9,3,342160,348088
500,0.9,4,304032,375768
500,0.9,5,363088,369648
100,1.0,1,50968,74816
100,1.0,2,32392,75168
100,1.0,3,37600,70528
100,1.0,4,37104,66984
100,1.0,5,41912,72904
200,1.0,1,92576,154400
200,1.0,2,83440,147032
200,1.0,3,76128,141544
200,1.0,4,92080,153168
200,1.0,5,99848,145888
300,1.0,1,177056,240864
300,1.0,2,173824,215392
300,1.0,3,185152,228368
300,1.0,4,180248,229896
300,1.0,5,155816,210456
400,1.0,1,274256,286936
400,1.0,2,242920,301000
400,1.0,3,230312,301824
400,1.0,4,271048,298464
400,1.0,5,220512,275456
500,1.0,1,310424,371736
500,1.0,2,403088,393744
500,1.0,3,375512,394672
500,1.0,4,308776,357488
500,1.0,5,359344,377816
