N,P,X,Cmap,ExecEnv
400,0.3,4,6604792,297624
400,0.3,5,6604792,312528
500,0.3,1,8255992,370128
500,0.3,2,8255992,371208
500,0.3,3,8255992,385840
500,0.3,4,8255992,355304
500,0.3,5,8255992,381160
100,0.4,1,1651192,73920
100,0.4,2,1651192,65776
100,0.4,3,1651192,73464
100,0.4,4,1651192,77000
100,0.4,5,1651192,66792
200,0.4,1,3302392,146872
200,0.4,2,3302392,137096
200,0.4,3,3302392,140560
200,0.4,4,3302392,152368
200,0.4,5,3302392,151864
300,0.4,1,4953592,238760
300,0.4,2,4953592,215352
300,0.4,3,4953592,215600
300,0.4,4,4953592,212344
300,0.4,5,4953592,232592
400,0.4,1,6604792,309712
400,0.4,2,6604792,307592
400,0.4,3,6604792,303040
400,0.4,4,6604792,289584
400,0.4,5,6604792,290024
500,0.4,1,8255992,381032
500,0.4,2,8255992,355944
500,0.4,3,8255992,392640
500,0.4,4,8255992,377696
500,0.4,5,8255992,384376
100,0.5,1,1651192,69888
100,0.5,2,1651192,68840
100,0.5,3,1651192,80064
100,0.5,4,1651192,70720
100,0.5,5,1651192,74704
200,0.5,1,3302392,138248
200,0.5,2,3302392,142648
200,0.5,3,3302392,153096
200,0.5,4,3302392,142720
200,0.5,5,3302392,163744
300,0.5,1,4953592,224032
300,0.5,2,4953592,227784
300,0.5,3,4953592,215976
300,0.5,4,4953592,231280
300,0.5,5,4953592,214488
400,0.5,1,6604792,324888
400,0.5,2,6604792,295728
400,0.5,3,6604792,294096
400,0.5,4,6604792,304744
400,0.5,5,6604792,317496
500,0.5,1,8255992,363968
500,0.5,2,8255992,372896
500,0.5,3,8255992,371448
500,0.5,4,8255992,360384
500,0.5,5,8255992,380488
100,0.6,1,1651192,74672
100,0.6,2,1651192,74680
100,0.6,3,1651192,86496
100,0.6,4,1651192,68584
100,0.6,5,1651192,66048
200,0.6,1,3302392,156696
200,0.6,2,3302392,135504
200,0.6,3,3302392,154160
200,0.6,4,3302392,143576
200,0.6,5,3302392,144104
300,0.6,1,4953592,218832
300,0.6,2,4953592,233480
300,0.6,3,4953592,236568
300,0.6,4,4953592,237088
300,0.6,5,4953592,222848
400,0.6,1,6604792,304680
400,0.6,2,6604792,300552
400,0.6,3,6604792,292248
400,0.6,4,6604792,311928
400,0.6,5,6604792,305952
500,0.6,1,8255992,369192
500,0.6,2,8255992,362312
500,0.6,3,8255992,374144
500,0.6,4,8255992,360144
500,0.6,5,8255992,370592
100,0.7,1,1651192,71656
100,0.7,2,1651192,75968
100,0.7,3,1651192,76088
100,0.7,4,1651192,78176
100,0.7,5,1651192,80296
200,0.7,1,3302392,143120
200,0.7,2,3302392,152224
200,0.7,3,3302392,150776
200,0.7,4,3302392,134344
200,0.7,5,3302392,155208
300,0.7,1,4953592,218080
300,0.7,2,4953592,235104
300,0.7,3,4953592,215768
300,0.7,4,4953592,234312
300,0.7,5,4953592,214032
400,0.7,1,6604792,307880
400,0.7,2,6604792,304456
400,0.7,3,6604792,316192
400,0.7,4,6604792,285200
400,0.7,5,6604792,302264
500,0.7,1,8255992,388272
500,0.7,2,8255992,390304
500,0.7,3,8255992,356104
500,0.7,4,8255992,373592
500,0.7,5,8255992,350712
100,0.8,1,1651192,70888
100,0.8,2,1651192,71616
100,0.8,3,1651192,82672
100,0.8,4,1651192,74248
100,0.8,5,1651192,66240
200,0.8,1,3302392,159040
200,0.8,2,3302392,162256
200,0.8,3,3302392,153568
200,0.8,4,3302392,148304
200,0.8,5,3302392,156600
300,0.8,1,4953592,230224
300,0.8,2,4953592,203520
300,0.8,3,4953592,204776
300,0.8,4,4953592,221608
300,0.8,5,4953592,222632
400,0.8,1,6604792,289624
400,0.8,2,6604792,300832
400,0.8,3,6604792,306392
400,0.8,4,6604792,284832
400,0.8,5,6604792,281928
500,0.8,1,8255992,368168
500,0.8,2,8255992,372264
500,0.8,3,8255992,367848
500,0.8,4,8255992,371736
500,0.8,5,8255992,366112
100,0.9,1,1651192,75864
100,0.9,2,1651192,68816
100,0.9,3,1651192,80680
100,0.9,4,1651192,75680
100,0.9,5,1651192,71208
200,0.9,1,3302392,152080
200,0.9,2,3302392,144232
200,0.9,3,3302392,137880
200,0.9,4,3302392,157472
200,0.9,5,3302392,133160
300,0.9,1,4953592,248944
300,0.9,2,4953592,213528
300,0.9,3,4953592,216544
300,0.9,4,4953592,237912
300,0.9,5,4953592,224712
400,0.9,1,6604792,300712
400,0.9,2,6604792,305120
400,0.9,3,6604792,287976
400,0.9,4,6604792,303304
400,0.9,5,6604792,299384
500,0.9,1,8255992,368400
500,0.9,2,8255992,384648
500,0.9,3,8255992,356344
500,0.9,4,8255992,373080
500,0.9,5,8255992,367624
100,1.0,1,1651192,70728
100,1.0,2,1651192,79568
100,1.0,3,1651192,60056
100,1.0,4,1651192,65848
100,1.0,5,1651192,67576
200,1.0,1,3302392,147432
200,1.0,2,3302392,154176
200,1.0,3,3302392,135232
200,1.0,4,3302392,145752
200,1.0,5,3302392,153736
300,1.0,1,4953592,233712
300,1.0,2,4953592,210136
300,1.0,3,4953592,213520
300,1.0,4,4953592,208288
300,1.0,5,4953592,210592
400,1.0,1,6604792,289768
400,1.0,2,6604792,285240
400,1.0,3,6604792,293064
400,1.0,4,6604792,303008
400,1.0,5,6604792,316224
500,1.0,1,8255992,362768
500,1.0,2,8255992,386080
500,1.0,3,8255992,361400
500,1.0,4,8255992,379216
500,1.0,5,8255992,385176
