N,P,X,Cmap,ExecEnv
17,0.0,3,6464,13376
17,0.0,4,4848,9192
17,0.0,5,5816,12048
18,0.0,1,7680,14544
18,0.0,2,6800,11616
18,0.0,3,9368,14952
18,0.0,4,6272,12280
18,0.0,5,8920,13784
19,0.0,1,7472,11400
19,0.0,2,4808,12736
19,0.0,3,9384,14376
19,0.0,4,10768,16168
19,0.0,5,3216,10704
20,0.0,1,7208,15400
20,0.0,2,4504,13592
20,0.0,3,10928,17040
20,0.0,4,8072,14144
20,0.0,5,7104,17528
21,0.0,1,7832,14304
21,0.0,2,5848,17680
21,0.0,3,8464,15008
21,0.0,4,8664,15176
21,0.0,5,7752,19888
22,0.0,1,5552,20128
22,0.0,2,8664,16144
22,0.0,3,10920,18984
22,0.0,4,10424,16696
22,0.0,5,8272,19272
23,0.0,1,8336,15792
23,0.0,2,5592,14960
23,0.0,3,9032,17456
23,0.0,4,6680,16400
23,0.0,5,6240,17848
24,0.0,1,9248,17336
24,0.0,2,8192,19144
24,0.0,3,12368,23296
24,0.0,4,10728,16688
24,0.0,5,12600,20192
25,0.0,1,8952,22560
25,0.0,2,11816,22712
25,0.0,3,14136,27080
25,0.0,4,8872,20432
25,0.0,5,11208,19752
26,0.0,1,5760,15648
26,0.0,2,7856,21968
26,0.0,3,7432,18104
26,0.0,4,7352,23288
26,0.0,5,7600,15376
27,0.0,1,11224,20784
27,0.0,2,7320,17712
27,0.0,3,10960,23000
27,0.0,4,13192,22616
27,0.0,5,8176,22656
28,0.0,1,13384,24040
28,0.0,2,11744,21552
28,0.0,3,6880,18424
28,0.0,4,8032,19784
28,0.0,5,9920,18968
29,0.0,1,8752,24048
29,0.0,2,13296,21376
29,0.0,3,9352,17128
29,0.0,4,12120,26360
29,0.0,5,12704,18448
30,0.0,1,7456,18384
30,0.0,2,13200,27504
30,0.0,3,7832,21736
30,0.0,4,13456,24920
30,0.0,5,9696,20576
31,0.0,1,10152,20304
31,0.0,2,9120,22048
31,0.0,3,18888,32272
31,0.0,4,7880,18904
31,0.0,5,9824,22696
32,0.0,1,8848,26728
32,0.0,2,10592,18896
32,0.0,3,11184,27192
32,0.0,4,13728,23360
32,0.0,5,11984,19464
33,0.0,1,13296,26840
33,0.0,2,10272,28048
33,0.0,3,17576,32200
33,0.0,4,9216,22088
33,0.0,5,21704,34184
34,0.0,1,8944,22736
34,0.0,2,13824,27288
34,0.0,3,14088,26120
34,0.0,4,11608,28824
34,0.0,5,9712,24368
35,0.0,1,18928,30648
35,0.0,2,8312,28512
35,0.0,3,12872,29328
35,0.0,4,10640,23192
35,0.0,5,7304,26832
36,0.0,1,10584,28024
36,0.0,2,13168,24784
36,0.0,3,13864,32664
36,0.0,4,10864,25960
36,0.0,5,15344,28184
37,0.0,1,15368,29840
37,0.0,2,7736,29336
37,0.0,3,4960,21392
37,0.0,4,13736,24992
37,0.0,5,12040,22312
38,0.0,1,12672,32304
38,0.0,2,15856,30608
38,0.0,3,14704,28480
38,0.0,4,15488,31288
38,0.0,5,13616,25456
39,0.0,1,17024,31120
39,0.0,2,16392,31320
39,0.0,3,12648,23672
39,0.0,4,11440,28528
39,0.0,5,14672,29568
40,0.0,1,17720,34552
40,0.0,2,11136,27896
40,0.0,3,12672,31208
40,0.0,4,16152,32664
40,0.0,5,11832,27576
41,0.0,1,15936,32456
41,0.0,2,17840,31488
41,0.0,3,17704,31064
41,0.0,4,13088,28456
41,0.0,5,14200,28872
42,0.0,1,14128,31384
42,0.0,2,15168,31056
42,0.0,3,14496,26992
42,0.0,4,11520,25752
42,0.0,5,14288,32968
43,0.0,1,15176,29656
43,0.0,2,9392,28480
43,0.0,3,14824,38496
43,0.0,4,20032,38456
43,0.0,5,11416,25816
44,0.0,1,16288,34880
44,0.0,2,18472,33688
44,0.0,3,9216,28384
44,0.0,4,14152,35912
44,0.0,5,17352,35984
45,0.0,1,20768,35680
45,0.0,2,14416,31768
45,0.0,3,14952,28088
45,0.0,4,14880,38088
45,0.0,5,16464,32832
46,0.0,1,6984,31432
46,0.0,2,20888,35912
46,0.0,3,18640,38448
46,0.0,4,13432,32296
46,0.0,5,13080,29688
47,0.0,1,12944,34704
47,0.0,2,12296,34720
47,0.0,3,22416,38336
47,0.0,4,18800,39424
47,0.0,5,17776,35280
48,0.0,1,17544,37000
48,0.0,2,18656,42304
48,0.0,3,17360,40288
48,0.0,4,17192,35328
48,0.0,5,18344,35504
49,0.0,1,14400,33424
49,0.0,2,13880,32640
49,0.0,3,12848,32072
49,0.0,4,18024,40520
49,0.0,5,12752,45024
50,0.0,1,23440,46768
50,0.0,2,21168,40240
50,0.0,3,17312,38768
50,0.0,4,11480,27728
50,0.0,5,19344,33680
51,0.0,1,25832,50656
51,0.0,2,20576,39400
51,0.0,3,11472,34792
51,0.0,4,21224,37768
51,0.0,5,18040,35712
52,0.0,1,14872,38592
52,0.0,2,18632,38832
52,0.0,3,17368,39376
52,0.0,4,24424,44216
52,0.0,5,26376,43448
53,0.0,1,21672,37000
53,0.0,2,14160,39728
53,0.0,3,10576,37120
53,0.0,4,18632,38136
53,0.0,5,17176,38056
54,0.0,1,23776,41304
54,0.0,2,16720,33120
54,0.0,3,18048,42944
54,0.0,4,18464,39304
54,0.0,5,21992,44000
55,0.0,1,17224,35760
55,0.0,2,19944,42880
55,0.0,3,20064,43456
55,0.0,4,17712,48200
55,0.0,5,20144,39328
56,0.0,1,21464,47960
56,0.0,2,20928,45736
56,0.0,3,22208,42448
56,0.0,4,17808,36440
56,0.0,5,26056,43704
57,0.0,1,20152,46312
57,0.0,2,22512,46432
57,0.0,3,22184,41144
57,0.0,4,19184,39200
57,0.0,5,21256,48624
58,0.0,1,15664,38168
58,0.0,2,23752,43752
58,0.0,3,19704,41744
58,0.0,4,21464,46064
58,0.0,5,14744,37424
59,0.0,1,18544,38160
59,0.0,2,22312,44600
59,0.0,3,19832,40928
59,0.0,4,14904,40784
59,0.0,5,15696,40352
60,0.0,1,23000,43784
60,0.0,2,20832,48040
60,0.0,3,19752,38728
60,0.0,4,24208,47936
60,0.0,5,13744,44768
61,0.0,1,22400,42736
61,0.0,2,28696,49912
61,0.0,3,22200,49512
61,0.0,4,23120,50008
61,0.0,5,17576,45568
62,0.0,1,18464,47704
62,0.0,2,17128,49472
62,0.0,3,17968,43440
62,0.0,4,20680,45504
62,0.0,5,22776,50672
63,0.0,1,29080,52048
63,0.0,2,30792,58488
63,0.0,3,29328,58792
63,0.0,4,18368,43624
63,0.0,5,22816,48504
64,0.0,1,19760,45680
64,0.0,2,16448,44696
64,0.0,3,18824,49984
64,0.0,4,23064,53744
64,0.0,5,26136,50392
65,0.0,1,32112,57536
65,0.0,2,25576,54448
65,0.0,3,15688,48608
65,0.0,4,19104,45440
65,0.0,5,23176,48960
66,0.0,1,19928,47704
66,0.0,2,24024,46920
66,0.0,3,25288,48696
66,0.0,4,26256,53608
66,0.0,5,29752,60400
67,0.0,1,23720,43824
67,0.0,2,30776,57688
67,0.0,3,27280,58136
67,0.0,4,22208,43552
67,0.0,5,29696,56072
68,0.0,1,21760,47296
68,0.0,2,25984,49200
68,0.0,3,25480,52752
68,0.0,4,26016,53552
68,0.0,5,21560,54472
69,0.0,1,24008,51448
69,0.0,2,17632,48536
69,0.0,3,30960,56432
69,0.0,4,31808,54704
69,0.0,5,20568,51800
70,0.0,1,21568,53240
70,0.0,2,21176,53080
70,0.0,3,22496,56144
70,0.0,4,28112,51360
70,0.0,5,24136,52472
71,0.0,1,30296,61896
71,0.0,2,16384,48128
71,0.0,3,28696,57376
71,0.0,4,28296,53872
71,0.0,5,26120,55032
72,0.0,1,22352,50544
72,0.0,2,24952,53688
72,0.0,3,23056,49768
72,0.0,4,28064,49152
72,0.0,5,21320,49672
73,0.0,1,23392,54192
73,0.0,2,24792,62168
73,0.0,3,21536,56224
73,0.0,4,26752,51936
73,0.0,5,32968,64936
74,0.0,1,22216,60240
74,0.0,2,23112,49720
74,0.0,3,32208,52040
74,0.0,4,36488,63264
74,0.0,5,22752,56032
75,0.0,1,29136,59888
75,0.0,2,24016,60192
75,0.0,3,22768,52632
75,0.0,4,39104,67744
75,0.0,5,30072,69408
76,0.0,1,24136,46504
76,0.0,2,20232,51608
76,0.0,3,28928,57736
76,0.0,4,28344,56920
76,0.0,5,26472,52152
77,0.0,1,21784,50984
77,0.0,2,31392,58240
77,0.0,3,27120,57000
77,0.0,4,31848,68688
77,0.0,5,24056,55616
78,0.0,1,25824,58208
78,0.0,2,36536,62304
78,0.0,3,26912,59584
78,0.0,4,25536,58160
78,0.0,5,31528,63712
79,0.0,1,29032,58288
79,0.0,2,26512,59792
79,0.0,3,27560,63128
79,0.0,4,23432,48832
79,0.0,5,30656,56360
80,0.0,1,31480,62520
80,0.0,2,29776,57320
80,0.0,3,25160,55752
80,0.0,4,37936,68024
80,0.0,5,27632,55832
81,0.0,1,32488,64112
81,0.0,2,37272,62856
81,0.0,3,30336,58848
81,0.0,4,25688,64168
81,0.0,5,26552,60624
82,0.0,1,31392,63880
82,0.0,2,31080,59856
82,0.0,3,24296,58888
82,0.0,4,26080,63200
82,0.0,5,27336,59160
83,0.0,1,24880,59328
83,0.0,2,37600,64048
83,0.0,3,35536,70856
83,0.0,4,31040,62808
83,0.0,5,24592,57248
84,0.0,1,30976,60104
84,0.0,2,29968,55272
84,0.0,3,35464,65928
84,0.0,4,25376,63024
84,0.0,5,33488,65728
85,0.0,1,37792,67928
85,0.0,2,32560,60688
85,0.0,3,36624,69816
85,0.0,4,38544,67728
85,0.0,5,24192,56960
86,0.0,1,37256,66472
86,0.0,2,32240,62128
86,0.0,3,36096,56728
86,0.0,4,37520,67584
86,0.0,5,29600,67464
87,0.0,1,29312,64520
87,0.0,2,34984,64816
87,0.0,3,26952,62568
87,0.0,4,35072,76848
87,0.0,5,29304,61432
88,0.0,1,36880,72296
88,0.0,2,25584,60504
88,0.0,3,43976,77312
88,0.0,4,27760,60520
88,0.0,5,23072,61616
89,0.0,1,28632,55624
89,0.0,2,29640,66936
89,0.0,3,35680,65440
89,0.0,4,40968,69840
89,0.0,5,29744,62768
90,0.0,1,39176,70440
90,0.0,2,32968,67592
90,0.0,3,26120,67168
90,0.0,4,30896,64472
90,0.0,5,28872,64792
91,0.0,1,40360,74512
91,0.0,2,34896,71784
91,0.0,3,32104,69760
91,0.0,4,34376,65592
91,0.0,5,39768,76960
92,0.0,1,29712,62456
92,0.0,2,31696,61408
92,0.0,3,28368,68528
92,0.0,4,35752,64256
92,0.0,5,34000,67864
93,0.0,1,33776,68624
93,0.0,2,41592,73504
93,0.0,3,32984,69632
93,0.0,4,38688,65896
93,0.0,5,30432,68264
94,0.0,1,34704,69968
94,0.0,2,31552,68992
94,0.0,3,38040,75512
94,0.0,4,42656,74720
94,0.0,5,32328,64576
95,0.0,1,30680,68848
95,0.0,2,34440,64048
95,0.0,3,32416,69640
95,0.0,4,40272,80168
95,0.0,5,31936,70176
96,0.0,1,35960,78736
96,0.0,2,37024,84456
96,0.0,3,33648,70904
96,0.0,4,37184,67552
96,0.0,5,37488,67944
97,0.0,1,33720,78080
97,0.0,2,33032,66336
97,0.0,3,37416,69688
97,0.0,4,60704,85920
97,0.0,5,33656,60368
98,0.0,1,33056,70320
98,0.0,2,36128,75976
98,0.0,3,26656,69536
98,0.0,4,38528,68504
98,0.0,5,31072,69368
99,0.0,1,40072,84128
99,0.0,2,36992,67384
99,0.0,3,24304,63936
99,0.0,4,39280,84624
99,0.0,5,41376,80840
100,0.0,1,35464,69368
100,0.0,2,25808,67240
100,0.0,3,37328,77184
100,0.0,4,38856,82200
100,0.0,5,33480,76440
1,0.1,1,2056,88
1,0.1,2,2056,88
1,0.1,3,2056,88
1,0.1,4,2056,88
1,0.1,5,2056,88
2,0.1,1,2248,848
2,0.1,2,2104,680
2,0.1,3,2080,464
2,0.1,4,2080,2152
2,0.1,5,3696,2480
3,0.1,1,2624,1600
3,0.1,2,2104,808
3,0.1,3,2344,2184
3,0.1,4,2472,1424
3,0.1,5,2312,2616
4,0.1,1,3344,4528
4,0.1,2,2720,3264
4,0.1,3,2128,4512
4,0.1,4,2704,4136
4,0.1,5,2592,3136
5,0.1,1,2528,2800
5,0.1,2,2360,3568
5,0.1,3,4112,4640
5,0.1,4,3264,5328
5,0.1,5,2528,2712
6,0.1,1,3120,5808
6,0.1,2,3840,8328
6,0.1,3,4048,4824
6,0.1,4,2528,3664
6,0.1,5,2416,5176
7,0.1,1,3168,4672
7,0.1,2,7720,7712
7,0.1,3,3200,6640
7,0.1,4,4208,6400
7,0.1,5,3824,5912
8,0.1,1,2272,5360
8,0.1,2,2600,4424
8,0.1,3,4792,5976
8,0.1,4,5360,6520
8,0.1,5,4704,7760
9,0.1,1,6152,6704
9,0.1,2,3512,4536
9,0.1,3,6480,7584
9,0.1,4,5816,7400
9,0.1,5,5760,11240
10,0.1,1,4392,5864
10,0.1,2,4864,9424
10,0.1,3,5656,7616
10,0.1,4,4712,10240
10,0.1,5,8544,10376
11,0.1,1,4792,11752
11,0.1,2,7832,11048
11,0.1,3,5608,9360
11,0.1,4,4352,8400
11,0.1,5,2488,7880
12,0.1,1,5024,7288
12,0.1,2,9472,10024
12,0.1,3,4872,8136
12,0.1,4,7080,13000
12,0.1,5,5272,8992
13,0.1,1,4288,9776
13,0.1,2,5624,9752
13,0.1,3,6160,10776
13,0.1,4,3776,6704
13,0.1,5,7504,10312
14,0.1,1,8704,13456
14,0.1,2,4088,7664
14,0.1,3,3936,9048
14,0.1,4,4176,9232
14,0.1,5,7216,10736
15,0.1,1,4728,11224
15,0.1,2,6920,9360
15,0.1,3,5136,9944
15,0.1,4,4008,7912
15,0.1,5,6472,11352
16,0.1,1,5352,9608
16,0.1,2,4840,9096
16,0.1,3,8984,13680
16,0.1,4,4328,11616
16,0.1,5,5616,11536
17,0.1,1,3112,11168
17,0.1,2,8512,13448
17,0.1,3,8304,14968
17,0.1,4,5104,11520
17,0.1,5,7800,15072
18,0.1,1,7464,16016
18,0.1,2,8456,15264
18,0.1,3,5016,12232
18,0.1,4,4864,15264
18,0.1,5,10680,17304
19,0.1,1,8512,20448
19,0.1,2,6528,19016
19,0.1,3,12128,17032
19,0.1,4,10616,16464
19,0.1,5,6360,14480
20,0.1,1,8488,14440
20,0.1,2,7688,18376
20,0.1,3,5632,14736
20,0.1,4,9128,16848
20,0.1,5,11688,16672
21,0.1,1,7992,14840
21,0.1,2,8784,13712
21,0.1,3,7152,16264
21,0.1,4,10120,17464
21,0.1,5,7600,16360
22,0.1,1,5888,12592
22,0.1,2,11304,19752
22,0.1,3,10144,16424
22,0.1,4,8400,19672
22,0.1,5,9416,17240
23,0.1,1,5696,13400
23,0.1,2,7392,16208
23,0.1,3,10312,16888
23,0.1,4,9392,14000
23,0.1,5,9752,22624
24,0.1,1,7608,20112
24,0.1,2,6872,16800
24,0.1,3,12504,21176
24,0.1,4,6600,13152
24,0.1,5,5040,15968
25,0.1,1,6288,17448
25,0.1,2,9928,20680
25,0.1,3,11104,21896
25,0.1,4,8600,19032
25,0.1,5,8432,22640
26,0.1,1,11264,23536
26,0.1,2,8216,17776
26,0.1,3,10808,17256
26,0.1,4,6264,17496
26,0.1,5,6184,17784
27,0.1,1,9704,21720
27,0.1,2,8536,17216
27,0.1,3,11536,21696
27,0.1,4,13864,24376
27,0.1,5,12736,24488
28,0.1,1,10992,18680
28,0.1,2,7384,17304
28,0.1,3,9496,20192
28,0.1,4,9824,22408
28,0.1,5,6600,17976
29,0.1,1,10368,20952
29,0.1,2,8352,19512
29,0.1,3,13648,21144
29,0.1,4,8688,19376
29,0.1,5,8808,22088
30,0.1,1,8152,20136
30,0.1,2,9488,22064
30,0.1,3,6696,17528
30,0.1,4,11400,21272
30,0.1,5,9152,23024
31,0.1,1,10840,21200
31,0.1,2,8216,19496
31,0.1,3,11280,21824
31,0.1,4,8240,21704
31,0.1,5,7544,18376
32,0.1,1,16016,28952
32,0.1,2,10904,24824
32,0.1,3,16680,27800
32,0.1,4,11464,22864
32,0.1,5,9608,25936
33,0.1,1,11168,23464
33,0.1,2,8312,19112
33,0.1,3,14224,25112
33,0.1,4,11800,24320
33,0.1,5,9904,20976
34,0.1,1,19472,29968
34,0.1,2,16152,31704
34,0.1,3,17136,28200
34,0.1,4,9656,21408
34,0.1,5,13728,25392
35,0.1,1,19072,31824
35,0.1,2,9856,23000
35,0.1,3,16800,30776
35,0.1,4,13128,31592
35,0.1,5,11344,25056
36,0.1,1,16112,31560
36,0.1,2,15080,32912
36,0.1,3,13488,26064
36,0.1,4,17256,30064
36,0.1,5,8272,25696
37,0.1,1,15000,31480
37,0.1,2,12336,24160
37,0.1,3,10992,26456
37,0.1,4,16288,33864
37,0.1,5,11200,21456
38,0.1,1,12880,25496
38,0.1,2,10824,27832
38,0.1,3,12424,30416
38,0.1,4,18176,29912
38,0.1,5,18424,33064
39,0.1,1,8472,30392
39,0.1,2,16344,30696
39,0.1,3,14792,26664
39,0.1,4,14224,27992
39,0.1,5,8848,28016
40,0.1,1,17424,31672
40,0.1,2,16752,34472
40,0.1,3,14320,32272
40,0.1,4,12752,28160
40,0.1,5,20472,36968
41,0.1,1,15472,28992
41,0.1,2,16448,30328
41,0.1,3,10168,28480
41,0.1,4,20504,40584
41,0.1,5,13616,29208
42,0.1,1,10016,24424
42,0.1,2,13512,32312
42,0.1,3,15008,32832
42,0.1,4,19208,29712
42,0.1,5,13136,29312
43,0.1,1,15568,34256
43,0.1,2,13888,31240
43,0.1,3,9536,31496
43,0.1,4,9944,27144
43,0.1,5,12664,30912
44,0.1,1,15656,33528
44,0.1,2,17672,34784
44,0.1,3,20144,39616
44,0.1,4,12392,28504
44,0.1,5,22848,38640
45,0.1,1,13960,26408
45,0.1,2,24728,40168
45,0.1,3,13976,33328
45,0.1,4,11960,33936
45,0.1,5,13384,29840
46,0.1,1,15224,33136
46,0.1,2,15016,33440
46,0.1,3,11160,30344
46,0.1,4,19416,38032
46,0.1,5,17008,36976
47,0.1,1,22136,43264
47,0.1,2,16032,41752
47,0.1,3,17528,36864
47,0.1,4,18992,37784
47,0.1,5,19000,34760
48,0.1,1,13968,34640
48,0.1,2,15152,32768
48,0.1,3,21200,38648
48,0.1,4,10232,32240
48,0.1,5,14944,33592
49,0.1,1,11528,31672
49,0.1,2,13528,36864
49,0.1,3,14096,33480
49,0.1,4,18224,35656
49,0.1,5,22624,40512
50,0.1,1,15352,37752
50,0.1,2,16912,37992
50,0.1,3,20400,45040
50,0.1,4,14720,35632
50,0.1,5,21872,37504
51,0.1,1,23648,37696
51,0.1,2,15824,32944
51,0.1,3,21256,38048
51,0.1,4,14128,38464
51,0.1,5,15456,44944
52,0.1,1,15136,32976
52,0.1,2,17352,38624
52,0.1,3,20096,41008
52,0.1,4,18680,39312
52,0.1,5,22408,42640
53,0.1,1,23792,46520
53,0.1,2,17992,39512
53,0.1,3,13776,39520
53,0.1,4,18736,39528
53,0.1,5,15560,39856
54,0.1,1,28992,49232
54,0.1,2,18344,34888
54,0.1,3,15408,41800
54,0.1,4,20680,47976
54,0.1,5,23400,44296
55,0.1,1,14576,35120
55,0.1,2,22296,49224
55,0.1,3,29192,47064
55,0.1,4,19912,39752
55,0.1,5,19112,40408
56,0.1,1,16464,36880
56,0.1,2,23312,45440
56,0.1,3,32256,49216
56,0.1,4,15712,38688
56,0.1,5,14736,39512
57,0.1,1,14576,39504
57,0.1,2,18024,44032
57,0.1,3,18168,40040
57,0.1,4,22672,46688
57,0.1,5,15832,45576
58,0.1,1,16512,38664
58,0.1,2,14592,36416
58,0.1,3,24040,50776
58,0.1,4,24576,45944
58,0.1,5,20904,37432
59,0.1,1,20992,49432
59,0.1,2,18288,39584
59,0.1,3,21264,45888
59,0.1,4,18312,40720
59,0.1,5,17144,37624
60,0.1,1,10176,38736
60,0.1,2,19432,42408
60,0.1,3,26808,50664
60,0.1,4,16208,42048
60,0.1,5,22712,50760
61,0.1,1,21752,41488
61,0.1,2,18144,41808
61,0.1,3,20352,41512
61,0.1,4,15256,40944
61,0.1,5,18440,44912
62,0.1,1,23448,50024
62,0.1,2,24416,52608
62,0.1,3,30848,51352
62,0.1,4,26768,48280
62,0.1,5,24160,47072
63,0.1,1,22336,44016
63,0.1,2,21664,44768
63,0.1,3,18752,54664
63,0.1,4,19264,50352
63,0.1,5,20752,46432
64,0.1,1,27040,54568
64,0.1,2,21848,47280
64,0.1,3,20896,43304
64,0.1,4,22608,45632
64,0.1,5,23448,46352
65,0.1,1,27816,50224
65,0.1,2,17144,43760
65,0.1,3,25656,56808
65,0.1,4,27456,46288
65,0.1,5,22688,45704
66,0.1,1,29568,51520
66,0.1,2,23936,53864
66,0.1,3,24624,49256
66,0.1,4,17168,49688
66,0.1,5,22072,47880
67,0.1,1,26264,54656
67,0.1,2,18680,50864
67,0.1,3,25168,46392
67,0.1,4,26448,52032
67,0.1,5,19144,50944
68,0.1,1,17184,47904
68,0.1,2,30424,59560
68,0.1,3,25848,57248
68,0.1,4,20192,49032
68,0.1,5,22464,52760
69,0.1,1,22648,47824
69,0.1,2,29200,56712
69,0.1,3,29320,57288
69,0.1,4,24680,51696
69,0.1,5,21704,52400
70,0.1,1,17760,47072
70,0.1,2,21256,48872
70,0.1,3,24800,48432
70,0.1,4,23392,46488
70,0.1,5,21888,51984
71,0.1,1,25408,53472
71,0.1,2,28984,50432
71,0.1,3,26912,53016
71,0.1,4,23880,50440
71,0.1,5,26104,49888
72,0.1,1,15008,52528
72,0.1,2,20976,51784
72,0.1,3,25600,49224
72,0.1,4,21408,46544
72,0.1,5,20320,48584
73,0.1,1,19592,55232
73,0.1,2,26216,50080
73,0.1,3,28152,58072
73,0.1,4,22544,54976
73,0.1,5,21968,61216
74,0.1,1,27112,62024
74,0.1,2,29128,62056
74,0.1,3,27208,58808
74,0.1,4,30976,69496
74,0.1,5,22912,55584
75,0.1,1,25808,58872
75,0.1,2,28904,57512
75,0.1,3,31928,57816
75,0.1,4,31800,58456
75,0.1,5,37424,55568
76,0.1,1,31736,55952
76,0.1,2,31384,66064
76,0.1,3,24448,57880
76,0.1,4,20736,59488
76,0.1,5,28928,59656
77,0.1,1,39128,71448
77,0.1,2,25096,59032
77,0.1,3,40216,70072
77,0.1,4,32296,61928
77,0.1,5,38288,58824
78,0.1,1,32800,69528
78,0.1,2,24216,52784
78,0.1,3,18256,43008
78,0.1,4,20448,49928
78,0.1,5,34080,52640
79,0.1,1,31464,62224
79,0.1,2,30776,60272
79,0.1,3,28320,57888
79,0.1,4,26704,57152
79,0.1,5,25080,52728
80,0.1,1,27776,62856
80,0.1,2,32144,65592
80,0.1,3,23232,57216
80,0.1,4,18048,47120
80,0.1,5,29368,56232
81,0.1,1,29592,64720
81,0.1,2,27032,59112
81,0.1,3,27200,58904
81,0.1,4,32648,64952
81,0.1,5,23824,61872
82,0.1,1,29088,62896
82,0.1,2,25696,62056
82,0.1,3,24192,55832
82,0.1,4,28704,61016
82,0.1,5,29152,57568
83,0.1,1,28792,67048
83,0.1,2,24464,56200
83,0.1,3,30760,61328
83,0.1,4,33272,70136
83,0.1,5,23392,65592
84,0.1,1,25168,62448
84,0.1,2,26808,60184
84,0.1,3,31176,60848
84,0.1,4,29584,59392
84,0.1,5,30872,57808
85,0.1,1,23384,61232
85,0.1,2,30584,60984
85,0.1,3,26504,53024
85,0.1,4,28536,68056
85,0.1,5,27952,69048
86,0.1,1,35624,75936
86,0.1,2,40008,78968
86,0.1,3,28064,60680
86,0.1,4,34240,57024
86,0.1,5,25328,67016
87,0.1,1,30712,71352
87,0.1,2,35928,66072
87,0.1,3,33064,59136
87,0.1,4,31736,68848
87,0.1,5,28328,64320
88,0.1,1,30032,60896
88,0.1,2,24824,61576
88,0.1,3,28472,64272
88,0.1,4,40952,77192
88,0.1,5,22184,55128
89,0.1,1,31896,67952
89,0.1,2,30344,62176
89,0.1,3,29880,66072
89,0.1,4,37848,70400
89,0.1,5,33592,62216
90,0.1,1,40584,70448
90,0.1,2,36264,71704
90,0.1,3,23008,65080
90,0.1,4,33928,67832
90,0.1,5,30304,60000
91,0.1,1,30088,68152
91,0.1,2,35784,72608
91,0.1,3,34040,78072
91,0.1,4,40736,74728
91,0.1,5,27800,67352
92,0.1,1,48288,84720
92,0.1,2,25064,61872
92,0.1,3,33224,61664
92,0.1,4,33968,68608
92,0.1,5,29640,61952
93,0.1,1,39992,72472
93,0.1,2,35440,69496
93,0.1,3,48152,76040
93,0.1,4,29240,71760
93,0.1,5,29560,67240
94,0.1,1,37456,64456
94,0.1,2,33272,64968
94,0.1,3,20176,54056
94,0.1,4,37064,76208
94,0.1,5,36192,75680
95,0.1,1,39048,67736
95,0.1,2,32184,65560
95,0.1,3,38104,67088
95,0.1,4,36688,67536
95,0.1,5,30472,64096
96,0.1,1,29464,69688
96,0.1,2,26120,72232
96,0.1,3,35600,64856
96,0.1,4,31544,75248
96,0.1,5,29328,63848
97,0.1,1,39920,74920
97,0.1,2,35832,72224
97,0.1,3,39424,74152
97,0.1,4,29432,67728
97,0.1,5,38128,72376
98,0.1,1,37248,71552
98,0.1,2,35056,82456
98,0.1,3,32240,65416
98,0.1,4,36080,70928
98,0.1,5,26904,66528
99,0.1,1,39560,79064
99,0.1,2,38152,78840
99,0.1,3,29680,69520
99,0.1,4,28200,68608
99,0.1,5,40920,72832
100,0.1,1,34568,83736
100,0.1,2,43800,78640
100,0.1,3,29936,67032
