N,P,X,Cmap,Parents,Children
32,0.0,3,8936,25168,25928
32,0.0,4,8816,17896,18656
32,0.0,5,14008,24840,25600
33,0.0,1,11080,17552,18336
33,0.0,2,8880,16304,17088
33,0.0,3,13832,23136,23920
33,0.0,4,18240,28400,29184
33,0.0,5,7728,17704,18488
34,0.0,1,15920,25888,26720
34,0.0,2,14256,24080,24888
34,0.0,3,9368,26360,27168
34,0.0,4,13176,22304,23112
34,0.0,5,14240,23312,24120
35,0.0,1,13720,26808,27640
35,0.0,2,7976,23360,24192
35,0.0,3,17432,26864,27696
35,0.0,4,11984,24280,25112
35,0.0,5,11296,24544,25376
36,0.0,1,13848,23152,24008
36,0.0,2,10216,20432,21288
36,0.0,3,16912,27920,28776
36,0.0,4,14648,27792,28648
36,0.0,5,10808,25792,26648
37,0.0,1,13040,24472,25352
37,0.0,2,13152,22528,23408
37,0.0,3,12920,28112,28992
37,0.0,4,15352,24952,25832
37,0.0,5,15360,29072,29952
38,0.0,1,13152,27624,28552
38,0.0,2,9176,23752,24656
38,0.0,3,14976,29552,30456
38,0.0,4,13248,26280,27184
38,0.0,5,12696,23096,24000
39,0.0,1,14432,25448,26376
39,0.0,2,13408,28120,29048
39,0.0,3,16912,34176,35104
39,0.0,4,19608,32656,33584
39,0.0,5,17072,33784,34712
40,0.0,1,12752,32440,33392
40,0.0,2,17256,29880,30832
40,0.0,3,13760,32032,32984
40,0.0,4,16336,28824,29776
40,0.0,5,13416,26640,27616
41,0.0,1,12960,27488,28464
41,0.0,2,15136,30968,31992
41,0.0,3,16704,25920,26896
41,0.0,4,18696,29632,30608
41,0.0,5,19744,31224,32200
42,0.0,1,18032,26592,27592
42,0.0,2,15872,32392,33392
42,0.0,3,16160,33168,34168
42,0.0,4,17608,30960,31960
42,0.0,5,16288,30776,31776
43,0.0,1,10192,24016,25040
43,0.0,2,12152,26648,27672
43,0.0,3,14600,26600,27624
43,0.0,4,13152,27800,28824
43,0.0,5,12912,25736,26760
44,0.0,1,15768,29296,30344
44,0.0,2,15080,31664,32712
44,0.0,3,16656,32856,33904
44,0.0,4,15248,29944,30992
44,0.0,5,14576,27336,28384
45,0.0,1,14000,31960,33032
45,0.0,2,14880,30080,31152
45,0.0,3,19296,34736,35808
45,0.0,4,18696,31552,32624
45,0.0,5,13536,30400,31472
46,0.0,1,15768,32928,34024
46,0.0,2,11784,29592,30688
46,0.0,3,16224,32528,33624
46,0.0,4,13328,31048,32144
46,0.0,5,17632,35232,36328
47,0.0,1,15064,37584,38704
47,0.0,2,8920,30152,31272
47,0.0,3,14424,30384,31528
47,0.0,4,22168,37120,38240
47,0.0,5,17168,33888,35008
48,0.0,1,20600,28912,30056
48,0.0,2,16912,30248,31392
48,0.0,3,17248,30832,31976
48,0.0,4,13240,32856,34000
48,0.0,5,17376,28016,29160
49,0.0,1,17936,33672,34840
49,0.0,2,22232,32560,33752
49,0.0,3,19560,38464,39632
49,0.0,4,12680,31344,32512
49,0.0,5,12776,32952,34120
50,0.0,1,15056,36080,37272
50,0.0,2,14352,41712,42904
50,0.0,3,18888,39352,40568
50,0.0,4,13936,39160,40352
50,0.0,5,21344,36040,37232
51,0.0,1,13760,32888,34104
51,0.0,2,21872,34368,35584
51,0.0,3,13968,37912,39128
51,0.0,4,22944,37600,38816
51,0.0,5,12976,37080,38296
52,0.0,1,15016,39856,41096
52,0.0,2,16760,32280,33520
52,0.0,3,19864,38328,39568
52,0.0,4,19016,32176,33416
52,0.0,5,20944,41096,42336
53,0.0,1,14504,32456,33720
53,0.0,2,14384,29432,30696
53,0.0,3,19544,38872,40136
53,0.0,4,17056,34320,35584
53,0.0,5,16016,37600,38864
54,0.0,1,18936,42360,43648
54,0.0,2,21592,37208,38496
54,0.0,3,18792,38496,39784
54,0.0,4,22248,44200,45488
54,0.0,5,20544,37552,38840
55,0.0,1,14856,34056,35368
55,0.0,2,17792,39056,40368
55,0.0,3,11432,31096,32408
55,0.0,4,20136,39416,40752
55,0.0,5,16320,36312,37624
56,0.0,1,18040,35496,36832
56,0.0,2,26064,46944,48280
56,0.0,3,13040,27704,29040
56,0.0,4,25728,44928,46264
56,0.0,5,19888,35032,36392
57,0.0,1,20672,39160,40520
57,0.0,2,22824,40064,41448
57,0.0,3,17984,41152,42512
57,0.0,4,17232,34672,36032
57,0.0,5,30480,40424,41784
58,0.0,1,27760,41784,43168
58,0.0,2,16720,36184,37568
58,0.0,3,20568,36584,37968
58,0.0,4,21048,44760,46144
58,0.0,5,25408,41536,42920
59,0.0,1,18136,34464,35872
59,0.0,2,17784,43472,44880
59,0.0,3,18272,39264,40672
59,0.0,4,24008,38832,40240
59,0.0,5,24520,41808,43216
60,0.0,1,21120,41064,42496
60,0.0,2,19576,37144,38576
60,0.0,3,18320,39120,40552
60,0.0,4,22968,41192,42624
60,0.0,5,22432,36504,37936
61,0.0,1,19856,47536,48992
61,0.0,2,27040,42384,43840
61,0.0,3,17536,39520,40976
61,0.0,4,29168,47688,49144
61,0.0,5,24040,47136,48592
62,0.0,1,19464,39856,41336
62,0.0,2,17952,41336,42816
62,0.0,3,25592,43768,45248
62,0.0,4,22568,44280,45760
62,0.0,5,16720,45904,47384
63,0.0,1,19728,38272,39776
63,0.0,2,22920,41224,42728
63,0.0,3,22320,43000,44504
63,0.0,4,18736,42216,43744
63,0.0,5,16160,42384,43888
64,0.0,1,22800,48096,49624
64,0.0,2,28120,47712,49240
64,0.0,3,31952,53440,54968
64,0.0,4,24688,39264,40792
64,0.0,5,20376,42880,44408
65,0.0,1,21024,39000,40552
65,0.0,2,19832,44816,46368
65,0.0,3,21040,42816,44368
65,0.0,4,22848,45768,47320
65,0.0,5,19592,43656,45208
66,0.0,1,26224,42552,44128
66,0.0,2,21608,45456,47032
66,0.0,3,18256,48024,49600
66,0.0,4,25760,45040,46616
66,0.0,5,18384,49000,50576
67,0.0,1,25272,54888,56488
67,0.0,2,24336,43120,44720
67,0.0,3,24048,54768,56368
67,0.0,4,23152,45552,47152
67,0.0,5,26048,53456,55056
68,0.0,1,24760,44432,46056
68,0.0,2,24672,41560,43184
68,0.0,3,29032,49072,50696
68,0.0,4,16344,41936,43560
68,0.0,5,23672,45656,47280
69,0.0,1,31168,45848,47496
69,0.0,2,23272,45736,47408
69,0.0,3,33616,52936,54584
69,0.0,4,23952,51832,53480
69,0.0,5,29296,50256,51904
70,0.0,1,30128,54240,55912
70,0.0,2,22384,44384,46056
70,0.0,3,23768,42280,43952
70,0.0,4,28112,49728,51424
70,0.0,5,25720,43200,44872
71,0.0,1,21376,47296,48992
71,0.0,2,26704,50000,51696
71,0.0,3,32392,55848,57544
71,0.0,4,27520,52256,53952
71,0.0,5,24776,47496,49192
72,0.0,1,35456,55752,57472
72,0.0,2,30208,54968,56688
72,0.0,3,26192,49672,51392
72,0.0,4,23912,45256,46976
72,0.0,5,27744,52784,54504
73,0.0,1,30792,54416,56160
73,0.0,2,35488,50432,52176
73,0.0,3,22328,46616,48360
73,0.0,4,19040,40712,42480
73,0.0,5,27128,48176,49920
74,0.0,1,29816,59448,61216
74,0.0,2,34184,48520,50288
74,0.0,3,27048,52496,54264
74,0.0,4,32896,49632,51400
74,0.0,5,31320,61088,62856
75,0.0,1,22568,51592,53384
75,0.0,2,31928,57640,59432
75,0.0,3,34624,57584,59376
75,0.0,4,29288,61056,62848
75,0.0,5,35456,62672,64464
76,0.0,1,25440,46512,48328
76,0.0,2,26096,51136,52952
76,0.0,3,33504,57320,59136
76,0.0,4,24640,50640,52480
76,0.0,5,41680,63736,65552
77,0.0,1,27560,52784,54624
77,0.0,2,28576,53016,54856
77,0.0,3,31240,59136,60976
77,0.0,4,27576,59096,60936
77,0.0,5,30624,53264,55104
78,0.0,1,21016,50320,52184
78,0.0,2,30040,51056,52920
78,0.0,3,18088,47992,49856
78,0.0,4,30944,61688,63552
78,0.0,5,33832,58768,60632
79,0.0,1,32904,64024,65912
79,0.0,2,28976,52032,53920
79,0.0,3,28648,48648,50536
79,0.0,4,27248,49768,51656
79,0.0,5,23752,50944,52832
80,0.0,1,26920,46872,48784
80,0.0,2,19720,41360,43272
80,0.0,3,32960,57056,58968
80,0.0,4,19560,42792,44704
80,0.0,5,23848,52128,54040
81,0.0,1,26816,58336,60272
81,0.0,2,31096,63360,65296
81,0.0,3,26904,51912,53848
81,0.0,4,28216,58296,60232
81,0.0,5,28440,55096,57032
82,0.0,1,32440,61464,63424
82,0.0,2,31432,58136,60096
82,0.0,3,30672,61208,63192
82,0.0,4,31560,60160,62120
82,0.0,5,30536,53984,55944
83,0.0,1,26264,54024,56008
83,0.0,2,27336,51408,53392
83,0.0,3,30112,59968,61952
83,0.0,4,33696,51312,53296
83,0.0,5,33752,61472,63456
84,0.0,1,34400,59448,61456
84,0.0,2,29936,57952,59960
84,0.0,3,34640,59640,61648
84,0.0,4,28728,58600,60608
84,0.0,5,26792,53656,55664
85,0.0,1,26792,57688,59744
85,0.0,2,31296,58024,60056
85,0.0,3,26920,52792,54824
85,0.0,4,36400,57528,59560
85,0.0,5,29840,56624,58656
86,0.0,1,37872,66720,68800
86,0.0,2,30832,57344,59400
86,0.0,3,31344,54312,56368
86,0.0,4,26256,57072,59128
86,0.0,5,34992,57864,59920
87,0.0,1,34200,52928,55008
87,0.0,2,30792,53960,56040
87,0.0,3,32736,61824,63904
87,0.0,4,27888,56672,58752
87,0.0,5,27688,59992,62072
88,0.0,1,35840,63832,65936
88,0.0,2,25184,58440,60544
88,0.0,3,26536,61368,63472
88,0.0,4,38216,59448,61552
88,0.0,5,21992,53328,55432
89,0.0,1,27496,55176,57304
89,0.0,2,28600,67256,69384
89,0.0,3,28184,58456,60584
89,0.0,4,28328,60976,63104
89,0.0,5,35616,68928,71056
90,0.0,1,29600,67344,69520
90,0.0,2,38368,61400,63552
90,0.0,3,35728,69064,71216
90,0.0,4,34904,64112,66264
90,0.0,5,39168,68992,71144
91,0.0,1,31424,57000,59176
91,0.0,2,32320,59712,61888
91,0.0,3,25768,52632,54808
91,0.0,4,24800,59272,61448
91,0.0,5,33240,70656,72832
92,0.0,1,41216,70192,72416
92,0.0,2,27512,57472,59672
92,0.0,3,35176,66256,68456
92,0.0,4,24136,54104,56304
92,0.0,5,33112,59104,61304
93,0.0,1,41064,71216,73464
93,0.0,2,42120,78416,80640
93,0.0,3,35920,58528,60776
93,0.0,4,36832,60416,62640
93,0.0,5,34584,62840,65064
94,0.0,1,39832,66984,69232
94,0.0,2,33448,58456,60704
94,0.0,3,24904,59960,62208
94,0.0,4,42536,74216,76464
94,0.0,5,34248,67032,69280
95,0.0,1,36744,62744,65016
95,0.0,2,44864,71208,73480
95,0.0,3,32536,71544,73816
95,0.0,4,31520,63960,66232
95,0.0,5,32136,63264,65536
96,0.0,1,41816,69216,71512
96,0.0,2,39568,68080,70400
96,0.0,3,33304,59504,61800
96,0.0,4,34056,61320,63616
96,0.0,5,43992,66880,69176
97,0.0,1,34400,67736,70056
97,0.0,2,38888,73192,75512
97,0.0,3,34256,67472,69792
97,0.0,4,39008,75328,77648
97,0.0,5,47176,68904,71224
98,0.0,1,42248,68488,70832
98,0.0,2,30288,67728,70096
98,0.0,3,34400,63536,65904
98,0.0,4,32760,67912,70280
98,0.0,5,35984,77344,79688
99,0.0,1,33784,67848,70216
99,0.0,2,37552,63656,66024
99,0.0,3,30288,68192,70560
99,0.0,4,45224,72616,74984
99,0.0,5,44832,72208,74576
100,0.0,1,36552,69040,71432
100,0.0,2,45856,69936,72328
100,0.0,3,43624,64848,67240
100,0.0,4,38616,67568,69960
100,0.0,5,42176,78312,80704
1,0.1,1,2248,16,16
1,0.1,2,2248,16,16
1,0.1,3,2248,16,16
1,0.1,4,2248,16,16
1,0.1,5,2248,16,16
2,0.1,1,2480,976,1000
2,0.1,2,4200,2408,2432
2,0.1,3,4248,2416,2456
2,0.1,4,2624,728,752
2,0.1,5,2296,456,480
3,0.1,1,2912,2568,2616
3,0.1,2,3408,2184,2232
3,0.1,3,3104,1520,1568
3,0.1,4,2320,680,728
3,0.1,5,3480,2640,2688
4,0.1,1,2528,3320,3392
4,0.1,2,2960,2592,2664
4,0.1,3,3784,3376,3464
4,0.1,4,2720,3848,3936
4,0.1,5,4136,3784,3872
5,0.1,1,2392,2360,2456
5,0.1,2,5064,5104,5200
5,0.1,3,3216,3440,3552
5,0.1,4,2736,1944,2040
5,0.1,5,3504,2608,2704
6,0.1,1,6176,8192,8312
6,0.1,2,3504,4680,4816
6,0.1,3,3776,4752,4856
6,0.1,4,2944,3384,3520
6,0.1,5,3336,2600,2720
7,0.1,1,3752,3376,3520
7,0.1,2,2440,3280,3440
7,0.1,3,3424,4024,4184
7,0.1,4,4368,6008,6152
7,0.1,5,3864,4160,4304
8,0.1,1,2616,3768,3936
8,0.1,2,6000,6672,6856
8,0.1,3,4040,8768,8952
8,0.1,4,4856,6416,6584
8,0.1,5,3152,5200,5384
9,0.1,1,5312,8328,8536
9,0.1,2,3416,4480,4672
9,0.1,3,4496,8408,8616
9,0.1,4,6544,10912,11120
9,0.1,5,3800,4712,4904
10,0.1,1,6512,8096,8328
10,0.1,2,4824,8328,8544
10,0.1,3,3784,6528,6760
10,0.1,4,4112,4816,5072
10,0.1,5,4536,6560,6792
11,0.1,1,4656,7480,7736
11,0.1,2,3272,6696,6952
11,0.1,3,4992,6384,6640
11,0.1,4,5944,8792,9048
11,0.1,5,4408,6616,6872
12,0.1,1,3992,6536,6784
12,0.1,2,3776,8184,8448
12,0.1,3,8128,8960,9240
12,0.1,4,6976,11184,11464
12,0.1,5,7512,14016,14296
13,0.1,1,5816,8256,8560
13,0.1,2,5304,9160,9448
13,0.1,3,4304,10288,10592
13,0.1,4,4160,7272,7560
13,0.1,5,5560,9792,10096
14,0.1,1,4392,8544,8856
14,0.1,2,3728,5304,5616
14,0.1,3,6120,8264,8576
14,0.1,4,6968,13184,13512
14,0.1,5,11168,17136,17464
15,0.1,1,5696,11632,11984
15,0.1,2,3600,6472,6808
15,0.1,3,5728,7888,8224
15,0.1,4,4896,7336,7672
15,0.1,5,5528,9312,9648
16,0.1,1,8072,11632,11992
16,0.1,2,5720,14184,14560
16,0.1,3,12192,15560,15936
16,0.1,4,6376,10336,10712
16,0.1,5,3136,10032,10408
17,0.1,1,6240,12200,12600
17,0.1,2,10736,16352,16776
17,0.1,3,4008,11664,12064
17,0.1,4,8080,12648,13048
17,0.1,5,5672,10384,10768
18,0.1,1,7856,12584,13008
18,0.1,2,5160,12448,12872
18,0.1,3,5296,13568,13992
18,0.1,4,9096,11544,11952
18,0.1,5,7168,17256,17680
19,0.1,1,8584,20656,21104
19,0.1,2,4768,9040,9488
19,0.1,3,7456,13640,14088
19,0.1,4,7184,10384,10832
19,0.1,5,8688,12152,12600
20,0.1,1,12320,17760,18232
20,0.1,2,4976,17080,17552
20,0.1,3,7336,13432,13904
20,0.1,4,12176,18448,18920
20,0.1,5,7312,10592,11048
21,0.1,1,12120,18448,18944
21,0.1,2,7408,11432,11952
21,0.1,3,6224,15864,16360
21,0.1,4,8232,13408,13904
21,0.1,5,5552,13256,13752
22,0.1,1,8872,17256,17776
22,0.1,2,9056,15192,15712
22,0.1,3,8600,15576,16096
22,0.1,4,11456,18456,18976
22,0.1,5,11256,17696,18216
23,0.1,1,8896,13384,13912
23,0.1,2,7912,15416,15960
23,0.1,3,8296,15016,15560
23,0.1,4,10656,18840,19384
23,0.1,5,11048,15472,16016
24,0.1,1,10352,22568,23136
24,0.1,2,6552,16864,17432
24,0.1,3,7688,15296,15864
24,0.1,4,10352,15376,15944
24,0.1,5,7712,16400,16968
25,0.1,1,13264,20040,20632
25,0.1,2,11216,14864,15456
25,0.1,3,7616,20096,20688
25,0.1,4,16280,19648,20240
25,0.1,5,5384,12736,13328
26,0.1,1,12104,16304,16920
26,0.1,2,11440,19688,20304
26,0.1,3,9496,16104,16720
26,0.1,4,12192,17408,18024
26,0.1,5,8824,18072,18688
27,0.1,1,11272,19288,19928
27,0.1,2,8912,18032,18672
27,0.1,3,11264,18752,19392
27,0.1,4,10136,18384,19024
27,0.1,5,11176,22376,23016
28,0.1,1,12544,21944,22608
28,0.1,2,16224,21416,22080
28,0.1,3,9320,22144,22808
28,0.1,4,9232,20344,21008
28,0.1,5,12536,22432,23096
29,0.1,1,9096,17560,18248
29,0.1,2,10224,22880,23568
29,0.1,3,14296,25384,26072
29,0.1,4,9672,20368,21056
29,0.1,5,8296,16712,17400
30,0.1,1,13864,23872,24584
30,0.1,2,6056,17448,18160
30,0.1,3,8680,18880,19592
30,0.1,4,7976,16816,17512
30,0.1,5,11344,19608,20320
31,0.1,1,13336,21432,22168
31,0.1,2,8696,19288,20024
31,0.1,3,17832,25400,26136
31,0.1,4,8912,21720,22456
31,0.1,5,15856,24008,24744
32,0.1,1,9072,22800,23560
32,0.1,2,9016,19896,20656
32,0.1,3,12152,19560,20320
32,0.1,4,14208,25704,26464
32,0.1,5,12448,21024,21784
33,0.1,1,6016,18032,18816
33,0.1,2,11984,20984,21792
33,0.1,3,12512,21584,22368
33,0.1,4,14712,23528,24312
33,0.1,5,12216,23944,24728
34,0.1,1,11152,19088,19896
34,0.1,2,16984,28016,28848
34,0.1,3,10568,20784,21592
34,0.1,4,7928,22296,23104
34,0.1,5,15904,29576,30384
35,0.1,1,17016,29928,30760
35,0.1,2,9880,20952,21784
35,0.1,3,13600,21864,22696
35,0.1,4,14504,21872,22728
35,0.1,5,20152,25464,26296
36,0.1,1,14584,30296,31152
36,0.1,2,13624,25560,26416
36,0.1,3,12240,24352,25208
36,0.1,4,15640,27072,27928
36,0.1,5,7864,20992,21848
37,0.1,1,17008,31696,32576
37,0.1,2,17080,32272,33152
37,0.1,3,12696,25296,26176
37,0.1,4,13480,27824,28704
37,0.1,5,14416,27336,28216
38,0.1,1,9312,25936,26840
38,0.1,2,8208,24776,25680
38,0.1,3,11512,27432,28336
38,0.1,4,15704,32120,33024
38,0.1,5,9408,29848,30752
39,0.1,1,13104,29720,30648
39,0.1,2,9272,27008,27936
39,0.1,3,18296,29640,30568
39,0.1,4,14096,29456,30384
39,0.1,5,19400,30056,30984
40,0.1,1,16736,39368,40320
40,0.1,2,9936,22168,23120
40,0.1,3,12720,27952,28904
40,0.1,4,11152,27120,28072
40,0.1,5,11440,24136,25088
41,0.1,1,10824,23192,24168
41,0.1,2,17472,34296,35272
41,0.1,3,14136,38496,39472
41,0.1,4,19376,35440,36416
41,0.1,5,13384,33592,34568
42,0.1,1,9056,30496,31496
42,0.1,2,14864,27944,28944
42,0.1,3,18744,29520,30520
42,0.1,4,11184,23856,24856
42,0.1,5,11456,28264,29264
43,0.1,1,12480,21552,22560
43,0.1,2,14248,29352,30376
43,0.1,3,13536,27176,28200
43,0.1,4,15368,28104,29128
43,0.1,5,15520,31152,32176
44,0.1,1,13440,22936,23984
44,0.1,2,17880,30384,31432
44,0.1,3,15152,32760,33808
44,0.1,4,15568,36504,37552
44,0.1,5,12480,26792,27840
45,0.1,1,13272,31304,32376
45,0.1,2,25024,31696,32768
45,0.1,3,16648,30480,31552
45,0.1,4,18352,36352,37424
45,0.1,5,10864,30328,31400
46,0.1,1,22400,42456,43576
46,0.1,2,15600,33784,34880
46,0.1,3,17272,28400,29496
46,0.1,4,19088,36152,37248
46,0.1,5,14304,30872,31968
47,0.1,1,17296,36896,38016
47,0.1,2,18352,30504,31648
47,0.1,3,18784,32024,33144
47,0.1,4,24656,36312,37432
47,0.1,5,15304,26544,27664
48,0.1,1,19992,37384,38528
48,0.1,2,14360,28520,29664
48,0.1,3,14392,30408,31552
48,0.1,4,20424,36672,37816
48,0.1,5,14384,35416,36560
49,0.1,1,19944,35840,37008
49,0.1,2,13328,30616,31784
49,0.1,3,17440,35704,36872
49,0.1,4,17168,32104,33272
49,0.1,5,28808,40368,41536
50,0.1,1,18112,30008,31200
50,0.1,2,12784,30312,31504
50,0.1,3,15448,38504,39696
50,0.1,4,18952,31240,32432
50,0.1,5,19240,33984,35176
51,0.1,1,19184,36464,37680
51,0.1,2,20008,37736,38976
51,0.1,3,14592,28568,29784
51,0.1,4,16120,29632,30848
51,0.1,5,18320,38048,39264
52,0.1,1,20440,35064,36304
52,0.1,2,17640,30672,31912
52,0.1,3,20656,38112,39352
52,0.1,4,14344,35208,36448
52,0.1,5,16536,33384,34624
53,0.1,1,20816,32824,34088
53,0.1,2,12824,27928,29216
53,0.1,3,19168,33360,34624
53,0.1,4,17896,40288,41552
53,0.1,5,18960,36560,37824
54,0.1,1,19536,36048,37336
54,0.1,2,18096,34944,36232
54,0.1,3,27504,42280,43568
54,0.1,4,14000,37352,38640
54,0.1,5,20208,31168,32456
55,0.1,1,14960,35872,37184
55,0.1,2,20456,37072,38384
55,0.1,3,25712,41888,43200
55,0.1,4,10880,31688,33000
55,0.1,5,15232,41920,43232
56,0.1,1,27016,47072,48408
56,0.1,2,23064,38040,39376
56,0.1,3,16160,31232,32568
56,0.1,4,16680,35760,37096
56,0.1,5,16368,32504,33840
57,0.1,1,24656,45288,46672
57,0.1,2,18968,34848,36208
57,0.1,3,16480,34824,36184
57,0.1,4,17696,38800,40184
57,0.1,5,21424,39136,40496
58,0.1,1,19080,39072,40456
58,0.1,2,18360,43976,45360
58,0.1,3,15144,33544,34928
58,0.1,4,24024,42456,43840
58,0.1,5,22680,44432,45816
59,0.1,1,24272,37936,39344
59,0.1,2,12080,37528,38936
59,0.1,3,27448,48232,49640
59,0.1,4,20016,32064,33472
59,0.1,5,22160,40184,41592
60,0.1,1,17824,42440,43872
60,0.1,2,17816,39256,40688
60,0.1,3,20656,43480,44912
60,0.1,4,19944,39056,40488
60,0.1,5,25216,46568,48000
61,0.1,1,17072,44024,45480
61,0.1,2,25032,49016,50472
61,0.1,3,21048,47136,48592
61,0.1,4,20872,46728,48184
61,0.1,5,25440,35584,37040
62,0.1,1,19328,34296,35776
62,0.1,2,14952,37064,38544
62,0.1,3,21600,36752,38232
62,0.1,4,28760,51536,53016
62,0.1,5,18872,40560,42040
63,0.1,1,24584,44160,45664
63,0.1,2,25240,51776,53280
63,0.1,3,21736,45336,46840
63,0.1,4,26520,42296,43800
63,0.1,5,20120,38936,40464
64,0.1,1,20296,39792,41320
64,0.1,2,19880,41096,42624
64,0.1,3,26232,45504,47032
64,0.1,4,27736,46936,48464
64,0.1,5,16552,44696,46224
65,0.1,1,26488,50080,51632
65,0.1,2,16656,41448,43000
65,0.1,3,28016,50616,52168
