N,P,X,Cmap,ExecEnv
56,0.0,5,22024,38256
57,0.0,1,22752,42440
57,0.0,2,24976,43344
57,0.0,3,20088,44384
57,0.0,4,19456,37952
57,0.0,5,32800,43704
58,0.0,1,29880,45120
58,0.0,2,18888,39520
58,0.0,3,22784,39896
58,0.0,4,23168,48096
58,0.0,5,27720,44872
59,0.0,1,20368,37856
59,0.0,2,19952,46840
59,0.0,3,20504,42632
59,0.0,4,26280,42224
59,0.0,5,26648,45200
60,0.0,1,23392,44512
60,0.0,2,21856,40592
60,0.0,3,20544,42568
60,0.0,4,25240,44640
60,0.0,5,24752,39952
61,0.0,1,22144,51040
61,0.0,2,29280,45888
61,0.0,3,19824,43024
61,0.0,4,31512,51168
61,0.0,5,26256,50640
62,0.0,1,21768,43392
62,0.0,2,20328,44896
62,0.0,3,27824,47328
62,0.0,4,24800,47840
62,0.0,5,19096,49440
63,0.0,1,22144,41888
63,0.0,2,25336,44792
63,0.0,3,24664,46616
63,0.0,4,21128,45808
63,0.0,5,18576,45976
64,0.0,1,25256,51720
64,0.0,2,30512,51384
64,0.0,3,34144,57112
64,0.0,4,27192,42936
64,0.0,5,22768,46552
65,0.0,1,23424,42704
65,0.0,2,22264,48544
65,0.0,3,23488,46544
65,0.0,4,25344,49496
65,0.0,5,22000,47360
66,0.0,1,28584,46336
66,0.0,2,24096,49240
66,0.0,3,20768,51808
66,0.0,4,28232,48824
66,0.0,5,20920,52784
67,0.0,1,27712,58704
67,0.0,2,26888,46960
67,0.0,3,26608,58608
67,0.0,4,25736,49392
67,0.0,5,28552,57296
68,0.0,1,27280,48328
68,0.0,2,27248,45456
68,0.0,3,31600,52944
68,0.0,4,19008,45832
68,0.0,5,26216,49552
69,0.0,1,33656,49800
69,0.0,2,25928,49688
69,0.0,3,36392,56888
69,0.0,4,26520,55784
69,0.0,5,31864,54208
70,0.0,1,32800,58248
70,0.0,2,25056,48368
70,0.0,3,26400,46288
70,0.0,4,30720,53736
70,0.0,5,28216,47208
71,0.0,1,24096,51360
71,0.0,2,29280,54064
71,0.0,3,35136,59912
71,0.0,4,30256,56320
71,0.0,5,27344,51560
72,0.0,1,38232,59872
72,0.0,2,32912,59088
72,0.0,3,28968,53792
72,0.0,4,26688,49376
72,0.0,5,30592,56904
73,0.0,1,33544,58592
73,0.0,2,38304,54608
73,0.0,3,25120,50768
73,0.0,4,21760,44888
73,0.0,5,29896,52352
74,0.0,1,32552,63680
74,0.0,2,36832,52752
74,0.0,3,29904,56728
74,0.0,4,35744,53864
74,0.0,5,34104,65320
75,0.0,1,25424,55880
75,0.0,2,34776,61928
75,0.0,3,37496,61872
75,0.0,4,32136,65320
75,0.0,5,38328,66936
76,0.0,1,28208,50856
76,0.0,2,29080,55480
76,0.0,3,36344,61664
76,0.0,4,27456,54984
76,0.0,5,44448,68080
77,0.0,1,30416,57160
77,0.0,2,31456,57416
77,0.0,3,34144,63512
77,0.0,4,30440,63496
77,0.0,5,33528,57616
78,0.0,1,23992,54776
78,0.0,2,32920,55512
78,0.0,3,21032,52448
78,0.0,4,33864,66144
78,0.0,5,36760,63224
79,0.0,1,35936,68536
79,0.0,2,31960,56544
79,0.0,3,31680,53160
79,0.0,4,30312,54280
79,0.0,5,26712,55456
80,0.0,1,29872,51416
80,0.0,2,22728,45928
80,0.0,3,36008,61624
80,0.0,4,22704,47360
80,0.0,5,26904,56696
81,0.0,1,29832,62960
81,0.0,2,34120,67984
81,0.0,3,30016,56536
81,0.0,4,31264,62920
81,0.0,5,31576,59720
82,0.0,1,35552,66144
82,0.0,2,34608,62816
82,0.0,3,33752,65888
82,0.0,4,34640,64840
82,0.0,5,33592,58640
83,0.0,1,29440,58760
83,0.0,2,30504,56144
83,0.0,3,33160,64704
83,0.0,4,36824,56048
83,0.0,5,36824,66184
84,0.0,1,37416,64216
84,0.0,2,33144,62720
84,0.0,3,37800,64408
84,0.0,4,31912,63392
84,0.0,5,30080,58448
85,0.0,1,30088,62536
85,0.0,2,34472,62872
85,0.0,3,30216,57640
85,0.0,4,39656,62376
85,0.0,5,33016,61448
86,0.0,1,40936,71624
86,0.0,2,34096,62200
86,0.0,3,34608,59216
86,0.0,4,29512,61952
86,0.0,5,38304,62768
87,0.0,1,37504,57888
87,0.0,2,34104,58920
87,0.0,3,36064,66784
87,0.0,4,31240,61632
87,0.0,5,30968,64952
88,0.0,1,39144,68824
88,0.0,2,28648,63480
88,0.0,3,29832,66384
88,0.0,4,41568,64464
88,0.0,5,25312,58320
89,0.0,1,30888,60248
89,0.0,2,31960,72328
89,0.0,3,31544,63480
89,0.0,4,31776,66048
89,0.0,5,38976,74000
90,0.0,1,33048,72472
90,0.0,2,41704,66528
90,0.0,3,39056,74192
90,0.0,4,38376,69240
90,0.0,5,42480,74120
91,0.0,1,34584,62184
91,0.0,2,35720,64896
91,0.0,3,29256,57816
91,0.0,4,28272,64432
91,0.0,5,36656,75840
92,0.0,1,44792,75408
92,0.0,2,31056,62712
92,0.0,3,38752,71496
92,0.0,4,27688,59344
92,0.0,5,36640,64344
93,0.0,1,44544,76512
93,0.0,2,45736,83688
93,0.0,3,39440,63824
93,0.0,4,40160,65712
93,0.0,5,38176,68136
94,0.0,1,43424,72336
94,0.0,2,37056,63784
94,0.0,3,28488,65264
94,0.0,4,46264,79568
94,0.0,5,37904,72384
95,0.0,1,40280,68128
95,0.0,2,48648,76592
95,0.0,3,36136,76952
95,0.0,4,35264,69368
95,0.0,5,35800,68624
