N,P,X,Cmap,ExecEnv
400,0.9,4,246632,504056
400,0.9,5,254032,586936
100,1.0,1,85144,150880
100,1.0,2,57920,101168
100,1.0,3,60816,151080
100,1.0,4,69200,167880
100,1.0,5,74528,176256
200,1.0,1,149696,283304
200,1.0,2,134184,293488
200,1.0,3,109800,236640
200,1.0,4,127688,301056
200,1.0,5,119640,261152
300,1.0,1,199784,435632
300,1.0,2,184848,424432
300,1.0,3,171056,431536
300,1.0,4,176008,411976
300,1.0,5,227856,495096
400,1.0,1,243784,479232
400,1.0,2,252672,559104
400,1.0,3,247928,535128
400,1.0,4,257360,567416
400,1.0,5,252616,552312
