N,P,X,Cmap,ExecEnv
69,0.0,5,115184,69752
70,0.0,1,106736,96096
70,0.0,2,107280,80512
70,0.0,3,139464,126304
70,0.0,4,116952,83856
70,0.0,5,133360,103296
71,0.0,1,123200,94952
71,0.0,2,124432,83904
71,0.0,3,160312,105488
71,0.0,4,109792,80016
71,0.0,5,151760,118512
72,0.0,1,240296,155672
72,0.0,2,175016,112448
72,0.0,3,112480,79720
72,0.0,4,157328,122624
72,0.0,5,108792,82648
73,0.0,1,111512,75448
73,0.0,2,172728,112240
73,0.0,3,130256,103992
73,0.0,4,112136,93568
73,0.0,5,127280,87216
74,0.0,1,144248,115288
74,0.0,2,123072,102728
74,0.0,3,113360,77336
74,0.0,4,161312,112744
74,0.0,5,191360,143400
75,0.0,1,134328,82232
75,0.0,2,137840,98728
75,0.0,3,138208,90800
75,0.0,4,170592,113760
75,0.0,5,139848,103184
76,0.0,1,152552,83976
76,0.0,2,149632,113320
76,0.0,3,123968,99008
76,0.0,4,106848,82128
76,0.0,5,144000,96096
77,0.0,1,117160,81688
77,0.0,2,144560,96120
77,0.0,3,136912,118808
77,0.0,4,175016,86560
77,0.0,5,169568,118712
78,0.0,1,163848,107608
78,0.0,2,156048,115080
78,0.0,3,128600,118864
78,0.0,4,141856,93608
78,0.0,5,148216,99384
79,0.0,1,187264,131944
79,0.0,2,188456,122688
79,0.0,3,145304,101224
79,0.0,4,140016,94536
79,0.0,5,94040,74472
80,0.0,1,129904,91528
80,0.0,2,131384,99168
80,0.0,3,194352,141744
80,0.0,4,128416,82128
80,0.0,5,210064,116696
81,0.0,1,150344,102040
81,0.0,2,113328,106256
81,0.0,3,159112,101816
81,0.0,4,115384,106280
81,0.0,5,155016,114544
82,0.0,1,170568,119576
82,0.0,2,130672,74824
82,0.0,3,121472,89784
82,0.0,4,123944,120736
82,0.0,5,160176,100456
83,0.0,1,121160,80216
83,0.0,2,151904,109120
83,0.0,3,151952,93816
83,0.0,4,148696,88144
83,0.0,5,154624,112064
84,0.0,1,249544,151224
84,0.0,2,204168,119832
84,0.0,3,166248,133400
84,0.0,4,196488,126520
84,0.0,5,129832,93392
85,0.0,1,208360,130328
85,0.0,2,168208,141376
85,0.0,3,159296,104592
85,0.0,4,218104,136208
85,0.0,5,104120,86640
86,0.0,1,124056,99200
86,0.0,2,138864,100544
86,0.0,3,231688,109184
86,0.0,4,259816,121376
86,0.0,5,187256,141880
87,0.0,1,182184,102120
87,0.0,2,164432,110008
87,0.0,3,213848,106840
87,0.0,4,217984,117336
87,0.0,5,216360,122656
88,0.0,1,163808,92928
88,0.0,2,135400,122400
88,0.0,3,177920,132984
88,0.0,4,181832,124160
88,0.0,5,148008,101280
89,0.0,1,205752,120608
89,0.0,2,258408,156320
89,0.0,3,156776,105424
89,0.0,4,228768,132232
89,0.0,5,140864,108864
90,0.0,1,207840,115608
90,0.0,2,148136,92112
90,0.0,3,202648,128192
90,0.0,4,161000,148008
90,0.0,5,203840,131592
91,0.0,1,187008,100712
91,0.0,2,232968,137496
91,0.0,3,195200,130416
91,0.0,4,183128,120432
91,0.0,5,180432,121200
92,0.0,1,182584,104264
92,0.0,2,261976,178976
92,0.0,3,169768,116040
92,0.0,4,112768,88168
92,0.0,5,178784,109664
93,0.0,1,228312,159456
93,0.0,2,188904,105328
93,0.0,3,172352,108160
93,0.0,4,225072,130984
93,0.0,5,182968,107912
94,0.0,1,234800,149144
94,0.0,2,225856,140272
94,0.0,3,137840,72920
94,0.0,4,237856,144792
94,0.0,5,304432,197624
95,0.0,1,162824,97424
95,0.0,2,211752,108576
95,0.0,3,288272,140304
95,0.0,4,190312,125288
95,0.0,5,217424,127992
96,0.0,1,218728,149512
96,0.0,2,188456,118152
96,0.0,3,240624,121232
96,0.0,4,248560,156336
96,0.0,5,284704,167904
97,0.0,1,168792,97176
97,0.0,2,191376,119904
97,0.0,3,203408,131752
97,0.0,4,257592,112592
97,0.0,5,244648,148192
98,0.0,1,234728,145328
98,0.0,2,200664,129096
98,0.0,3,150120,124392
98,0.0,4,236576,142592
98,0.0,5,248280,126792
99,0.0,1,202896,117912
99,0.0,2,310344,133112
99,0.0,3,233624,134168
99,0.0,4,191728,128544
99,0.0,5,187912,98520
100,0.0,1,209432,121808
100,0.0,2,270432,154552
100,0.0,3,153152,82496
100,0.0,4,295736,178984
100,0.0,5,276296,150104
101,0.0,1,184848,121848
101,0.0,2,246312,132912
101,0.0,3,206920,115312
101,0.0,4,267256,145872
101,0.0,5,271656,136168
102,0.0,1,217936,106656
102,0.0,2,248360,146728
102,0.0,3,264904,170184
102,0.0,4,296360,160224
102,0.0,5,317680,154184
103,0.0,1,261088,116360
103,0.0,2,223032,134720
103,0.0,3,190112,124904
103,0.0,4,210368,133712
103,0.0,5,290864,149168
104,0.0,1,231288,137096
104,0.0,2,290520,147712
104,0.0,3,250840,158624
104,0.0,4,331632,211840
104,0.0,5,287144,144136
105,0.0,1,299720,152376
105,0.0,2,284448,155120
105,0.0,3,311880,170888
105,0.0,4,199600,120592
105,0.0,5,269984,170800
106,0.0,1,345600,177448
106,0.0,2,268104,147200
106,0.0,3,240760,162456
106,0.0,4,156448,104584
106,0.0,5,317296,150648
107,0.0,1,295040,134856
107,0.0,2,201840,127696
107,0.0,3,312392,198176
107,0.0,4,249640,151720
107,0.0,5,405816,191768
108,0.0,1,346144,182488
108,0.0,2,324408,194984
108,0.0,3,368472,195928
108,0.0,4,242832,159824
108,0.0,5,287360,164656
109,0.0,1,320744,143784
109,0.0,2,316720,155544
109,0.0,3,322752,157456
109,0.0,4,217360,142680
109,0.0,5,202832,142256
110,0.0,1,285728,147392
110,0.0,2,241840,151720
110,0.0,3,358928,174536
110,0.0,4,417176,171392
110,0.0,5,241544,142240
111,0.0,1,282880,130328
111,0.0,2,248408,122872
111,0.0,3,272440,154088
111,0.0,4,397496,223616
111,0.0,5,329184,127176
112,0.0,1,293544,163680
112,0.0,2,279472,141832
112,0.0,3,200696,143040
112,0.0,4,222392,120520
112,0.0,5,316360,176536
113,0.0,1,370960,143416
113,0.0,2,260072,160840
113,0.0,3,353560,152480
113,0.0,4,265448,151624
113,0.0,5,258160,147336
114,0.0,1,288104,143768
114,0.0,2,222296,129768
114,0.0,3,279840,131944
114,0.0,4,245280,158400
114,0.0,5,279304,142224
115,0.0,1,266032,129608
115,0.0,2,247752,112976
115,0.0,3,403496,161296
115,0.0,4,305600,143960
115,0.0,5,262704,141464
116,0.0,1,270136,136720
116,0.0,2,408048,182056
116,0.0,3,284088,161280
116,0.0,4,295840,156632
116,0.0,5,275656,117352
117,0.0,1,385032,173616
117,0.0,2,292848,160448
117,0.0,3,279632,146416
117,0.0,4,329840,166600
117,0.0,5,311024,169048
118,0.0,1,226632,158144
118,0.0,2,340152,174264
118,0.0,3,321392,146616
118,0.0,4,299056,150808
118,0.0,5,422656,208520
119,0.0,1,336752,163384
119,0.0,2,294384,135448
119,0.0,3,314880,166760
119,0.0,4,258632,132400
119,0.0,5,305928,161824
120,0.0,1,267360,143576
120,0.0,2,341216,182752
120,0.0,3,375664,168664
120,0.0,4,299232,158888
120,0.0,5,387544,183856
121,0.0,1,343424,192784
121,0.0,2,278760,156400
121,0.0,3,249816,151184
121,0.0,4,350920,167928
121,0.0,5,336144,157456
122,0.0,1,368176,175928
122,0.0,2,298632,139704
122,0.0,3,383440,156120
122,0.0,4,260064,136072
122,0.0,5,274560,144776
123,0.0,1,264784,133464
123,0.0,2,295000,153744
123,0.0,3,405680,215120
123,0.0,4,401744,194304
123,0.0,5,364024,188072
124,0.0,1,384592,206992
124,0.0,2,460064,172376
124,0.0,3,425392,197320
124,0.0,4,265856,151600
124,0.0,5,341912,147872
125,0.0,1,390800,181384
125,0.0,2,338672,150736
125,0.0,3,315872,143808
125,0.0,4,317608,160224
125,0.0,5,366808,205664
126,0.0,1,410784,185016
126,0.0,2,353032,192104
126,0.0,3,479240,190344
126,0.0,4,410840,200016
126,0.0,5,270584,148536
127,0.0,1,333792,176728
127,0.0,2,380640,155480
127,0.0,3,374168,178584
127,0.0,4,371112,185584
127,0.0,5,294912,162384
128,0.0,1,373008,203112
128,0.0,2,289912,164800
128,0.0,3,437400,169024
128,0.0,4,408544,182600
128,0.0,5,365224,170920
129,0.0,1,413472,214464
129,0.0,2,386728,198208
129,0.0,3,402992,242760
129,0.0,4,429184,215256
129,0.0,5,347928,181600
130,0.0,1,401216,195496
130,0.0,2,519584,213856
130,0.0,3,370552,174272
130,0.0,4,253760,137448
130,0.0,5,419696,209920
131,0.0,1,366688,172024
131,0.0,2,365472,174848
131,0.0,3,347344,166400
131,0.0,4,368664,156368
131,0.0,5,314392,159320
132,0.0,1,403888,176512
132,0.0,2,258192,146440
132,0.0,3,443008,200112
132,0.0,4,391824,197792
132,0.0,5,337872,167448
133,0.0,1,474392,212544
133,0.0,2,395608,167240
133,0.0,3,359040,161752
133,0.0,4,323768,165488
133,0.0,5,404816,168984
134,0.0,1,328392,168016
134,0.0,2,421728,166792
134,0.0,3,423624,175312
134,0.0,4,405608,189040
134,0.0,5,321072,150464
135,0.0,1,426736,181936
135,0.0,2,374240,190744
135,0.0,3,397832,190824
135,0.0,4,305408,158464
135,0.0,5,366616,170376
136,0.0,1,512168,216728
136,0.0,2,279568,143608
136,0.0,3,376224,196792
136,0.0,4,401808,193624
136,0.0,5,481736,175080
137,0.0,1,340000,169144
137,0.0,2,521736,212296
137,0.0,3,543800,238664
137,0.0,4,450760,210440
137,0.0,5,372064,186344
138,0.0,1,396808,183168
138,0.0,2,360376,171968
138,0.0,3,409872,189624
138,0.0,4,370608,164920
138,0.0,5,381544,202136
139,0.0,1,404176,199864
139,0.0,2,348016,166880
139,0.0,3,414080,185408
139,0.0,4,365000,150128
139,0.0,5,375280,177872
140,0.0,1,597816,219536
140,0.0,2,467120,204448
140,0.0,3,386720,166112
140,0.0,4,452896,186248
140,0.0,5,500720,177864
141,0.0,1,466016,222992
141,0.0,2,442848,202960
141,0.0,3,397312,186352
141,0.0,4,447536,185496
141,0.0,5,572784,210352
142,0.0,1,431048,176704
142,0.0,2,459816,175048
142,0.0,3,406208,220504
142,0.0,4,404456,175176
142,0.0,5,512128,198608
143,0.0,1,507232,218880
143,0.0,2,472568,203624
143,0.0,3,416912,181368
143,0.0,4,409440,184304
143,0.0,5,501512,238088
144,0.0,1,400880,196720
144,0.0,2,463136,171528
144,0.0,3,433432,158104
144,0.0,4,544184,214184
144,0.0,5,412416,181376
145,0.0,1,419544,162208
145,0.0,2,506592,200408
145,0.0,3,476600,194368
145,0.0,4,408760,197176
145,0.0,5,508112,231704
146,0.0,1,328464,141064
146,0.0,2,466232,187392
146,0.0,3,494440,203184
146,0.0,4,408192,159208
146,0.0,5,535216,238368
147,0.0,1,489040,211832
147,0.0,2,385520,203856
147,0.0,3,377592,182800
147,0.0,4,549240,205992
147,0.0,5,522792,183400
148,0.0,1,612592,210576
148,0.0,2,512888,198624
148,0.0,3,477880,191032
148,0.0,4,539720,206848
148,0.0,5,554384,197432
149,0.0,1,455112,178776
149,0.0,2,532536,206208
149,0.0,3,637792,228480
149,0.0,4,385768,163080
149,0.0,5,533328,212992
150,0.0,1,437568,204112
150,0.0,2,440120,197944
150,0.0,3,644408,215048
150,0.0,4,451424,207296
150,0.0,5,464816,194928
151,0.0,1,383744,184552
151,0.0,2,480048,181768
151,0.0,3,464464,234056
151,0.0,4,487240,207600
151,0.0,5,673128,257216
152,0.0,1,389336,179288
152,0.0,2,400160,209856
152,0.0,3,524088,227488
152,0.0,4,502968,208040
152,0.0,5,536912,187344
153,0.0,1,436672,189888
153,0.0,2,473576,192344
153,0.0,3,350600,155472
153,0.0,4,477776,188512
153,0.0,5,643752,239832
154,0.0,1,491144,246472
154,0.0,2,617016,222072
154,0.0,3,472392,187704
154,0.0,4,487040,190600
154,0.0,5,447728,165960
155,0.0,1,390736,207904
155,0.0,2,602440,227720
155,0.0,3,549528,206504
155,0.0,4,450272,203912
155,0.0,5,547392,189712
156,0.0,1,420472,188872
156,0.0,2,453368,212216
156,0.0,3,495592,183032
156,0.0,4,582624,235512
156,0.0,5,547032,213288
157,0.0,1,486144,226640
157,0.0,2,652568,250288
157,0.0,3,643224,254360
157,0.0,4,563640,222864
157,0.0,5,573952,206392
158,0.0,1,522808,227008
158,0.0,2,548936,224176
158,0.0,3,528376,221224
158,0.0,4,459032,201704
158,0.0,5,674184,229088
159,0.0,1,526336,186712
159,0.0,2,649384,254304
159,0.0,3,590704,211056
159,0.0,4,606960,238520
159,0.0,5,518352,207128
160,0.0,1,605592,268040
160,0.0,2,522800,186296
160,0.0,3,589792,209080
160,0.0,4,435792,194760
160,0.0,5,505112,237200
161,0.0,1,418088,181104
161,0.0,2,554056,209680
161,0.0,3,568352,220592
161,0.0,4,722968,241584
161,0.0,5,551944,194096
162,0.0,1,520624,186240
162,0.0,2,488880,199472
162,0.0,3,584440,212192
162,0.0,4,513720,231136
162,0.0,5,627288,228784
163,0.0,1,595976,236232
163,0.0,2,518480,196736
163,0.0,3,567976,236584
163,0.0,4,628008,218040
163,0.0,5,636432,253920
164,0.0,1,537752,202296
164,0.0,2,588312,207400
164,0.0,3,480176,227168
164,0.0,4,599848,208560
164,0.0,5,521848,204544
165,0.0,1,601864,211936
165,0.0,2,535840,233248
165,0.0,3,513312,207072
165,0.0,4,442592,234528
165,0.0,5,610960,219848
166,0.0,1,833672,289016
166,0.0,2,616408,208376
166,0.0,3,496016,198320
166,0.0,4,534656,217656
166,0.0,5,663952,249496
167,0.0,1,497200,228208
167,0.0,2,573872,215176
167,0.0,3,683784,259104
167,0.0,4,768992,271072
167,0.0,5,602840,236056
168,0.0,1,547880,211696
168,0.0,2,639512,258800
168,0.0,3,505328,196288
168,0.0,4,681288,219912
168,0.0,5,516984,204600
169,0.0,1,741736,225288
169,0.0,2,593376,244056
169,0.0,3,494664,188248
169,0.0,4,585704,261424
169,0.0,5,600576,249584
170,0.0,1,617912,241032
170,0.0,2,600656,244984
170,0.0,3,780720,308672
170,0.0,4,717688,278552
170,0.0,5,557512,223408
171,0.0,1,611200,217104
171,0.0,2,664888,262024
171,0.0,3,848296,265384
171,0.0,4,830696,272552
171,0.0,5,740336,254168
172,0.0,1,751320,300384
172,0.0,2,811352,270440
172,0.0,3,779240,236408
172,0.0,4,591208,182280
172,0.0,5,636984,294656
173,0.0,1,617560,254912
173,0.0,2,638512,251744
173,0.0,3,603888,202688
173,0.0,4,549112,235224
173,0.0,5,618984,230224
174,0.0,1,730008,274264
174,0.0,2,596016,238472
174,0.0,3,602024,196480
174,0.0,4,904360,275560
174,0.0,5,574192,231720
175,0.0,1,606184,257424
175,0.0,2,679296,247432
175,0.0,3,727104,292152
175,0.0,4,618016,239472
175,0.0,5,646952,228808
176,0.0,1,733320,246184
176,0.0,2,731792,289280
176,0.0,3,603848,237592
176,0.0,4,662912,228208
176,0.0,5,666608,232616
177,0.0,1,692328,303144
177,0.0,2,724816,246728
177,0.0,3,664408,239600
177,0.0,4,930792,301752
177,0.0,5,615648,212872
178,0.0,1,763520,235936
178,0.0,2,658056,238480
178,0.0,3,644496,215856
178,0.0,4,744408,267736
178,0.0,5,588840,249416
179,0.0,1,631168,191648
179,0.0,2,860200,257560
179,0.0,3,728720,250864
179,0.0,4,775248,229968
179,0.0,5,872560,260768
180,0.0,1,622648,213520
180,0.0,2,580864,208936
180,0.0,3,748584,240304
180,0.0,4,847208,280024
180,0.0,5,734720,251536
181,0.0,1,845432,248808
181,0.0,2,544400,222984
181,0.0,3,761552,308048
181,0.0,4,647888,274088
181,0.0,5,660224,241128
182,0.0,1,809808,265584
182,0.0,2,784704,255760
182,0.0,3,656464,225144
182,0.0,4,722504,257112
182,0.0,5,598376,255656
183,0.0,1,711120,209952
183,0.0,2,766408,283432
183,0.0,3,796128,268440
183,0.0,4,645072,233360
183,0.0,5,941848,272784
184,0.0,1,752968,273000
184,0.0,2,596760,261872
184,0.0,3,641120,215008
184,0.0,4,571544,203784
184,0.0,5,574960,225640
185,0.0,1,790592,268304
185,0.0,2,671032,250776
185,0.0,3,863728,268360
185,0.0,4,564344,200168
185,0.0,5,695840,243192
186,0.0,1,766392,258664
186,0.0,2,676040,244600
186,0.0,3,983272,239776
186,0.0,4,595344,227472
186,0.0,5,795248,246968
187,0.0,1,840504,308936
187,0.0,2,724760,240216
187,0.0,3,856712,216040
187,0.0,4,550976,223584
187,0.0,5,732176,253944
188,0.0,1,952472,299080
188,0.0,2,482536,200304
188,0.0,3,714104,243024
188,0.0,4,873576,261040
188,0.0,5,757832,273688
189,0.0,1,670032,250056
189,0.0,2,979816,290264
189,0.0,3,873288,297224
189,0.0,4,731272,291272
189,0.0,5,868144,272952
190,0.0,1,740600,240512
190,0.0,2,738584,227176
190,0.0,3,786520,244288
190,0.0,4,959672,276144
190,0.0,5,769752,289976
191,0.0,1,729904,250440
191,0.0,2,912896,313952
191,0.0,3,781936,279512
191,0.0,4,723744,266264
191,0.0,5,649808,243024
192,0.0,1,849304,257680
192,0.0,2,751976,245224
192,0.0,3,848728,286952
192,0.0,4,706848,250584
192,0.0,5,782088,240720
193,0.0,1,813648,265272
193,0.0,2,811208,323784
193,0.0,3,787840,268296
193,0.0,4,953120,320464
193,0.0,5,892040,281736
194,0.0,1,792904,246544
194,0.0,2,790384,265312
194,0.0,3,684456,261120
194,0.0,4,775816,258288
194,0.0,5,907176,293288
195,0.0,1,889224,251072
195,0.0,2,762856,269128
195,0.0,3,808080,268016
195,0.0,4,759384,310944
195,0.0,5,886712,272568
196,0.0,1,829496,299768
196,0.0,2,854864,267552
196,0.0,3,511456,205832
196,0.0,4,633864,261336
196,0.0,5,972152,325920
197,0.0,1,990224,280856
197,0.0,2,590248,207776
197,0.0,3,727464,273688
197,0.0,4,1028184,290024
197,0.0,5,579456,214816
198,0.0,1,952496,271368
198,0.0,2,787112,266856
198,0.0,3,826072,245184
198,0.0,4,653984,238040
198,0.0,5,778376,256520
199,0.0,1,783200,257768
199,0.0,2,711512,264688
199,0.0,3,784320,325632
199,0.0,4,845176,290696
199,0.0,5,830112,240008
200,0.0,1,765336,245024
200,0.0,2,919288,271768
200,0.0,3,831696,254088
